ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1522216.0,Virginia,25.0,State,1.0,Call 3,Complete,0.607786595821381,Kerry,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,Once a week,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,North,Suburbs,Suburbs,10.0,20170.0
1473221.0,Virginia,64.0,National,2.0,Call 1,Complete,1.06157159805298,Kerry,Female,Black,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,More than once a week,No,Before that,,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,,,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,North,Suburbs,Suburbs,1.0,22191.0
1473220.0,Virginia,90.0,State,1.0,Call 1,Complete,1.62133681774139,Kerry,Female,Black,60-64,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,More than once a week,No,During the last month,For your candidate,Omit,Is intelligent,Somewhat approve,Somewhat disapprove,Both of them,Somewhat worried,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23661.0
1522212.0,Virginia,59.0,State,1.0,Call 3,Complete,0.999406158924103,Bush,Female,White,25-29,Republican,Conservative,"$100,000-$149,999",Better today,Something else,A few times a year,No,Before that,For your candidate,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Very worried,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Occasionally,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Rural,Small cities and Rural,4.0,23824.0
1519878.0,Virginia,3.0,State,1.0,Call 3,Complete,0.457766860723495,Kerry,Female,White,50-59,Independent,Moderate,"Under $15,000",Worse today,Other Christian,A few times a year,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not at all worried,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,5.0,22959.0
1473800.0,Virginia,13.0,State,1.0,Call 1,Complete,0.794157564640045,Kerry,Female,Black,30-39,Democrat,Moderate,"$75,000-$99,999",Better today,Other Christian,A few times a year,No,Before that,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,East/Richmond,Suburbs,Suburbs,4.0,23831.0
1522207.0,Virginia,19.0,National,1.0,Call 3,Complete,0.932366073131561,Kerry,Male,White,25-29,Independent,Liberal,"$30,000-$49,999",Worse today,None,Never,No,Before that,,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,White,North,"City: 50,000 to 500,000","City over 50,000",11.0,22203.0
1519871.0,Virginia,58.0,National,2.0,Call 3,Complete,1.11944425106049,Kerry,Male,White,50-59,Independent,Moderate,"$15,000-$29,999",Better today,Mormon/LDS,A few times a month,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,East/Richmond,Rural,Small cities and Rural,7.0,23024.0
1498155.0,Virginia,72.0,State,1.0,Call 2,Complete,0.777980089187622,Kerry,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",About the same,Protestant,A few times a year,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Kerry/Both,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1496537.0,Virginia,3.0,State,1.0,Call 2,Complete,0.818701505661011,Bush,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Once a week,Yes,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,5.0,22959.0
1498868.0,Virginia,25.0,State,1.0,Call 2,Complete,0.607786595821381,Kerry,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",Worse today,Something else,A few times a month,No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,North,Suburbs,Suburbs,10.0,20170.0
1477417.0,Virginia,51.0,National,2.0,Call 1,Complete,0.710561990737915,Kerry,Female,Black,40-44,Independent,Moderate,"$30,000-$49,999",About the same,Other Christian,Never,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Never,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,East/Richmond,Suburbs,Suburbs,3.0,23231.0
1473203.0,Virginia,21.0,National,3.0,Call 1,Complete,0.636202752590179,Kerry,Male,White,25-29,Independent,Liberal,"$30,000-$49,999",,Catholic,A few times a year,,,For your candidate,,,,,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,,White,North,Suburbs,Suburbs,11.0,22032.0
1477868.0,Virginia,51.0,National,3.0,Call 1,Complete,0.662081897258759,Kerry,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",,Other Christian,A few times a year,,,For your candidate,,,,,,,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,,,,,,,,White,East/Richmond,Suburbs,Suburbs,3.0,23231.0
1472718.0,Virginia,106.0,State,1.0,Call 1,Complete,1.24679851531982,Kerry,Male,Black,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,More than once a week,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23452.0
1472136.0,Virginia,76.0,State,1.0,Call 1,Complete,1.08068823814392,Bush,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,More than once a week,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Not too worried,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24637.0
1473264.0,Virginia,98.0,National,1.0,Call 1,Complete,1.4690865278244,Bush,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Once a week,No,Before that,,Taxes,Is a strong leader,Strongly approve,Strongly approve,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
1519636.0,Virginia,3.0,State,1.0,Call 3,Complete,0.763730823993683,Bush,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Catholic,A few times a month,No,Before that,For your candidate,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,5.0,22959.0
1473192.0,Virginia,59.0,State,1.0,Call 1,Not complete,0.948654115200043,Bush,Male,White,50-59,,,,,,,,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,,,,White male,45-59,50-64,18-64,,,,,,All others,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,White,East/Richmond,Rural,Small cities and Rural,4.0,23824.0
1521282.0,Virginia,25.0,State,1.0,Call 3,Complete,0.548879027366638,Kerry,,,45-49,,Moderate,,About the same,,Omit,No,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Omit,Somewhat worried,,45-59,40-49,18-64,,,,,,All others,Omit,Omit,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Omit,Omit,,North,Suburbs,Suburbs,10.0,20170.0
1473190.0,Virginia,98.0,National,1.0,Call 1,Complete,1.36402034759521,Kerry,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",About the same,None,A few times a year,No,Before that,,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
1480188.0,Virginia,26.0,State,1.0,Call 1,Complete,1.08749580383301,Bush,Male,White,30-39,Republican,Conservative,"$200,000 or more",Better today,Catholic,Once a week,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Very worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,10.0,22182.0
1522178.0,Virginia,25.0,State,1.0,Call 3,Complete,0.652290999889374,Kerry,Female,Black,50-59,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,Once a week,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Kerry/Both,Black,North,Suburbs,Suburbs,10.0,20170.0
1524510.0,Virginia,11.0,National,3.0,Call 3,Not complete,0.992210447788239,Bush,Male,Black,65-74,,,,,,,,,Against his opponent,,,,,,,Non-white male,60 or over,65 or over,65 or over,,,,,All others,All others,,,,,,,,,,Black,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1473183.0,Virginia,90.0,State,1.0,Call 1,Complete,1.29475235939026,Kerry,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,More than once a week,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23661.0
1473181.0,Virginia,33.0,National,2.0,Call 1,Complete,1.17695987224579,Kerry,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,A few times a year,No,Before that,,Education,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,,,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,North,Suburbs,Suburbs,10.0,20121.0
