ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMO04,SENMO04,GOVMO04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECMO,ISS04MO,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1528619.0,Missouri,118.0,State,1.0,Call 3,Complete,0.861557483673096,Bush,Did not vote,Did not vote,Female,White,18-24,Independent,,Yes,"$15,000-$29,999",About the same,Other Christian,Yes,High school graduate,"Yes, someone else does",Yes,During the last month,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Excellent,Health care,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,North/Southeast,Suburbs,Suburbs,9.0,63390.0
1529423.0,Missouri,23.0,State,1.0,Call 3,Complete,0.787514925003052,Bush,Farmer,McCaskill,Female,White,25-29,Republican,Conservative,No,"$15,000-$29,999",Better today,Other Christian,Yes,Some college/associate degree,No one does,Yes,During the last month,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Economy/Jobs,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Southwest,Suburbs,Suburbs,7.0,65631.0
1504311.0,Missouri,118.0,State,1.0,Call 2,Complete,0.758282959461212,Kerry,Farmer,Blunt,Female,White,18-24,Something Else,Moderate,No,"Under $15,000",Worse today,Other Christian,Yes,High school graduate,No one does,No,Sometime last week,For your candidate,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat well,Good,Abortion,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,North/Southeast,Suburbs,Suburbs,9.0,63390.0
1480001.0,Missouri,56.0,State,1.0,Call 1,Complete,0.644934117794037,Other,Other,Other,Male,Hispanic/Latino,45-49,Independent,Conservative,No,"$30,000-$49,999",Better today,Other Christian,Yes,Postgraduate study,"Yes, I do",Yes,During the last month,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Economy/Jobs,Non-white male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,Hispanic/Latino,North/Southeast,Rural,Small cities and Rural,9.0,63448.0
1494583.0,Missouri,71.0,State,1.0,Call 1,Complete,1.01243185997009,,Farmer,McCaskill,Male,White,25-29,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Yes,High school graduate,,No,Just today,Against his opponent,Taxes,Cares about people like me,Strongly disapprove,Strongly approve,Omit,Only George W. Bush,Only George W. Bush,Very well,Omit,Health care,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,All others,White,Southwest,Rural,Small cities and Rural,7.0,65663.0
1526439.0,Missouri,37.0,State,1.0,Call 3,Complete,0.849467992782593,Kerry,,McCaskill,Male,White,45-49,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,Yes,High school graduate,No one does,Yes,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Not so good,Economy/Jobs,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,North/Southeast,Rural,Small cities and Rural,3.0,63621.0
1501128.0,Missouri,94.0,State,1.0,Call 2,Complete,0.805767953395844,Bush,Bond,Blunt,Female,White,45-49,Independent,Moderate,No,"$100,000-$149,999",Omit,Catholic,Yes,Some college/associate degree,No one does,Yes,During the last month,Against his opponent,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Good,Abortion,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
1528602.0,Missouri,23.0,State,1.0,Call 3,Complete,0.984749972820282,Bush,Bond,Blunt,Male,White,40-44,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,Yes,Some college/associate degree,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Education,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,7.0,65631.0
1479990.0,Missouri,97.0,State,1.0,Call 1,Complete,0.992711842060089,Kerry,Farmer,McCaskill,Male,White,50-59,Independent,Moderate,No,"$100,000-$149,999",Worse today,Catholic,No,College graduate,No one does,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Not so good,Economy/Jobs,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63141.0
1528595.0,Missouri,120.0,State,1.0,Call 3,Complete,1.34222745895386,Other,Other,Other,Male,White,30-39,Independent,Conservative,No,"$100,000-$149,999",Worse today,Protestant,Yes,Some college/associate degree,No one does,Yes,Before that,For your candidate,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Somewhat well,Not so good,Economy/Jobs,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
1479981.0,Missouri,28.0,State,1.0,Call 1,Complete,0.734485507011414,Kerry,,,Male,White,30-39,Democrat,Liberal,Yes,"$30,000-$49,999",Omit,,,Did not complete high school,No one does,No,Before that,For your candidate,Health care,Omit,Omit,Omit,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Omit,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,All others,No degree,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Kansas City area,Rural,Small cities and Rural,6.0,64429.0
1504283.0,Missouri,118.0,State,1.0,Call 2,Complete,0.927734553813934,Kerry,Farmer,McCaskill,Female,White,40-44,Democrat,Moderate,No,"$75,000-$99,999",About the same,Other Christian,No,High school graduate,"Yes, someone else does",Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Economy/Jobs,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,North/Southeast,Suburbs,Suburbs,9.0,63390.0
1538306.0,Missouri,102.0,State,1.0,Call 3,Not complete,1.39612674713135,Kerry,Farmer,McCaskill,Female,White,50-59,,,,,,,,,,,Before that,For your candidate,Moral values,Is intelligent,Somewhat disapprove,,,,,,Good,,White female,45-59,50-64,18-64,,,,,,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63021.0
1491678.0,Missouri,35.0,National,1.0,Call 2,Complete,0.415351867675781,Kerry,Farmer,McCaskill,Male,White,50-59,Democrat,Liberal,No,"$50,000-$74,999",Worse today,Protestant,No,Postgraduate study,,Yes,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,All others,White,Southwest,"City: 50,000 to 500,000","City over 50,000",7.0,65804.0
1538299.0,Missouri,102.0,State,1.0,Call 3,Complete,1.3741010427475,Kerry,Farmer,McCaskill,Male,White,18-24,Democrat,Moderate,No,"$150,000-$199,999",About the same,Other Christian,No,Did not complete high school,"Yes, I do and someone else does",No,Before that,Against his opponent,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Very badly,Good,Gun control,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63021.0
1479966.0,Missouri,45.0,State,1.0,Call 1,Not complete,1.28172552585602,Bush,Bond,Blunt,Female,White,65-74,,,,,,,,,,,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,,,,,,Good,,White female,60 or over,65 or over,65 or over,,,,,,All others,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,Kansas City area,Suburbs,Suburbs,4.0,64014.0
1501096.0,Missouri,81.0,State,1.0,Call 2,Complete,1.29011332988739,Kerry,Farmer,McCaskill,Male,Black,18-24,Independent,Conservative,Yes,"$100,000-$149,999",Worse today,None,No,Some college/associate degree,"Yes, I do",No,Before that,Against his opponent,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Neither of them,Very badly,Not so good,Economy/Jobs,Non-white male,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",None,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,St. Louis suburbs,Suburbs,Suburbs,1.0,63031.0
