ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESRI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1531581.0,,25.0,State,1.0,Call 3,1.12095582485199,Bush,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1512916.0,,38.0,State,1.0,Call 2,0.82761025428772,Kerry,Female,White,45-49,Democrat,Liberal,"Under $15,000",Better today,Catholic,No one is,No,In the last three days,Against his opponent,Somewhat approve,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1480253.0,,70.0,State,1.0,Call 1,0.943615674972534,Bush,Female,Other,30-39,Democrat,Liberal,"$50,000-$74,999",Better today,Catholic,No one is,No,Just today,Against his opponent,Somewhat approve,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Other,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1515244.0,,82.0,State,1.0,Call 2,1.01671290397644,Bush,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",About the same,None,"Yes, I am",No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1480244.0,,38.0,State,1.0,Call 1,1.12174952030182,Bush,Male,White,30-39,Independent,Conservative,"$100,000-$149,999",About the same,Something else,"Yes, someone else is",No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1532645.0,,82.0,State,1.0,Call 2,0.733719885349274,Bush,Male,White,45-49,Independent,Conservative,"$75,000-$99,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1480241.0,,54.0,State,1.0,Call 1,1.19719290733337,Bush,Female,Hispanic/Latino,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No one is,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,Hispanic/Latino,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1512900.0,,25.0,State,1.0,Call 2,1.0108550786972,Kerry,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,Catholic,"Yes, someone else is",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1480237.0,,70.0,State,1.0,Call 1,0.817253828048706,Kerry,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",About the same,None,No one is,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1533894.0,,82.0,State,1.0,Call 2,0.661653637886047,Kerry,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1533893.0,,55.0,State,1.0,Call 3,1.33983623981476,Bush,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,"Yes, someone else is",No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1480232.0,,42.0,State,1.0,Call 1,1.2793835401535,Kerry,Female,White,18-24,Something Else,Liberal,"$15,000-$29,999",About the same,None,No one is,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1480225.0,,57.0,National,2.0,Call 1,0.622088730335236,Kerry,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,No one is,No,Before that,,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1515219.0,,8.0,State,1.0,Call 2,0.775669038295746,Nader,Female,White,18-24,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,"Yes, someone else is",No,Just today,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1512885.0,,53.0,State,1.0,Call 2,1.26626181602478,Bush,Female,White,18-24,Independent,Conservative,"$100,000-$149,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1533881.0,,48.0,State,1.0,Call 3,0.990177571773529,Bush,Female,White,50-59,Republican,Moderate,,Better today,Other Christian,No one is,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1480220.0,,70.0,State,1.0,Call 1,0.817253828048706,Kerry,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Better today,Protestant,No one is,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1512881.0,,70.0,State,1.0,Call 2,0.978904545307159,Bush,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,"Yes, I am",No,Before that,Omit,Somewhat approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1482550.0,,100.0,National,2.0,Call 1,1.35646450519562,Bush,Male,White,65-74,Something Else,Conservative,"$15,000-$29,999",Better today,Other Christian,No one is,No,Before that,,Strongly approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1515209.0,,100.0,National,4.0,Call 2,0.817253828048706,Kerry,Female,Other,30-39,Democrat,Liberal,"Under $15,000",,,No one is,No,Before that,,,,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,No one in household is union member,Voter is not union member,Other,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1531538.0,,53.0,State,1.0,Call 3,0.811694622039795,Kerry,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1480208.0,,25.0,State,1.0,Call 1,0.926811873912811,Kerry,Male,,30-39,Democrat,Liberal,"$15,000-$29,999",Better today,Other Christian,"Yes, I am",,Just today,For your candidate,Somewhat approve,Strongly approve,,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1517534.0,,100.0,National,1.0,Call 2,1.01229751110077,Kerry,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Better today,None,No one is,No,Before that,,Somewhat disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1515200.0,,54.0,State,1.0,Call 2,0.767420411109924,Kerry,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No one is,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1484870.0,,69.0,State,1.0,Call 1,1.1324657201767,Kerry,Female,White,75 or over,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No one is,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
