ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSC04,SENSC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,ISS04SC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1523916.0,South Carolina,153.0,State,1.0,Call 3,Complete,1.12615489959717,Bush,DeMint,Female,White,40-44,Republican,Moderate,,About the same,Other Christian,,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Omit,Omit,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Omit,Omit,White,Piedmont,Suburbs,Suburbs,5.0,29732.0
1499610.0,South Carolina,10.0,State,1.0,Call 2,Complete,0.801638960838318,Kerry,,Female,Other,,Independent,Moderate,,Worse today,,,No,During the last month,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Strongly disapprove,Both of them,Foreign trade,Non-white female,,,,Independent,,,,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Other,Piedmont,Suburbs,Suburbs,3.0,29627.0
1523914.0,South Carolina,131.0,State,1.0,Call 3,Complete,0.414734810590744,Kerry,Tenenbaum,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Something else,Yes,No,In the last three days,Against his opponent,Omit,Cares about people like me,Strongly disapprove,Somewhat approve,Only John Kerry,Taxes,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,Black,Midlands,Suburbs,Suburbs,2.0,29223.0
1499605.0,South Carolina,23.0,State,1.0,Call 2,Complete,1.03465473651886,Kerry,Tenenbaum,Female,Black,25-29,Democrat,Conservative,"Under $15,000",Worse today,Catholic,Yes,No,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Social Security,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
1475298.0,South Carolina,115.0,National,3.0,Call 1,Complete,1.00754368305206,Kerry,Tenenbaum,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",,Other Christian,No,,,Against his opponent,,,,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,,,,,,,Black,Midlands,"City: 10,000 to 49,999",Small cities and Rural,6.0,29115.0
1475296.0,South Carolina,57.0,National,3.0,Call 1,Complete,1.19916474819183,Bush,DeMint,Male,White,50-59,Something Else,Moderate,"Under $15,000",,Protestant,Yes,,,For your candidate,,,,,,,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,White,Low Country,"City: 10,000 to 49,999",Small cities and Rural,1.0,29440.0
1475291.0,South Carolina,79.0,State,1.0,Call 1,Complete,1.20128524303436,Bush,DeMint,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29649.0
1499595.0,South Carolina,90.0,State,1.0,Call 2,Complete,0.312683999538422,Kerry,DeMint,Male,Hispanic/Latino,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Taxes,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,Low Country,Rural,Small cities and Rural,2.0,29936.0
1475289.0,South Carolina,97.0,State,1.0,Call 1,Complete,0.655241072177887,Kerry,Tenenbaum,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",Worse today,None,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Neither of them,Economy/Jobs,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29170.0
1475288.0,South Carolina,38.0,State,1.0,Call 1,Complete,0.739227294921875,Bush,DeMint,Female,White,50-59,Something Else,Liberal,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,Omit,Omit,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Social Security,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,6.0,29102.0
1480147.0,South Carolina,113.0,State,1.0,Call 1,Complete,0.801280856132507,Kerry,Tenenbaum,Female,Other,25-29,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,,No,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Taxes,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Other,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29678.0
1475284.0,South Carolina,121.0,State,1.0,Call 1,Complete,0.775145530700684,Bush,DeMint,Female,White,40-44,Something Else,Moderate,"$150,000-$199,999",About the same,Catholic,No,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,Suburbs,Suburbs,3.0,29631.0
1523892.0,South Carolina,57.0,National,2.0,Call 3,Complete,0.705282330513,Kerry,Tenenbaum,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",Better today,Protestant,No,No,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Low Country,"City: 10,000 to 49,999",Small cities and Rural,1.0,29440.0
1499582.0,South Carolina,95.0,State,1.0,Call 2,Not complete,1.25458872318268,Kerry,Tenenbaum,Female,Black,40-44,,,,,,,,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,,,,Non-white female,30-44,40-49,18-64,,,,,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Black,Pee Dee,Rural,Small cities and Rural,5.0,29010.0
1523886.0,South Carolina,63.0,State,1.0,Call 3,Complete,1.00007474422455,Kerry,DeMint,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Education,Is a strong leader,Somewhat approve,Somewhat disapprove,Both of them,Education,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,4.0,29605.0
1523883.0,South Carolina,38.0,State,1.0,Call 3,Complete,0.843602776527405,Kerry,Tenenbaum,Female,Black,30-39,Democrat,Conservative,"Under $15,000",Worse today,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Economy/Jobs,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Pee Dee,Rural,Small cities and Rural,6.0,29102.0
1523879.0,South Carolina,133.0,State,1.0,Call 3,Complete,0.585036635398865,Kerry,Tenenbaum,Female,White,25-29,Democrat,Moderate,"$200,000 or more",About the same,None,No,No,In the last three days,For your candidate,Moral values,Omit,Somewhat disapprove,Somewhat disapprove,Both of them,Education,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29204.0
1475267.0,South Carolina,110.0,State,1.0,Call 1,Complete,0.990515410900116,Kerry,Tenenbaum,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,Something else,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Neither of them,Economy/Jobs,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Piedmont,Rural,Small cities and Rural,3.0,29835.0
1523872.0,South Carolina,86.0,State,1.0,Call 3,Complete,0.779548764228821,Bush,DeMint,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Economy/Jobs,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Suburbs,Suburbs,1.0,29566.0
1475261.0,South Carolina,63.0,State,1.0,Call 1,Complete,0.728437125682831,Kerry,Tenenbaum,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,None,No,No,During the last month,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,Taxes,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Piedmont,Suburbs,Suburbs,4.0,29605.0
1524819.0,South Carolina,9.0,State,1.0,Call 3,Complete,0.70349508523941,Kerry,,Female,Asian,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,Muslim,No,No,Just today,Against his opponent,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Both of them,Taxes,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Asian,Piedmont,Suburbs,Suburbs,3.0,29673.0
1475256.0,South Carolina,96.0,State,1.0,Call 1,Complete,1.11646735668182,Kerry,Tenenbaum,Female,Black,25-29,Independent,Liberal,"$50,000-$74,999",Better today,Other Christian,No,No,In the last three days,For your candidate,Economy/Jobs,Is intelligent,Somewhat approve,Strongly approve,Only George W. Bush,Economy/Jobs,Non-white female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,Midlands,Suburbs,Suburbs,2.0,29033.0
1475253.0,South Carolina,131.0,State,1.0,Call 1,Complete,0.620740592479706,Bush,DeMint,Female,White,18-24,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Omit,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29223.0
1475248.0,South Carolina,13.0,National,1.0,Call 1,Complete,1.35946142673492,Bush,DeMint,Female,White,50-59,Republican,Moderate,"Under $15,000",Worse today,Other Christian,No,No,Before that,,Omit,Cares about people like me,Strongly approve,Strongly approve,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,Midlands,Rural,Small cities and Rural,6.0,29003.0
1523857.0,South Carolina,131.0,State,1.0,Call 3,Complete,0.328922718763351,Kerry,Tenenbaum,Male,White,50-59,Democrat,Moderate,"$200,000 or more",Better today,Jewish,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly approve,Both of them,Education,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29223.0
