ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOH04,SENOH04,ISS1OH,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECOH,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1524143.0,Ohio,104.0,State,1.0,Call 3,Not complete,0.823502540588379,Bush,Voinovich,Yes,Male,White,50-59,,,,,,,,,,,,Omit,Omit,Omit,Omit,Omit,,,,,,,Omit,,White male,45-59,50-64,18-64,,,,,,All others,All others,,,All others,,Omit,Omit,Omit,,,,,,,,,,All others,White,Northeast,Suburbs,Suburbs,13.0,44203.0
1475531.0,Ohio,24.0,State,1.0,Call 1,Complete,0.718376398086548,Bush,Voinovich,No,Female,White,30-39,Republican,Moderate,No,"$200,000 or more",Better today,Catholic,A few times a month,No,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Not at all confident,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Cuyahoga County,Suburbs,Suburbs,10.0,44145.0
1504696.0,Ohio,105.0,State,1.0,Call 2,Complete,1.06372976303101,Kerry,Fingerhut,No,Male,White,60-64,Democrat,Liberal,No,"$50,000-$74,999",About the same,Protestant,Once a week,No,College graduate,"Yes, someone else does",Yes,Before that,Against his opponent,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,Not very confident,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,13.0,44333.0
1524139.0,Ohio,106.0,National,4.0,Call 3,Complete,2.70563411712646,Kerry,Voinovich,No,Female,White,65-74,Democrat,Liberal,,"Under $15,000",,,,,College graduate,"Yes, someone else does",No,Before that,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,13.0,44223.0
1499831.0,Ohio,8.0,State,1.0,Call 2,Complete,0.978375911712646,Kerry,Fingerhut,No,Female,White,40-44,Democrat,Liberal,No,"$30,000-$49,999",Better today,Catholic,A few times a month,No,Some college/associate degree,"Yes, I do and someone else does",No,Before that,Against his opponent,Economy/Jobs,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Not very confident,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45011.0
1524134.0,Ohio,8.0,State,1.0,Call 3,Complete,1.3863662481308,Bush,Voinovich,Yes,Male,White,25-29,Republican,Conservative,,"$15,000-$29,999",Worse today,Catholic,Once a week,No,High school graduate,"Yes, I do",,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Very well,Worse today,Good,Very confident,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45011.0
1504688.0,Ohio,14.0,State,1.0,Call 2,Complete,0.666128277778625,Kerry,Fingerhut,No,Female,White,50-59,Democrat,Moderate,No,"$75,000-$99,999",About the same,Catholic,Once a week,No,Some college/associate degree,No one does,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Omit,Somewhat confident,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Cuyahoga County,"City: 50,000 to 500,000","City over 50,000",10.0,44109.0
1480382.0,Ohio,51.0,State,1.0,Call 1,Complete,0.963377892971039,Kerry,Fingerhut,No,Male,White,65-74,Democrat,Liberal,No,"$50,000-$74,999",About the same,None,Never,No,College graduate,No one does,No,Before that,Against his opponent,Health care,Is intelligent,Strongly disapprove,Strongly disapprove,Omit,Both of them,Only John Kerry,Very badly,Worse today,Poor,Very confident,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,45223.0
1475520.0,Ohio,8.0,State,1.0,Call 1,Complete,1.36392617225647,Bush,Voinovich,Yes,Male,White,30-39,Republican,Conservative,No,,Better today,Protestant,More than once a week,Yes,High school graduate,"Yes, someone else does",Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Excellent,Very confident,White male,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45011.0
1499824.0,Ohio,41.0,National,4.0,Call 2,Not complete,1.33311307430267,Bush,Voinovich,No,Male,White,40-44,,,,,,,,,,,,During the last month,,,,,,,Neither of them,Neither of them,,,,,White male,30-44,40-49,18-64,,,,,,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,,,All others,White,Central,Suburbs,Suburbs,12.0,43081.0
1524128.0,Ohio,105.0,State,1.0,Call 3,Complete,0.686137616634369,Kerry,Fingerhut,No,Male,White,18-24,Democrat,Liberal,Yes,"$15,000-$29,999",Worse today,None,Never,No,High school graduate,No one does,No,Before that,For your candidate,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Not at all confident,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,13.0,44333.0
1524125.0,Ohio,36.0,State,1.0,Call 3,Complete,1.76534640789032,Kerry,Voinovich,Yes,Male,White,50-59,Something Else,Moderate,No,"$75,000-$99,999",Worse today,Protestant,A few times a month,No,College graduate,No one does,Yes,Just today,For your candidate,Education,Will bring about needed change,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Very badly,Worse today,Not so good,Not very confident,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Central,"City over 500,000","City over 50,000",15.0,43026.0
1524122.0,Ohio,94.0,State,1.0,Call 3,Complete,0.931881129741669,Bush,Voinovich,Yes,Female,White,18-24,Republican,Moderate,Yes,"$15,000-$29,999",About the same,None,Never,No,High school graduate,No one does,No,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Worse today,Good,Somewhat confident,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,5.0,45856.0
1524121.0,Ohio,11.0,National,3.0,Call 3,Complete,0.764266014099121,Kerry,Voinovich,No,Male,Black,30-39,Democrat,Liberal,,"$30,000-$49,999",,Protestant,A few times a year,No,,,Yes,,For your candidate,,,,,,,,,,,Somewhat confident,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,,,,,,,Very/somewhat confident,,,,,,,All others,Black,Cuyahoga County,Suburbs,Suburbs,11.0,44146.0
1524117.0,Ohio,26.0,State,1.0,Call 3,Not complete,0.959427416324615,Kerry,Voinovich,Yes,Male,White,45-49,,,,,,,,,,,,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,,,,,,,Poor,,White male,45-59,40-49,18-64,,,,,,All others,All others,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,All others,White,Central,Suburbs,Suburbs,12.0,43032.0
1524116.0,Ohio,104.0,State,1.0,Call 3,Not complete,0.804608225822449,Kerry,Voinovich,Yes,Female,White,50-59,,,,,,,,,,,,Omit,Omit,Omit,Omit,Omit,,,,,,,Omit,,White female,45-59,50-64,18-64,,,,,,All others,All others,,,All others,,Omit,Omit,Omit,,,,,,,,,,All others,White,Northeast,Suburbs,Suburbs,13.0,44203.0
1504669.0,Ohio,33.0,State,1.0,Call 2,Complete,0.652250587940216,Kerry,Fingerhut,No,Female,White,40-44,Democrat,Liberal,No,"$150,000-$199,999",About the same,None,Never,No,College graduate,No one does,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,About the same,Good,Somewhat confident,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Central,"City over 500,000","City over 50,000",15.0,43229.0
1501485.0,Ohio,115.0,State,1.0,Call 2,Complete,0.991946280002594,Bush,Voinovich,Yes,Male,White,30-39,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Once a week,,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Worse today,Good,Very confident,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Central,Rural,Small cities and Rural,15.0,43040.0
