ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSD04,SENSD04,HOUSD04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECSD,DROUGHT,FAIRSHRE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,FAIRDASC,FAIRTHUN,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1487654.0,South Dakota,63.0,State,1.0,Call 1,Complete,0.732962012290955,Bush,Thune,Diedrich,Female,White,30-39,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,Some college/associate degree,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Omit,Only John Thune would,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,White,Southeast,Suburbs,Suburbs,1.0,57033.0
1485020.0,South Dakota,3.0,State,1.0,Call 1,Not complete,1.05492687225342,Bush,Thune,Diedrich,Male,White,75 or over,,,,,,,,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,,,,,,Good,,,White male,60 or over,65 or over,65 or over,,,,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,White,Northeast,Rural,Small cities and Rural,1.0,57071.0
1482686.0,South Dakota,57.0,State,1.0,Call 1,Complete,1.15869522094727,Kerry,Daschle,Herseth,Female,White,40-44,Independent,Moderate,No,"$15,000-$29,999",Worse today,Protestant,College graduate,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Hurt your state,Only Tom Daschle would,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57104.0
1489684.0,South Dakota,40.0,State,1.0,Call 1,Complete,0.690760612487793,Kerry,Daschle,Herseth,Female,White,30-39,Independent,Moderate,No,"$100,000-$149,999",Better today,Catholic,College graduate,During the last month,Against his opponent,Iraq,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Omit,Only Tom Daschle would,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57108.0
1514651.0,South Dakota,41.0,State,1.0,Call 2,Complete,0.692977726459503,Bush,Daschle,Diedrich,Female,White,30-39,Republican,Moderate,No,"$75,000-$99,999",Better today,Other Christian,Postgraduate study,Just today,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Not affected your state,Only Tom Daschle would,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57103.0
1515341.0,South Dakota,49.0,State,1.0,Call 2,Complete,1.13972389698029,Kerry,Daschle,Herseth,Female,White,18-24,Democrat,Liberal,No,"$15,000-$29,999",Better today,None,Some college/associate degree,Just today,Against his opponent,Taxes,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat well,Good,Hurt your state,Only Tom Daschle would,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,West,Rural,Small cities and Rural,1.0,57785.0
1536337.0,South Dakota,7.0,State,1.0,Call 3,Complete,0.68012273311615,Bush,Thune,Diedrich,Male,White,40-44,Republican,Moderate,No,"$30,000-$49,999",About the same,Catholic,Some college/associate degree,Before that,Against his opponent,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Helped your state,Both candidates would,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,57407.0
1487343.0,South Dakota,25.0,State,1.0,Call 1,Complete,1.22867906093597,Kerry,Daschle,Herseth,Female,White,60-64,,,No,"$15,000-$29,999",Worse today,,High school graduate,Omit,Omit,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Omit,Only John Kerry,Very badly,Not so good,Hurt your state,Only Tom Daschle would,White female,60 or over,50-64,18-64,,"Under $50,000","Under $100,000",,,All others,No degree,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Northeast,Rural,Small cities and Rural,1.0,57216.0
1513004.0,South Dakota,71.0,State,1.0,Call 2,Complete,0.542924582958221,Bush,Thune,Diedrich,Female,White,40-44,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,College graduate,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Helped your state,Only John Thune would,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,White,West,"City: 50,000 to 500,000","City over 50,000",1.0,57701.0
1515336.0,South Dakota,65.0,State,1.0,Call 2,Complete,0.718391060829163,Kerry,Daschle,Herseth,Female,White,30-39,Democrat,Liberal,No,"$15,000-$29,999",About the same,None,College graduate,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Hurt your state,Only Tom Daschle would,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,Suburbs,Suburbs,1.0,57005.0
1533998.0,South Dakota,49.0,State,1.0,Call 3,Complete,0.774019718170166,Bush,Thune,Diedrich,Male,,40-44,Republican,Conservative,No,"$50,000-$74,999",Better today,None,College graduate,Before that,Against his opponent,Omit,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Poor,Hurt your state,Only John Thune would,,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,,West,Rural,Small cities and Rural,1.0,57785.0
1496668.0,South Dakota,7.0,State,1.0,Call 1,Complete,0.783658742904663,Kerry,Daschle,Herseth,Female,White,25-29,Democrat,Moderate,No,"$30,000-$49,999",Better today,Other Christian,Some college/associate degree,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Hurt your state,Only Tom Daschle would,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,57407.0
1515331.0,South Dakota,55.0,State,1.0,Call 2,Complete,0.710697054862976,Kerry,Daschle,Herseth,Female,White,25-29,Democrat,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Postgraduate study,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,Hurt your state,Only Tom Daschle would,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57110.0
1517663.0,South Dakota,46.0,State,1.0,Call 2,Complete,0.752999782562256,Bush,Daschle,Diedrich,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",Worse today,Catholic,Some college/associate degree,During the last month,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Good,Helped your state,Both candidates would,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Southeast,Rural,Small cities and Rural,1.0,57012.0
1536324.0,South Dakota,83.0,State,1.0,Call 3,Complete,1.89235210418701,Bush,Daschle,Herseth,Female,Other,30-39,Democrat,Moderate,No,"Under $15,000",About the same,Something else,Did not complete high school,In the last three days,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Only George W. Bush,Somewhat badly,Good,Not affected your state,Both candidates would,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,American Indian,West,Rural,Small cities and Rural,1.0,57541.0
1536323.0,South Dakota,85.0,State,1.0,Call 3,Complete,1.15869522094727,Kerry,Daschle,Herseth,Female,White,50-59,Republican,Moderate,No,"$15,000-$29,999",About the same,Protestant,College graduate,In the last three days,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Good,Omit,Only Tom Daschle would,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,Rural,Small cities and Rural,1.0,57043.0
