ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESMI04,PROP2MI,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECMI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1510771.0,Michigan,79.0,State,1.0,Call 2,Complete,Exit poll,0.820344865322113,Kerry,No,Female,White,18-24,Something Else,Conservative,Yes,"Under $15,000",About the same,Catholic,A few times a year,No,Some college/associate degree,No one does,No,Sometime last week,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Worse today,Not so good,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,"City: 50,000 to 500,000","City over 50,000",12.0,48089.0
1510777.0,Michigan,114.0,National,3.0,Call 2,Complete,Exit poll,0.813054144382477,Bush,Yes,Male,White,18-24,Independent,Moderate,,"Under $15,000",,None,Never,No,,,No,,For your candidate,,,,,,,,,,,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,,,,,,,,,,,,,All others,White,North/Northeast,Suburbs,Suburbs,10.0,48001.0
1510785.0,Michigan,35.0,State,1.0,Call 2,Complete,Exit poll,0.71839827299118,Kerry,No,Female,White,50-59,,,,,Omit,,Omit,,,,,Before that,Omit,Moral values,Will bring about needed change,Strongly disapprove,Omit,Less safe from terrorism,Omit,Omit,Omit,,Poor,White female,45-59,50-64,18-64,,,,,,All others,All others,Omit,Omit,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Omit,Omit,Omit,Omit,Omit,,,All others,White,North/Northeast,Rural,Small cities and Rural,4.0,49686.0
1510786.0,Michigan,132.0,State,1.0,Call 2,Complete,Exit poll,2.42662048339844,Kerry,Yes,Male,Black,65-74,Democrat,,,"$15,000-$29,999",Worse today,,Omit,Yes,High school graduate,No one does,,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Omit,Omit,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Wayne County,"City over 500,000","City over 50,000",14.0,48227.0
1510787.0,Michigan,118.0,National,3.0,Call 2,Complete,Exit poll,0.674755752086639,Bush,Yes,Female,White,18-24,Republican,Moderate,,,,Protestant,More than once a week,No,,,No,,Against his opponent,,,,,,,,,,,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,,,,,,,,,,,,,All others,White,North/Northeast,Rural,Small cities and Rural,5.0,48726.0
1510795.0,Michigan,94.0,State,1.0,Call 2,Complete,Exit poll,0.950760304927826,Bush,Yes,Female,White,30-39,Republican,Conservative,No,"$75,000-$99,999",About the same,Other Christian,Once a week,No,Some college/associate degree,No one does,Yes,Sometime last week,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Worse today,Not so good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburban Oakland and Macomb,Suburbs,Suburbs,9.0,48025.0
1510796.0,Michigan,5.0,State,1.0,Call 2,Complete,Exit poll,0.531759262084961,Bush,No,Male,White,40-44,Independent,Conservative,Yes,"$75,000-$99,999",Better today,None,Never,No,High school graduate,No one does,Yes,During the last month,For your candidate,Omit,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,North/Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,49707.0
1510805.0,Michigan,144.0,National,1.0,Call 2,Complete,Exit poll,1.03491497039795,Bush,Yes,Male,White,50-59,Republican,Moderate,No,"$100,000-$149,999",About the same,Catholic,A few times a year,No,Postgraduate study,No one does,Yes,Before that,,Taxes,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,,,Somewhat well,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,,,,,No one in household is union member,Voter is not union member,All others,White,Wayne County,Suburbs,Suburbs,11.0,48167.0
1510819.0,Michigan,40.0,State,1.0,Call 2,Complete,Exit poll,0.536889255046844,Kerry,Did not vote,Male,Black,18-24,Democrat,Liberal,Yes,"$50,000-$74,999",About the same,Other Christian,A few times a month,Yes,High school graduate,No one does,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Strongly approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Worse today,Not so good,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,University Belt,"City: 10,000 to 49,999",Small cities and Rural,8.0,48823.0
1510821.0,Michigan,142.0,National,1.0,Call 2,Complete,Exit poll,0.745528519153595,Kerry,Yes,Female,White,30-39,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,Once a week,No,High school graduate,"Yes, I do",Yes,During the last month,,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,,,Somewhat badly,,,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Someone in household is union member,Voter is union member,Married women,White,Wayne County,Suburbs,Suburbs,13.0,48146.0
1510845.0,Michigan,93.0,State,1.0,Call 2,Complete,Exit poll,0.820344865322113,Kerry,No,Female,White,18-24,Democrat,Liberal,Yes,"$100,000-$149,999",About the same,None,Never,No,Some college/associate degree,No one does,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Suburban Oakland and Macomb,Suburbs,Suburbs,11.0,48381.0
1510849.0,Michigan,79.0,State,1.0,Call 2,Complete,Exit poll,0.871205687522888,Kerry,No,Male,White,18-24,Democrat,Liberal,Yes,"$50,000-$74,999",Better today,Catholic,A few times a year,No,College graduate,No one does,No,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,"City: 50,000 to 500,000","City over 50,000",12.0,48089.0
1510855.0,Michigan,53.0,State,1.0,Call 2,Complete,Exit poll,0.790109157562256,Bush,No,Male,White,50-59,Something Else,Liberal,No,"$75,000-$99,999",Better today,Catholic,A few times a month,No,Some college/associate degree,No one does,Yes,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,3.0,49508.0
1510885.0,Michigan,92.0,State,1.0,Call 2,Complete,Exit poll,0.843127071857452,Bush,Yes,Female,White,30-39,Republican,Moderate,No,"Under $15,000",About the same,Protestant,More than once a week,Yes,College graduate,No one does,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Omit,Safer from terrorism,Only George W. Bush,Only George W. Bush,Omit,,Omit,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Omit,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,8.0,48346.0
1510886.0,Michigan,132.0,State,1.0,Call 2,Complete,Exit poll,1.69023561477661,Kerry,Yes,Female,Black,25-29,Democrat,Liberal,Yes,"$15,000-$29,999",About the same,Other Christian,More than once a week,,High school graduate,,No,Just today,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Better today,Good,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,All others,Black,Wayne County,"City over 500,000","City over 50,000",14.0,48227.0
1510891.0,Michigan,59.0,National,4.0,Call 2,Complete,Exit poll,0.648752570152283,Kerry,No,Female,White,40-44,Democrat,Moderate,,"$100,000-$149,999",,,,,College graduate,"Yes, someone else does",Yes,Before that,,,,,,,Neither of them,Neither of them,,Worse today,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,Southwest,"City: 50,000 to 500,000","City over 50,000",3.0,49519.0
1510892.0,Michigan,96.0,State,1.0,Call 2,Complete,Exit poll,0.698214590549469,Bush,Yes,Female,White,45-49,Republican,Moderate,No,"$200,000 or more",Better today,Catholic,Once a week,No,College graduate,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburban Oakland and Macomb,Suburbs,Suburbs,9.0,48017.0
1510896.0,Michigan,9.0,National,1.0,Call 2,Complete,Exit poll,0.673356771469116,Kerry,Yes,Male,Hispanic/Latino,50-59,Democrat,Conservative,No,"$50,000-$74,999",Worse today,Other Christian,Once a week,Yes,High school graduate,No one does,Yes,Before that,,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,All others,Hispanic/Latino,Southwest,Rural,Small cities and Rural,3.0,48897.0
