ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMN04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECMN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1514390.0,Minnesota,90.0,State,1.0,Call 2,Complete,0.774944126605988,Bush,Female,White,30-39,Republican,Moderate,No,,Omit,Protestant,Once a week,College graduate,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Omit,Only George W. Bush,Omit,Omit,Somewhat worried,Good,White female,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Omit,Very/Somewhat worried,Omit,Omit,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55328.0
1514386.0,Minnesota,29.0,State,1.0,Call 2,Complete,1.08474576473236,Bush,Male,White,18-24,Republican,Moderate,Yes,"$150,000-$199,999",About the same,None,Never,High school graduate,No one does,No,During the last month,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Not so good,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",6.0,55369.0
1494936.0,Minnesota,83.0,National,2.0,Call 1,Complete,0.93179714679718,Bush,,White,45-49,Republican,Conservative,No,"$50,000-$74,999",About the same,Catholic,More than once a week,Some college/associate degree,No one does,Yes,Before that,,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,All others,White,West,Suburbs,Suburbs,6.0,56307.0
1514379.0,Minnesota,46.0,State,1.0,Call 2,Complete,0.863564789295197,Kerry,Male,White,25-29,Democrat,Liberal,No,"$50,000-$74,999",Worse today,None,Never,Some college/associate degree,"Yes, someone else does",Yes,Just today,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,7.0,56273.0
1514377.0,Minnesota,59.0,State,1.0,Call 2,Complete,0.8105388879776,Kerry,Female,White,30-39,Democrat,Moderate,No,"$50,000-$74,999",About the same,Protestant,A few times a year,College graduate,No one does,Yes,Before that,For your candidate,Taxes,Is a strong leader,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Both of them,Somewhat badly,Somewhat worried,Good,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,West,Rural,Small cities and Rural,7.0,56567.0
1490069.0,Minnesota,90.0,State,1.0,Call 1,Complete,0.503692507743835,Kerry,Female,Black,30-39,Democrat,Liberal,No,"$100,000-$149,999",About the same,Other Christian,A few times a year,College graduate,No one does,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Good,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,Black,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55328.0
1533817.0,Minnesota,40.0,State,1.0,Call 3,Complete,1.16590344905853,Bush,Male,White,50-59,Independent,Moderate,No,"$30,000-$49,999",About the same,Catholic,Once a week,College graduate,No one does,Yes,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Both of them,Both of them,Somewhat well,Somewhat worried,Good,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55441.0
1528954.0,Minnesota,11.0,State,1.0,Call 3,Complete,1.23358452320099,Bush,Female,White,45-49,Republican,Conservative,No,"$100,000-$149,999",Better today,Protestant,More than once a week,Postgraduate study,No one does,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55124.0
1514370.0,Minnesota,36.0,State,1.0,Call 2,Complete,0.868933379650116,Kerry,Male,White,30-39,Independent,Moderate,No,"$50,000-$74,999",Better today,Catholic,A few times a year,Some college/associate degree,"Yes, I do",No,During the last month,For your candidate,Taxes,Will bring about needed change,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Somewhat well,Somewhat worried,Good,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55417.0
1494923.0,Minnesota,69.0,State,1.0,Call 1,Complete,0.886312067508698,Kerry,Male,White,50-59,Democrat,Liberal,No,"$75,000-$99,999",About the same,None,A few times a year,Postgraduate study,No one does,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Both of them,Very badly,Somewhat worried,Good,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",4.0,55102.0
1534458.0,Minnesota,14.0,State,1.0,Call 3,Complete,0.969957232475281,Kerry,Female,White,45-49,Democrat,Liberal,No,"$50,000-$74,999",Better today,Other Christian,A few times a year,College graduate,No one does,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Good,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,55122.0
1514364.0,Minnesota,69.0,State,1.0,Call 2,Complete,0.849862694740295,Kerry,Female,White,30-39,Independent,Liberal,No,"$150,000-$199,999",About the same,None,Never,Postgraduate study,No one does,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",4.0,55102.0
1533807.0,Minnesota,39.0,National,2.0,Call 3,Complete,0.676415145397186,Kerry,Male,,40-44,Democrat,Liberal,No,"$100,000-$149,999",Worse today,Something else,Once a week,Postgraduate study,"Yes, I do",Yes,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,All others,,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55345.0
1533805.0,Minnesota,79.0,State,1.0,Call 3,Complete,0.84695029258728,Bush,Male,White,18-24,Republican,Moderate,No,"$15,000-$29,999",Better today,Catholic,A few times a month,College graduate,No one does,Yes,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Very worried,Not so good,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,West,Suburbs,Suburbs,6.0,56368.0
1494916.0,Minnesota,36.0,State,1.0,Call 1,Complete,0.868933379650116,Kerry,Male,White,30-39,Democrat,Moderate,No,"$30,000-$49,999",Worse today,None,Never,College graduate,No one does,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55417.0
1514358.0,Minnesota,12.0,State,1.0,Call 2,Complete,1.20891284942627,Bush,Female,Hispanic/Latino,40-44,Democrat,Conservative,No,"$100,000-$149,999",Better today,Catholic,A few times a year,High school graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,Hispanic/Latino,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55306.0
