ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWI04,SENWI04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,VETVOTER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1538500.0,Wisconsin,19.0,State,1.0,Call 3,Complete,0.47081845998764,Kerry,Feingold,Male,White,60-64,Democrat,Moderate,No,"$100,000-$149,999",Worse today,None,A few times a year,College graduate,No one is,No,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,"City: 10,000 to 49,999",Small cities and Rural,6.0,53098.0
1509332.0,Wisconsin,49.0,State,1.0,Call 2,Complete,0.960576355457306,Kerry,Feingold,Female,Black,45-49,Democrat,Moderate,No,"$30,000-$49,999",Worse today,None,A few times a year,High school graduate,No one is,No,No,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Milwaukee,"City over 500,000","City over 50,000",4.0,53208.0
1519052.0,Wisconsin,20.0,State,1.0,Call 2,Complete,0.830689966678619,Kerry,Feingold,Male,White,40-44,Democrat,Moderate,No,"$100,000-$149,999",About the same,None,A few times a year,Some college/associate degree,"Yes, I am",Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Northwest,Suburbs,Suburbs,7.0,54880.0
1533633.0,Wisconsin,29.0,State,1.0,Call 3,Complete,0.96882176399231,Kerry,Feingold,Male,White,25-29,,Conservative,Yes,"$50,000-$74,999",Better today,None,Never,High school graduate,"Yes, someone else is",No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,White male,18-29,25-29,18-64,,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,3.0,54635.0
1489883.0,Wisconsin,54.0,State,1.0,Call 1,Complete,1.2787344455719,Bush,Michels,Female,White,75 or over,Republican,Conservative,No,"$15,000-$29,999",About the same,Catholic,Once a week,High school graduate,No one is,No,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Milwaukee,"City: 50,000 to 500,000","City over 50,000",5.0,53227.0
1534898.0,Wisconsin,79.0,State,1.0,Call 3,Complete,0.820477426052094,Bush,Michels,Female,White,25-29,Republican,Conservative,No,"$50,000-$74,999",Better today,Catholic,Once a week,College graduate,No one is,No,No,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53051.0
1533629.0,Wisconsin,7.0,State,1.0,Call 3,Complete,0.773290038108826,Bush,Feingold,Female,White,50-59,Democrat,Moderate,No,"$75,000-$99,999",About the same,Catholic,Once a week,College graduate,No one is,No,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest,Suburbs,Suburbs,7.0,54748.0
1489879.0,Wisconsin,60.0,National,4.0,Call 1,Complete,0.850808382034302,Kerry,Feingold,Female,White,60-64,Democrat,Moderate,,"Under $15,000",,,,High school graduate,No one is,,Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northwest,Rural,Small cities and Rural,7.0,52524.0
1509319.0,Wisconsin,8.0,State,1.0,Call 2,Complete,0.897703289985657,Bush,Michels,Male,White,30-39,Republican,Conservative,No,"$100,000-$149,999",Better today,Other Christian,A few times a year,High school graduate,No one is,No,Yes,Before that,Against his opponent,Iraq,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Very well,Not so good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,Suburbs,Suburbs,7.0,54724.0
1510706.0,Wisconsin,31.0,State,1.0,Call 2,Complete,0.915291249752045,Bush,Feingold,Male,White,40-44,Independent,Moderate,No,"$30,000-$49,999",About the same,Other Christian,A few times a month,Some college/associate degree,"Yes, I am",No,No,Sometime last week,Against his opponent,Taxes,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,South,Suburbs,Suburbs,1.0,53143.0
1534273.0,Wisconsin,55.0,State,1.0,Call 3,Complete,1.03732585906982,Kerry,Feingold,Female,White,50-59,Democrat,Liberal,No,"$50,000-$74,999",About the same,None,Never,Some college/associate degree,No one is,No,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Milwaukee,Suburbs,Suburbs,5.0,53217.0
1534887.0,Wisconsin,84.0,State,1.0,Call 3,Complete,1.05005300045013,Kerry,Feingold,Male,White,40-44,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Catholic,Never,Some college/associate degree,"Yes, I am",Yes,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Northeast,Rural,Small cities and Rural,6.0,54965.0
1499591.0,Wisconsin,80.0,State,1.0,Call 2,Complete,0.986053764820099,Kerry,Feingold,Male,White,60-64,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Something else,A few times a year,College graduate,"Yes, I am",No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Not so good,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Milwaukee vicinity,Suburbs,Suburbs,5.0,53066.0
1489135.0,Wisconsin,30.0,State,1.0,Call 1,Complete,1.15195465087891,Bush,Michels,Male,White,60-64,,Moderate,No,"$30,000-$49,999",Better today,Other Christian,Omit,Some college/associate degree,No one is,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,White male,60 or over,50-64,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Omit,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,Rural,Small cities and Rural,6.0,53036.0
1538475.0,Wisconsin,4.0,State,1.0,Call 3,Complete,0.815962016582489,Bush,Michels,Female,White,75 or over,Independent,Moderate,No,,Worse today,Catholic,More than once a week,High school graduate,No one is,No,Yes,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,60 or over,65 or over,65 or over,Independent,,,Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54302.0
1512006.0,Wisconsin,35.0,State,1.0,Call 2,Complete,0.762694478034973,Kerry,Feingold,Female,White,25-29,Democrat,Moderate,No,"$50,000-$74,999",Better today,Catholic,A few times a year,College graduate,"Yes, I am",No,Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Not so good,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,Northwest,Suburbs,Suburbs,3.0,54650.0
1489861.0,Wisconsin,71.0,State,1.0,Call 1,Complete,0.826510965824127,Bush,Michels,Male,Hispanic/Latino,18-24,Republican,Moderate,No,"$15,000-$29,999",About the same,Other Christian,Never,Did not complete high school,No one is,Yes,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Non-white male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Hispanic/Latino,Milwaukee vicinity,"City: 50,000 to 500,000","City over 50,000",6.0,53081.0
