ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESUT04,SENUT04,GOVUT04,AMEND3UT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1519532.0,Utah,39.0,State,1.0,Call 2,1.0666778087616,Bush,1.0,Huntsman,No,Female,White,30-39,Republican,Liberal,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540528.0,Utah,13.0,State,1.0,Call 3,0.777650654315948,Bush,2.0,Matheson,No,Female,White,45-49,Republican,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1496200.0,Utah,44.0,State,1.0,Call 1,0.830185830593109,Kerry,1.0,Matheson,No,Female,White,50-59,Democrat,Moderate,"$150,000-$199,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1540521.0,Utah,48.0,State,1.0,Call 3,0.59606945514679,Bush,2.0,Huntsman,No,Female,White,40-44,Republican,Conservative,,Worse today,,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1519522.0,Utah,7.0,State,1.0,Call 2,1.22336196899414,Bush,2.0,Matheson,Yes,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",About the same,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1496077.0,Utah,29.0,State,1.0,Call 1,0.973964691162109,Bush,2.0,Huntsman,Yes,Male,White,50-59,Republican,Conservative,"$200,000 or more",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1493857.0,Utah,35.0,National,1.0,Call 1,0.887826263904572,Kerry,1.0,Matheson,No,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,None,No,Before that,,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1519519.0,Utah,26.0,State,1.0,Call 2,0.507989525794983,,0.0,Matheson,Yes,Male,White,75 or over,Republican,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540514.0,Utah,16.0,State,1.0,Call 3,1.14412236213684,Bush,2.0,Matheson,Yes,Female,White,45-49,Something Else,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1519516.0,Utah,29.0,State,1.0,Call 2,0.96599006652832,Bush,2.0,Huntsman,Yes,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1540510.0,Utah,26.0,State,1.0,Call 3,0.685881912708282,Kerry,1.0,Matheson,No,Male,White,18-24,Something Else,Liberal,"$30,000-$49,999",Worse today,Something else,No,Before that,Against his opponent,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540507.0,Utah,13.0,State,1.0,Call 3,0.775182962417603,Bush,2.0,Matheson,No,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",Better today,Mormon/LDS,Yes,During the last month,Against his opponent,Somewhat approve,Somewhat approve,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1521840.0,Utah,35.0,National,4.0,Call 2,0.885008931159973,Kerry,1.0,Matheson,No,Male,White,18-24,Independent,Liberal,,,,No,Before that,,,,White male,18-29,18-24,18-64,Independent,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540503.0,Utah,48.0,State,1.0,Call 3,0.600990176200867,Bush,2.0,Huntsman,No,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1519500.0,Utah,13.0,State,1.0,Call 2,1.24078404903412,Bush,2.0,Huntsman,Yes,Female,White,65-74,Republican,Moderate,"Under $15,000",Better today,Mormon/LDS,,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1519498.0,Utah,39.0,State,1.0,Call 2,1.31974494457245,Bush,2.0,Huntsman,No,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1519497.0,Utah,7.0,State,1.0,Call 2,1.22336196899414,Bush,2.0,Matheson,Yes,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1519495.0,Utah,52.0,State,1.0,Call 2,1.22162306308746,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1519493.0,Utah,35.0,National,1.0,Call 2,0.88055694103241,Kerry,1.0,Matheson,No,Female,White,50-59,Democrat,,"$75,000-$99,999",Worse today,Mormon/LDS,,Before that,,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540487.0,Utah,13.0,State,1.0,Call 3,0.46253228187561,,,,No,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Omit,For your candidate,Omit,Somewhat approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Omit,Omit,Omit,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1496159.0,Utah,29.0,State,1.0,Call 1,1.62404918670654,Kerry,2.0,Matheson,No,Female,White,65-74,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1539854.0,Utah,39.0,State,1.0,Call 3,1.0054183006286599,Bush,2.0,Huntsman,Yes,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540484.0,Utah,26.0,State,1.0,Call 3,0.688065350055695,Kerry,1.0,Matheson,No,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540483.0,Utah,48.0,State,1.0,Call 3,1.0347204208374,Bush,2.0,Huntsman,Yes,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1491487.0,Utah,9.0,National,1.0,Call 1,1.17538702487946,Bush,2.0,Matheson,Yes,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1519476.0,Utah,29.0,State,1.0,Call 2,0.96599006652832,Bush,2.0,Huntsman,Yes,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",About the same,,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1491479.0,Utah,56.0,State,1.0,Call 1,0.530303359031677,Kerry,2.0,Matheson,No,Female,White,75 or over,Independent,Liberal,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1519474.0,Utah,48.0,State,1.0,Call 2,0.836929798126221,Bush,2.0,Huntsman,Yes,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1496143.0,Utah,44.0,State,1.0,Call 1,0.837039291858673,Kerry,1.0,Matheson,No,Male,White,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
