ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESAZ04,SENAZ04,PRP200AZ,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,VETVOTER,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECAZ,IMMIG,MCAINGWB,MOVETOAZ,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1518281.0,Arizona,53.0,State,1.0,Call 2,Complete,Exit poll,0.436669170856476,Kerry,McCain,No,Male,White,45-49,Republican,Moderate,No,"$150,000-$199,999",Worse today,Something else,Postgraduate study,No,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518284.0,Arizona,6.0,State,1.0,Call 2,Complete,Exit poll,0.511683881282806,Kerry,Starky,Yes,Male,White,50-59,Democrat,Conservative,No,"$75,000-$99,999",About the same,Catholic,Some college/associate degree,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Rest of state,Rural,Small cities and Rural,1.0,85501.0
1518296.0,Arizona,12.0,State,1.0,Call 2,Complete,Exit poll,0.569249033927917,Kerry,McCain,No,Female,White,25-29,Democrat,Liberal,No,"$75,000-$99,999",About the same,Jewish,Postgraduate study,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518297.0,Arizona,40.0,State,1.0,Call 2,Complete,Exit poll,0.587505400180817,Kerry,McCain,Yes,Female,White,18-24,Democrat,Moderate,No,"$75,000-$99,999",About the same,None,College graduate,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1518298.0,Arizona,15.0,State,1.0,Call 2,Complete,Exit poll,0.636914730072021,Kerry,Starky,No,Female,Black,50-59,Democrat,Moderate,No,"$100,000-$149,999",About the same,Something else,College graduate,No,No,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Black,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
1518301.0,Arizona,46.0,State,1.0,Call 2,Complete,Exit poll,0.880732655525208,Bush,McCain,Yes,Female,White,30-39,Republican,Moderate,No,"$100,000-$149,999",Better today,Other Christian,Postgraduate study,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Increased,More likely to vote for Bush,I was born in Arizona,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1518304.0,Arizona,11.0,State,1.0,Call 2,Complete,Exit poll,0.483655750751495,Kerry,McCain,Yes,Male,White,30-39,Independent,Moderate,No,"$50,000-$74,999",About the same,None,College graduate,No,No,Just today,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
1518309.0,Arizona,49.0,State,1.0,Call 2,Complete,Exit poll,0.822772264480591,Bush,McCain,No,Male,White,65-74,Independent,Moderate,No,"$15,000-$29,999",About the same,Catholic,Did not complete high school,No,No,Before that,For your candidate,Terrorism,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Omit,Decreased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Maricopa County,Suburbs,Suburbs,6.0,85296.0
1518319.0,Arizona,37.0,National,1.0,Call 2,Complete,Exit poll,0.450188666582108,Kerry,McCain,Did not vote,Female,Black,45-49,Democrat,Conservative,Yes,"$200,000 or more",About the same,Other Christian,Some college/associate degree,No,No,Before that,,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,,,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Black,English,Maricopa County,"City over 500,000","City over 50,000",5.0,85226.0
1518324.0,Arizona,41.0,State,1.0,Call 2,Complete,Exit poll,0.773933172225952,Bush,McCain,Yes,Male,White,40-44,Republican,Moderate,No,"$150,000-$199,999",Better today,Mormon/LDS,High school graduate,No,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85351.0
1518333.0,Arizona,6.0,State,1.0,Call 2,Complete,Exit poll,0.496877878904343,Kerry,Starky,Yes,Male,White,18-24,Democrat,Moderate,No,"Under $15,000",Worse today,None,High school graduate,No,No,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,Rural,Small cities and Rural,1.0,85501.0
1518339.0,Arizona,77.0,State,1.0,Call 2,Complete,Exit poll,0.322273641824722,Other,McCain,No,Male,White,50-59,Republican,Conservative,No,"Under $15,000",About the same,Other Christian,Some college/associate degree,No,No,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Not so good,Kept about the same,Had no effect on your vote for president,I was born in Arizona,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",8.0,85705.0
1518342.0,Arizona,53.0,State,1.0,Call 2,Complete,Exit poll,0.433308988809586,Kerry,McCain,No,Female,White,25-29,Independent,Moderate,Yes,"$100,000-$149,999",Better today,None,College graduate,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518364.0,Arizona,40.0,State,1.0,Call 2,Complete,Exit poll,0.668142020702362,Bush,McCain,Yes,Female,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Omit,Other Christian,Some college/associate degree,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1518365.0,Arizona,46.0,State,1.0,Call 2,Complete,Exit poll,0.855247914791107,Bush,McCain,Yes,Female,White,25-29,Republican,Conservative,No,"$30,000-$49,999",Better today,Other Christian,Some college/associate degree,No,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Decreased,Had no effect on your vote for president,I was born in Arizona,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1518380.0,Arizona,6.0,State,1.0,Call 2,Complete,Exit poll,0.572690069675446,Kerry,Starky,No,Female,White,45-49,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Catholic,Some college/associate degree,No,No,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,Rural,Small cities and Rural,1.0,85501.0
1518386.0,Arizona,15.0,State,1.0,Call 2,Complete,Exit poll,0.626229286193848,Kerry,Starky,No,Female,Hispanic/Latino,50-59,Democrat,Moderate,No,"$30,000-$49,999",About the same,Catholic,High school graduate,No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Increased,Had no effect on your vote for president,I was born in Arizona,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
