ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,wgt,PRESMA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,FAVKERY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1529068.0,Massachusetts,2.0,State,1.0,Call 3,Complete,0.673954665660858,Kerry,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",About the same,Catholic,No,No,Just today,Against his opponent,Economy/Jobs,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,Unfavorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1475406.0,Massachusetts,90.0,National,2.0,Call 1,Not complete,0.904110670089722,Bush,Female,White,60-64,,,,,,,No,Before that,,Omit,Has strong religious faith,Strongly approve,,,,,White female,60 or over,50-64,18-64,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,East,Suburbs,Suburbs,3.0,2769.0
1475401.0,Massachusetts,79.0,National,2.0,Call 1,Complete,1.77292668819427,Kerry,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Other Christian,No,No,Before that,,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Suburbs,Suburbs,6.0,1845.0
1503389.0,Massachusetts,93.0,State,1.0,Call 2,Complete,0.797901511192322,Bush,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",About the same,Catholic,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,1254.0
1503384.0,Massachusetts,27.0,National,1.0,Call 2,Complete,0.552903890609741,Kerry,Male,White,75 or over,Independent,Moderate,"$75,000-$99,999",Worse today,Catholic,Yes,,During the last month,,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,,,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1524380.0,Massachusetts,105.0,State,1.0,Call 3,Complete,0.649361848831177,Kerry,Male,White,30-39,Independent,Moderate,,Better today,Catholic,No,No,Before that,Against his opponent,Moral values,Omit,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Favorable,White male,30-44,30-39,18-64,Independent,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East,Suburbs,Suburbs,9.0,2081.0
1526711.0,Massachusetts,27.0,National,4.0,Call 3,Complete,0.48630091547966,Bush,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",,,,No,Before that,,,,,,,Only George W. Bush,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1526709.0,Massachusetts,103.0,State,1.0,Call 3,Complete,0.584492385387421,Kerry,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,No,Sometime last week,Against his opponent,Iraq,Omit,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Favorable,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,5.0,1876.0
1526708.0,Massachusetts,8.0,State,1.0,Call 3,Complete,0.989270985126495,Kerry,Female,White,50-59,Independent,Moderate,"$150,000-$199,999",About the same,None,No,No,Before that,Omit,Omit,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Omit,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,White,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1475896.0,Massachusetts,77.0,State,1.0,Call 2,Complete,0.980297684669495,Kerry,Male,White,50-59,Independent,Liberal,"$200,000 or more",Better today,Jewish,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,Favorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1475371.0,Massachusetts,77.0,State,1.0,Call 2,Complete,0.899337232112885,Kerry,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1501031.0,Massachusetts,15.0,National,4.0,Call 2,Complete,1.27201175689697,Bush,Male,White,50-59,Republican,Moderate,"$200,000 or more",,,,No,Before that,,,,,,,Only George W. Bush,Unfavorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1526692.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.333097815513611,Kerry,Female,White,50-59,Independent,Liberal,"$100,000-$149,999",Worse today,Something else,No,No,Before that,For your candidate,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1526691.0,Massachusetts,15.0,National,4.0,Call 3,Not complete,1.17926824092865,Kerry,Female,White,60-64,,,,,,,No,Before that,,,,,,,Omit,,White female,60 or over,50-64,18-64,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Omit,Omit,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1501027.0,Massachusetts,8.0,State,1.0,Call 2,Complete,0.989270985126495,Kerry,Female,White,45-49,Something Else,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1501023.0,Massachusetts,90.0,National,2.0,Call 2,Complete,1.08987104892731,Bush,Male,Black,18-24,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,No,Before that,,Moral values,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,,,Non-white male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Black,East,Suburbs,Suburbs,3.0,2769.0
1532432.0,Massachusetts,50.0,State,1.0,Call 3,Complete,0.67245352268219,Bush,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Omit,Unfavorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Omit,Omit,White,East,Suburbs,Suburbs,3.0,2038.0
1503352.0,Massachusetts,50.0,State,1.0,Call 2,Complete,0.61394214630127,Kerry,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,No,During the last month,Against his opponent,Health care,Omit,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Favorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,2038.0
1527903.0,Massachusetts,32.0,State,1.0,Call 3,Not complete,0.45266193151474,Kerry,Female,White,65-74,,,,,,,No,Just today,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,White,East,Suburbs,Suburbs,3.0,1510.0
1498681.0,Massachusetts,105.0,State,1.0,Call 2,Complete,0.652508556842804,Bush,Female,White,30-39,Independent,Conservative,"$200,000 or more",Better today,Catholic,No,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,9.0,2081.0
1531338.0,Massachusetts,50.0,State,1.0,Call 3,Complete,0.616917192935944,Bush,Female,White,40-44,Independent,,"$100,000-$149,999",Better today,Catholic,No,No,Before that,Against his opponent,Terrorism,Is a strong leader,Omit,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,2038.0
1528996.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.333097815513611,Kerry,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",About the same,Catholic,No,No,Before that,Against his opponent,Terrorism,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1524329.0,Massachusetts,105.0,State,1.0,Call 3,Complete,0.595732629299164,Kerry,Female,White,40-44,Independent,Liberal,"$100,000-$149,999",About the same,Protestant,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,9.0,2081.0
1475334.0,Massachusetts,86.0,National,4.0,Call 1,Complete,1.45824575424194,Kerry,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",,,,No,Before that,,,,,,,Both of them,Favorable,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Kerry/Both,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1528992.0,Massachusetts,82.0,National,1.0,Call 3,Complete,2.21033239364624,Kerry,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,None,No,No,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1528985.0,Massachusetts,27.0,National,3.0,Call 3,Complete,0.373260498046875,Kerry,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",,Protestant,,No,,Against his opponent,,,,,,,,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1526651.0,Massachusetts,8.0,State,1.0,Call 3,Complete,1.07832741737366,Kerry,Male,Hispanic/Latino,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,Boston area,"City over 500,000","City over 50,000",8.0,2128.0
1528983.0,Massachusetts,2.0,State,1.0,Call 3,Complete,0.618294358253479,Kerry,Female,White,30-39,Independent,Liberal,"$100,000-$149,999",About the same,Catholic,No,No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Boston area,Suburbs,Suburbs,7.0,2476.0
