ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAR04,SENAR04,AMEND3AR,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1485195.0,Arkansas,50.0,State,1.0,Call 1,Complete,0.888979256153107,Bush,Holt,Yes,Female,White,40-44,Republican,Conservative,,Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,3.0,72634.0
1516145.0,Arkansas,58.0,State,1.0,Call 2,Complete,0.935113847255707,Kerry,Lincoln,Yes,Female,Black,50-59,Democrat,Liberal,"Under $15,000",Better today,Other Christian,Yes,No,Before that,Against his opponent,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,East,Rural,Small cities and Rural,1.0,72342.0
1531624.0,Arkansas,69.0,State,1.0,Call 3,Complete,1.10776841640472,Kerry,Lincoln,Yes,Female,Black,40-44,Democrat,Conservative,"$30,000-$49,999",Worse today,Other Christian,Yes,No,Before that,For your candidate,Health care,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Black,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72212.0
1515292.0,Arkansas,2.0,State,1.0,Call 2,Complete,0.496776670217514,Nader,Lincoln,No,Female,White,30-39,Republican,Moderate,"Under $15,000",Worse today,Other Christian,No,No,During the last month,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Strongly approve,Less safe from terrorism,Neither of them,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,All others,White,Northwest,Rural,Small cities and Rural,1.0,72658.0
1482629.0,Arkansas,3.0,State,1.0,Call 1,Complete,1.86954987049103,Bush,Lincoln,Yes,Female,White,50-59,,Conservative,,About the same,Other Christian,,Yes,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,1.0,72617.0
1531621.0,Arkansas,52.0,State,1.0,Call 3,Complete,0.495634943246841,Kerry,Lincoln,,Male,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Omit,Omit,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Omit,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,All others,White,East,Rural,Small cities and Rural,1.0,72438.0
1484960.0,Arkansas,50.0,State,1.0,Call 1,Complete,0.892285168170929,Bush,Lincoln,Yes,Female,White,45-49,,Conservative,"$50,000-$74,999",Better today,Protestant,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,40-49,18-64,,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,3.0,72634.0
1540951.0,Arkansas,48.0,State,1.0,Call 3,Complete,0.848071038722992,Bush,Holt,Yes,Male,White,40-44,Independent,Conservative,,About the same,Other Christian,Yes,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,30-44,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,Suburbs,Suburbs,1.0,72007.0
1515287.0,Arkansas,54.0,State,1.0,Call 2,Complete,1.22685587406158,Bush,Lincoln,Yes,Female,White,18-24,Independent,Liberal,"$15,000-$29,999",Worse today,Other Christian,Yes,No,During the last month,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,4.0,71764.0
1515286.0,Arkansas,52.0,State,1.0,Call 2,Complete,0.368792533874512,Kerry,Lincoln,Yes,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Health care,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,East,Rural,Small cities and Rural,1.0,72438.0
1487444.0,Arkansas,75.0,State,1.0,Call 1,Complete,1.16075730323792,Bush,Holt,No,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72335.0
1515280.0,Arkansas,28.0,State,1.0,Call 2,Complete,0.983762443065643,Bush,Holt,Yes,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Omit,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,Suburbs,Suburbs,2.0,72058.0
1531609.0,Arkansas,12.0,State,1.0,Call 3,Complete,0.989924907684326,Kerry,Holt,Yes,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Northwest,Rural,Small cities and Rural,3.0,72631.0
1531608.0,Arkansas,50.0,State,1.0,Call 3,Complete,0.780093550682068,Bush,,Yes,Female,White,40-44,Independent,Moderate,"$150,000-$199,999",Better today,Protestant,Yes,Yes,Before that,Against his opponent,Terrorism,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,3.0,72634.0
1516846.0,Arkansas,35.0,State,1.0,Call 1,Complete,1.95575439929962,Bush,Holt,Yes,Female,White,40-44,Republican,Conservative,"$150,000-$199,999",About the same,Other Christian,No,Yes,During the last month,For your candidate,Taxes,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,4.0,71852.0
1515275.0,Arkansas,75.0,State,1.0,Call 2,Complete,0.741033613681793,Kerry,Lincoln,Yes,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Worse today,Something else,No,No,Sometime last week,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72335.0
1532680.0,Arkansas,60.0,State,1.0,Call 3,Complete,0.622005224227905,Bush,Lincoln,Yes,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,Yes,No,Sometime last week,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,White,Northwest,Rural,Small cities and Rural,3.0,72858.0
1515273.0,Arkansas,55.0,State,1.0,Call 2,Complete,0.771475672721863,Kerry,Lincoln,Yes,Female,Black,40-44,Democrat,Moderate,"Under $15,000",About the same,None,Yes,No,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71701.0
1514579.0,Arkansas,2.0,State,1.0,Call 2,Complete,0.789897859096527,Kerry,Lincoln,Yes,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Something else,No,Yes,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Northwest,Rural,Small cities and Rural,1.0,72658.0
1531491.0,Arkansas,12.0,State,1.0,Call 3,Complete,0.631819725036621,Bush,Holt,Yes,Female,White,25-29,Republican,Conservative,"Under $15,000",About the same,Other Christian,Yes,No,Just today,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,Rural,Small cities and Rural,3.0,72631.0
1484939.0,Arkansas,2.0,State,1.0,Call 1,Complete,0.769814670085907,Bush,Lincoln,Yes,Female,White,50-59,Independent,Conservative,,Worse today,Protestant,Yes,Yes,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat disapprove,Somewhat approve,Safer from terrorism,Neither of them,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,1.0,72658.0
1483184.0,Arkansas,72.0,State,1.0,Call 1,Complete,0.968019008636475,Bush,Lincoln,Yes,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,Yes,Yes,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72116.0
