ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVT04,SENVT04,HOUVT04,GOVVT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,GAYMRRGE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1509568.0,Vermont,52.0,State,1.0,Call 2,Complete,1.76534533500671,Kerry,Other,Sanders,Hejny,Female,White,18-24,Independent,Liberal,"Under $15,000",Worse today,Catholic,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1509652.0,Vermont,52.0,State,1.0,Call 2,Complete,0.796923816204071,Kerry,McMullen,Parke,Douglas,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Worse today,Catholic,Yes,In the last three days,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Both of them,No legal recognition,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1509759.0,Vermont,52.0,State,1.0,Call 2,Complete,0.327736794948578,Did not vote,Leahy,Parke,Douglas,Female,White,50-59,Republican,Moderate,,Worse today,Protestant,Yes,Omit,Omit,Terrorism,Is honest and trustworthy,Somewhat disapprove,Somewhat approve,Neither of them,Civil unions,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Omit,Omit,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510036.0,Vermont,52.0,State,1.0,Call 2,Complete,0.614663660526276,Kerry,McMullen,Parke,Clavelle,Male,White,30-39,Something Else,Conservative,"$75,000-$99,999",About the same,Catholic,Yes,During the last month,For your candidate,Omit,Omit,Somewhat disapprove,Somewhat approve,Only John Kerry,Civil unions,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510148.0,Vermont,52.0,State,1.0,Call 2,Complete,0.635895133018494,Kerry,Leahy,Sanders,Clavelle,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Both of them,Civil unions,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510278.0,Vermont,52.0,State,1.0,Call 2,Complete,0.805233836174011,Kerry,Leahy,Sanders,Clavelle,Male,White,75 or over,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Civil unions,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510480.0,Vermont,52.0,State,1.0,Call 2,Complete,0.459318518638611,Kerry,Leahy,,Douglas,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,Before that,Against his opponent,Iraq,Omit,Somewhat disapprove,Somewhat disapprove,Both of them,Civil unions,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510592.0,Vermont,52.0,State,1.0,Call 2,Complete,0.326890736818314,,Leahy,,,Female,White,75 or over,Independent,Moderate,,About the same,,Yes,Before that,For your candidate,Omit,Omit,Somewhat disapprove,Strongly disapprove,Only John Kerry,No legal recognition,White female,60 or over,65 or over,65 or over,Independent,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510681.0,Vermont,52.0,State,1.0,Call 2,Complete,0.635895133018494,Kerry,Leahy,Sanders,Clavelle,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,Sometime last week,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510794.0,Vermont,52.0,State,1.0,Call 2,Complete,1.06324088573456,Bush,Leahy,Sanders,Douglas,Female,White,65-74,Republican,Moderate,,About the same,Catholic,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Civil unions,White female,60 or over,65 or over,65 or over,Republican,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1510894.0,Vermont,52.0,State,1.0,Call 2,Complete,0.636681973934174,Kerry,Leahy,Sanders,Clavelle,Male,White,30-39,Independent,Liberal,"Under $15,000",Worse today,None,No,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1511109.0,Vermont,52.0,State,1.0,Call 2,Complete,1.17135810852051,Kerry,Leahy,Sanders,Douglas,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",About the same,Something else,No,Before that,Against his opponent,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1511217.0,Vermont,52.0,State,1.0,Call 2,Complete,1.18492603302002,Bush,Did not vote,Did not vote,Douglas,Female,White,18-24,Republican,Liberal,"$75,000-$99,999",Worse today,Other Christian,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly approve,Somewhat approve,Only George W. Bush,Legally marry,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1511308.0,Vermont,52.0,State,1.0,Call 2,Complete,0.323071122169495,Kerry,Did not vote,Sanders,Machia,Male,White,18-24,Independent,,"Under $15,000",Worse today,None,No,Just today,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1511392.0,Vermont,52.0,State,1.0,Call 2,Complete,1.02647089958191,Bush,McMullen,Parke,Douglas,Female,White,75 or over,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Before that,Against his opponent,Moral values,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,Omit,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1511477.0,Vermont,52.0,State,1.0,Call 2,Complete,0.580198168754578,Kerry,Leahy,,Douglas,Female,White,65-74,Democrat,,,Omit,Catholic,Yes,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Omit,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1511589.0,Vermont,52.0,State,1.0,Call 2,Complete,0.748945713043213,Kerry,Leahy,Drown,Clavelle,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Better today,Jewish,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Legally marry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Rutland/CT River Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,05701
1516922.0,Vermont,65.0,State,1.0,Call 2,Complete,2.9792959690094,Bush,McMullen,Parke,Douglas,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,No legal recognition,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05354
1517002.0,Vermont,65.0,State,1.0,Call 2,Complete,2.76296186447144,Kerry,Leahy,Sanders,Clavelle,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05354
1517071.0,Vermont,65.0,State,1.0,Call 2,Complete,2.76296186447144,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",About the same,Protestant,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05354
1517138.0,Vermont,65.0,State,1.0,Call 2,Complete,2.9792959690094,Bush,McMullen,Parke,Douglas,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,No legal recognition,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Green Mountains,Rural,Small cities and Rural,1.0,05354
1517224.0,Vermont,65.0,State,1.0,Call 2,Complete,1.85914516448975,Did not vote,,,,Male,White,25-29,Something Else,,"$75,000-$99,999",Better today,Catholic,No,During the last month,For your candidate,Omit,Omit,Omit,Omit,Omit,Legally marry,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Omit,Omit,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05354
1517286.0,Vermont,65.0,State,1.0,Call 2,Complete,2.9792959690094,Bush,McMullen,Parke,Douglas,Female,White,18-24,Independent,Moderate,"$200,000 or more",Better today,Other Christian,No,Before that,Against his opponent,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Civil unions,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Green Mountains,Rural,Small cities and Rural,1.0,05354
