ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESKY04,SENKY04,AMEND1KY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1494453.0,Kentucky,76.0,State,1.0,Call 2,Complete,0.916247665882111,Bush,Bunning,Yes,Female,White,30-39,Republican,Liberal,,Better today,Other Christian,More than once a week,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,White female,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,5.0,42635.0
1494450.0,Kentucky,3.0,State,1.0,Call 2,Complete,0.949967980384827,Bush,Bunning,Yes,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,A few times a month,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42123.0
1494448.0,Kentucky,26.0,State,1.0,Call 2,Complete,1.20642197132111,Bush,Bunning,Yes,Male,White,45-49,Something Else,Conservative,"$50,000-$74,999",Better today,Other Christian,Once a week,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Only George W. Bush,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1474026.0,Kentucky,46.0,State,1.0,Call 1,Complete,0.510547280311584,Bush,Mongiardo,No,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,Once a week,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1473449.0,Kentucky,66.0,State,1.0,Call 1,Complete,1.44357049465179,Kerry,Mongiardo,No,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,A few times a year,No,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,North,Suburbs,Suburbs,4.0,41017.0
1494445.0,Kentucky,8.0,State,1.0,Call 2,Complete,0.949967980384827,Bush,Bunning,Yes,Male,White,30-39,Democrat,Conservative,"Under $15,000",Worse today,Protestant,Never,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Never,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,"City: 10,000 to 49,999",Small cities and Rural,6.0,40422.0
1520105.0,Kentucky,66.0,State,1.0,Call 3,Complete,1.01095497608185,Bush,Bunning,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,Omit,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Omit,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41017.0
1524705.0,Kentucky,44.0,State,1.0,Call 3,Complete,0.529132425785065,Bush,Bunning,Yes,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,A few times a year,No,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1496772.0,Kentucky,44.0,State,1.0,Call 2,Complete,0.77754133939743,Kerry,Mongiardo,Yes,Female,White,50-59,Democrat,,"$15,000-$29,999",Worse today,Other Christian,Once a week,,During the last month,Omit,Omit,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Only John Kerry,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,42420.0
1522433.0,Kentucky,25.0,National,4.0,Call 2,Complete,1.29873919487,Kerry,Mongiardo,No,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",,,,,Just today,,,,,,Both of them,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Only Bush/Both,Only Kerry/Both,White,West,"City: 50,000 to 500,000","City over 50,000",2.0,42301.0
1476276.0,Kentucky,43.0,State,1.0,Call 2,Complete,1.54916608333588,Bush,Bunning,Yes,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,More than once a week,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,4.0,41003.0
1521515.0,Kentucky,46.0,State,1.0,Call 3,Complete,0.447394013404846,Kerry,Mongiardo,Yes,Male,White,25-29,Democrat,Conservative,"$50,000-$74,999",About the same,Catholic,A few times a month,No,Just today,For your candidate,Omit,Cares about people like me,Somewhat approve,Somewhat approve,Only George W. Bush,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1473430.0,Kentucky,68.0,State,1.0,Call 1,Complete,1.91357028484344,Kerry,Mongiardo,No,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,Never,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Only John Kerry,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,North,Suburbs,Suburbs,4.0,41018.0
1520087.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.30821031332016,Kerry,Mongiardo,No,Male,,40-44,Independent,Conservative,"$15,000-$29,999",About the same,None,A few times a year,,Before that,For your candidate,Health care,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Only John Kerry,,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
1520083.0,Kentucky,46.0,State,1.0,Call 3,Complete,0.35526317358017,Kerry,Mongiardo,No,Female,White,18-24,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,Never,No,During the last month,For your candidate,Terrorism,Is intelligent,Somewhat disapprove,Somewhat disapprove,Neither of them,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1473422.0,Kentucky,47.0,State,1.0,Call 1,Complete,0.927078604698181,Bush,Bunning,Yes,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,A few times a year,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40218.0
1520081.0,Kentucky,66.0,State,1.0,Call 3,Complete,1.01095497608185,Bush,Bunning,Yes,Female,Other,30-39,Independent,Conservative,"$50,000-$74,999",About the same,Protestant,A few times a year,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Other,North,Suburbs,Suburbs,4.0,41017.0
1474540.0,Kentucky,44.0,State,1.0,Call 1,Complete,0.619767189025879,Bush,Mongiardo,Yes,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Once a week,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1473418.0,Kentucky,49.0,State,1.0,Call 1,Complete,1.21535205841064,Bush,Bunning,Yes,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Strongly approve,Only George W. Bush,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,Suburbs,Suburbs,3.0,40222.0
1473417.0,Kentucky,46.0,State,1.0,Call 1,Complete,0.745415925979614,Bush,Bunning,Yes,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,Once a week,No,During the last month,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1494413.0,Kentucky,88.0,State,1.0,Call 2,Complete,1.7953759431839,Bush,Bunning,No,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",About the same,Protestant,A few times a month,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41722.0
