ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNY04,SENNY04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECNY,HRCPRES,RUDYPRES,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1533561.0,New York,84.0,National,4.0,Call 3,Complete,0.746639907360077,Kerry,Schumer,Female,,50-59,Democrat,,,"$100,000-$149,999",,,Postgraduate study,"Yes, I do",,Before that,,,,,,,Neither of them,Neither of them,,Very worried,,,,,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,,,New York City,"City over 500,000","City over 50,000",13.0,10303.0
1502904.0,New York,89.0,State,1.0,Call 2,Complete,0.826212048530579,Kerry,Schumer,Male,Black,60-64,Democrat,,,,Better today,,,,No,Just today,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Omit,Only John Kerry,Very well,Very worried,Excellent,No,Yes,Non-white male,60 or over,50-64,18-64,Democrat,,,,All others,All others,,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,,,Black,English,Lower Hudson Valley,Suburbs,Suburbs,18.0,10956.0
1472901.0,New York,18.0,State,1.0,Call 1,Complete,1.22362720966339,Bush,Mills,Male,White,50-59,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not at all worried,Good,No,Yes,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Lower Hudson Valley,Suburbs,Suburbs,19.0,12508.0
1503229.0,New York,7.0,State,1.0,Call 2,Complete,1.06546854972839,Kerry,Schumer,Female,White,75 or over,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Jewish,High school graduate,"Yes, someone else does",No,Before that,Against his opponent,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not too worried,Not so good,Yes,No,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,English,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1533557.0,New York,36.0,State,1.0,Call 3,Complete,0.367599457502365,Kerry,Schumer,Female,Hispanic/Latino,30-39,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Catholic,College graduate,No one does,Yes,Sometime last week,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Both of them,Somewhat badly,Somewhat worried,Not so good,Yes,No,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Hispanic/Latino,English,New York City,"City over 500,000","City over 50,000",11.0,11212.0
1473491.0,New York,108.0,State,1.0,Call 1,Complete,1.4332435131073,Kerry,Schumer,Male,White,60-64,Something Else,Liberal,No,"$50,000-$74,999",About the same,Something else,Postgraduate study,No one does,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not too worried,Not so good,No,No,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Rural Upstate,Suburbs,Suburbs,25.0,14542.0
1509685.0,New York,84.0,National,2.0,Call 2,Complete,0.716840744018555,Kerry,Schumer,Male,White,45-49,,Liberal,No,"$75,000-$99,999",Better today,Jewish,College graduate,"Yes, I do",No,Before that,,Terrorism,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Very badly,,,,,White male,45-59,40-49,18-64,,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,White,English,New York City,"City over 500,000","City over 50,000",13.0,10303.0
1504785.0,New York,36.0,State,1.0,Call 2,Complete,0.336059272289276,Kerry,Mills,Female,Hispanic/Latino,25-29,Democrat,Moderate,No,"$50,000-$74,999",About the same,None,College graduate,"Yes, someone else does",Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Somewhat worried,Not so good,Yes,No,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Hispanic/Latino,English,New York City,"City over 500,000","City over 50,000",11.0,11212.0
1535885.0,New York,98.0,State,1.0,Call 3,Complete,0.864566147327423,Bush,Schumer,Male,White,30-39,Independent,Conservative,No,"$75,000-$99,999",Better today,Catholic,Some college/associate degree,"Yes, I do",No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,No,Yes,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,English,Long Island,Suburbs,Suburbs,3.0,11704.0
1539915.0,New York,23.0,National,1.0,Call 3,Complete,1.17069137096405,Kerry,Schumer,Male,White,30-39,Independent,Moderate,No,"$50,000-$74,999",Better today,Catholic,Some college/associate degree,No one does,No,In the last three days,,Omit,Will bring about needed change,Somewhat disapprove,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,26.0,14228.0
1533550.0,New York,18.0,State,1.0,Call 3,Complete,1.16915452480316,Bush,Mills,Female,White,30-39,Republican,Moderate,Yes,"$75,000-$99,999",Better today,Catholic,College graduate,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,No,Yes,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Lower Hudson Valley,Suburbs,Suburbs,19.0,12508.0
1535882.0,New York,68.0,State,1.0,Call 3,Complete,0.782352328300476,Kerry,Schumer,Female,White,65-74,Independent,Liberal,No,"$50,000-$74,999",About the same,Something else,College graduate,No one does,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Good,Yes,No,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,24.0,13413.0
1505552.0,New York,78.0,State,1.0,Call 2,Complete,0.558665215969086,Kerry,Schumer,Male,Black,30-39,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Protestant,Some college/associate degree,No one does,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Poor,Yes,No,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,English,New York City,"City over 500,000","City over 50,000",6.0,11434.0
1472887.0,New York,44.0,State,1.0,Call 1,Not complete,1.21215009689331,Bush,O'Grady,Male,White,75 or over,,,,,,,,,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,,,,,,Not too worried,Good,,,White male,60 or over,65 or over,65 or over,,,,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,Not too/Not at all worried,,,,,,,White,English,Upstate Urban,Suburbs,Suburbs,28.0,14445.0
1473479.0,New York,68.0,State,1.0,Call 1,Complete,0.793046057224274,Bush,Mills,Male,White,40-44,Republican,Moderate,No,"$200,000 or more",Better today,Jewish,Postgraduate study,No one does,No,Before that,For your candidate,Taxes,Will bring about needed change,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat badly,Somewhat worried,Not so good,No,Yes,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,24.0,13413.0
1533543.0,New York,51.0,State,1.0,Call 3,Complete,0.864566147327423,Bush,Schumer,Male,White,45-49,Independent,Moderate,No,"$150,000-$199,999",About the same,Catholic,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Very worried,Not so good,No,Yes,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Long Island,Suburbs,Suburbs,3.0,11801.0
1512544.0,New York,69.0,State,1.0,Call 2,Complete,1.3887300491333,,Mills,Female,White,50-59,Something Else,Moderate,No,"$75,000-$99,999",About the same,Catholic,College graduate,No one does,No,Sometime last week,For your candidate,Health care,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Not too worried,Not so good,Yes,No,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,25.0,13104.0
1507408.0,New York,52.0,State,1.0,Call 2,Complete,1.3720977306366,Bush,Mills,Female,White,45-49,Republican,Conservative,No,"$75,000-$99,999",About the same,Jewish,Some college/associate degree,"Yes, I do",No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,No,Yes,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,English,Long Island,Suburbs,Suburbs,4.0,11510.0
