ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESND04,SENND04,HOUND04,GOVND04,MEAS1ND,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1510603.0,North Dakota,48.0,State,1.0,Call 2,Complete,0.599478304386139,Bush,Dorgan,Sand,Hoeven,Yes,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1532483.0,North Dakota,10.0,State,1.0,Call 3,Complete,0.881156980991364,Bush,Dorgan,Sand,Hoeven,No,Female,White,50-59,Independent,Moderate,,Better today,Other Christian,Yes,During the last month,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1487259.0,North Dakota,53.0,State,1.0,Call 1,Complete,0.938462555408478,Kerry,Dorgan,Sand,Hoeven,Yes,Male,White,50-59,Democrat,Conservative,"$30,000-$49,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,58054.0
1493876.0,North Dakota,49.0,State,1.0,Call 1,Complete,1.51613426208496,Kerry,Dorgan,Pomeroy,Satrom,Yes,Male,White,60-64,Independent,Conservative,"$75,000-$99,999",Worse today,Protestant,Yes,Sometime last week,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58769.0
1482845.0,North Dakota,22.0,State,1.0,Call 1,Complete,0.844997346401215,Kerry,Dorgan,Pomeroy,Hoeven,No,Male,White,45-49,Independent,Moderate,"$150,000-$199,999",About the same,Protestant,No,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1515934.0,North Dakota,49.0,State,1.0,Call 2,Complete,1.23738574981689,Bush,Dorgan,Sand,Satrom,Yes,,White,65-74,Democrat,Moderate,"$30,000-$49,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58769.0
1513727.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.986416935920715,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",About the same,Protestant,Yes,Just today,For your candidate,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1482842.0,North Dakota,75.0,State,1.0,Call 1,Complete,1.00449907779694,Bush,Dorgan,Pomeroy,Hoeven,No,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1535785.0,North Dakota,16.0,State,1.0,Call 3,Complete,3.24260759353638,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58103.0
1511518.0,North Dakota,10.0,State,1.0,Call 2,Complete,1.36988425254822,Kerry,Dorgan,Pomeroy,Satrom,No,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
1537989.0,North Dakota,15.0,State,1.0,Call 3,Complete,0.769974291324615,Bush,Dorgan,Pomeroy,Satrom,Yes,Female,White,18-24,Independent,Moderate,"Under $15,000",About the same,None,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1530913.0,North Dakota,11.0,State,1.0,Call 3,Not complete,0.670775294303894,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,,,,,,,Before that,For your candidate,,,White female,45-59,50-64,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1483940.0,North Dakota,58.0,State,1.0,Call 1,Complete,0.598906517028809,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1494969.0,North Dakota,49.0,State,1.0,Call 1,Complete,0.657622814178467,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Republican,Conservative,"$200,000 or more",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58769.0
1533048.0,North Dakota,53.0,State,1.0,Call 3,Complete,1.27785217761993,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,58054.0
1486140.0,North Dakota,25.0,State,1.0,Call 1,Complete,0.946766018867493,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,During the last month,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1485035.0,North Dakota,15.0,State,1.0,Call 1,Complete,1.27575147151947,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1512609.0,North Dakota,58.0,State,1.0,Call 2,Complete,1.16184508800507,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1483926.0,North Dakota,55.0,State,1.0,Call 1,Complete,1.06504511833191,Kerry,Dorgan,Pomeroy,Satrom,,Female,White,75 or over,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,,Before that,Omit,Strongly disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58782.0
1492394.0,North Dakota,43.0,State,1.0,Call 1,Complete,1.22760987281799,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1478409.0,North Dakota,10.0,State,1.0,Call 1,Complete,1.30205762386322,Kerry,Dorgan,Pomeroy,Satrom,No,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
1509505.0,North Dakota,11.0,State,1.0,Call 2,Not complete,0.793379843235016,Bush,Dorgan,Pomeroy,Hoeven,,Male,White,50-59,,,,,,,During the last month,Against his opponent,,,White male,45-59,50-64,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1533034.0,North Dakota,58.0,State,1.0,Call 3,Complete,0.867357850074768,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,25-29,Independent,Liberal,"$15,000-$29,999",About the same,Other Christian,No,In the last three days,Against his opponent,Somewhat approve,Somewhat disapprove,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1537968.0,North Dakota,15.0,State,1.0,Call 3,Complete,0.841120839118958,Bush,Dorgan,Sand,Hoeven,No,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,None,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1533032.0,North Dakota,48.0,State,1.0,Call 3,Complete,0.599478304386139,Bush,Dorgan,Sand,Hoeven,Yes,Female,Hispanic/Latino,45-49,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat approve,Strongly approve,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,58784.0
1532448.0,North Dakota,75.0,State,1.0,Call 3,Complete,1.26865577697754,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
