ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMT04,HOUMT04,GOVMT04,CI96MT,I148MT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1518120.0,Montana,16.0,State,1.0,Call 2,Complete,1.00496411323547,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518127.0,Montana,49.0,National,2.0,Call 2,Complete,1.04266548156738,Bush,Rehberg,Brown,Yes,No,Female,White,45-49,Something Else,Conservative,"$30,000-$49,999",About the same,Catholic,No,Before that,,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1518139.0,Montana,14.0,State,1.0,Call 2,Complete,1.36829364299774,Bush,Rehberg,Brown,Yes,No,Male,White,65-74,Independent,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,"City: 10,000 to 49,999",Small cities and Rural,1.0,59901.0
1518164.0,Montana,16.0,State,1.0,Call 2,Complete,1.202712059021,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518181.0,Montana,14.0,State,1.0,Call 2,Complete,1.00901520252228,Bush,Rehberg,Brown,Yes,No,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Worse today,Other Christian,Yes,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,"City: 10,000 to 49,999",Small cities and Rural,1.0,59901.0
1518203.0,Montana,49.0,National,1.0,Call 2,Complete,0.193421840667725,Nader,Velazquez,Brown,Yes,Yes,Female,White,40-44,Democrat,Moderate,"Under $15,000",About the same,Something else,No,During the last month,,Somewhat disapprove,Somewhat approve,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1518226.0,Montana,16.0,State,1.0,Call 2,Complete,0.753048300743103,Bush,Rehberg,,No,Yes,Female,White,18-24,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518233.0,Montana,14.0,State,1.0,Call 2,Complete,1.14332115650177,Bush,Rehberg,Brown,Yes,No,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,"City: 10,000 to 49,999",Small cities and Rural,1.0,59901.0
1518259.0,Montana,14.0,State,1.0,Call 2,Complete,1.14332115650177,Bush,Rehberg,Brown,Yes,No,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,"City: 10,000 to 49,999",Small cities and Rural,1.0,59901.0
1518265.0,Montana,16.0,State,1.0,Call 2,Complete,1.52126801013947,Kerry,Velazquez,Schweitzer,No,No,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",About the same,Something else,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518283.0,Montana,49.0,National,1.0,Call 2,Complete,0.259052842855453,Kerry,Rehberg,Brown,Yes,Yes,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,,Strongly disapprove,Somewhat disapprove,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Suburbs,Suburbs,1.0,59823.0
1518306.0,Montana,14.0,State,1.0,Call 2,Complete,1.14332115650177,Bush,Rehberg,Brown,Yes,No,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,"City: 10,000 to 49,999",Small cities and Rural,1.0,59901.0
1518310.0,Montana,16.0,State,1.0,Call 2,Complete,1.11172652244568,Kerry,,Schweitzer,Yes,No,Male,White,75 or over,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,No,Before that,Against his opponent,Somewhat approve,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518349.0,Montana,14.0,State,1.0,Call 2,Complete,2.01227211952209,Kerry,Velazquez,Schweitzer,Yes,No,Female,White,65-74,Democrat,Conservative,"Under $15,000",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,"City: 10,000 to 49,999",Small cities and Rural,1.0,59901.0
1518350.0,Montana,16.0,State,1.0,Call 2,Complete,1.2818500995636,Kerry,Velazquez,Schweitzer,Yes,Yes,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518381.0,Montana,16.0,State,1.0,Call 2,Complete,1.202712059021,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,75 or over,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518423.0,Montana,5.0,State,1.0,Call 2,Complete,3.65471243858337,Bush,Rehberg,Brown,Yes,No,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59405.0
1518434.0,Montana,16.0,State,1.0,Call 2,Complete,0.405427575111389,Nader,Velazquez,Brown,No,Yes,Female,White,40-44,Something Else,Moderate,"$15,000-$29,999",About the same,Something else,No,Just today,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518468.0,Montana,16.0,State,1.0,Call 2,Complete,1.89164257049561,Bush,Rehberg,Schweitzer,Yes,No,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518480.0,Montana,5.0,State,1.0,Call 2,Complete,3.44976401329041,Bush,Rehberg,Brown,Yes,No,Female,White,75 or over,Democrat,Conservative,"$30,000-$49,999",About the same,Catholic,No,In the last three days,For your candidate,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59405.0
1518509.0,Montana,16.0,State,1.0,Call 2,Complete,0.856003522872925,Bush,Rehberg,Schweitzer,Yes,Yes,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518534.0,Montana,5.0,State,1.0,Call 2,Complete,2.57330918312073,Bush,Rehberg,Brown,Yes,Yes,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59405.0
1518587.0,Montana,16.0,State,1.0,Call 2,Complete,1.00496411323547,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,45-49,Democrat,Moderate,"Under $15,000",Worse today,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518588.0,Montana,5.0,State,1.0,Call 2,Complete,3.44976401329041,Bush,Rehberg,Brown,Yes,No,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,"City: 50,000 to 500,000","City over 50,000",1.0,59405.0
1518639.0,Montana,16.0,State,1.0,Call 2,Complete,0.938332200050354,Bush,Rehberg,Brown,Yes,Yes,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
1518663.0,Montana,16.0,State,1.0,Call 2,Complete,1.00496411323547,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,45-49,Independent,Moderate,"Under $15,000",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59912.0
