ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESLA04,SENLA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECLA,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1479959.0,Louisiana,25.0,State,1.0,Call 1,Complete,1.40603077411652,Kerry,John,Female,White,65-74,Independent,Moderate,No,"$50,000-$74,999",About the same,Protestant,Once a week,Yes,Postgraduate study,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Both of them,Somewhat badly,About the same,Good,Somewhat confident,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70815.0
1509124.0,Louisiana,79.0,National,1.0,Call 2,Complete,1.52468609809875,Kerry,Kennedy,Male,White,65-74,Independent,Conservative,No,"$75,000-$99,999",About the same,Protestant,A few times a year,Yes,Some college/associate degree,During the last month,,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",2.0,70126.0
1509121.0,Louisiana,117.0,State,1.0,Call 2,Complete,1.26048338413239,Kerry,John,Female,Black,45-49,Democrat,Moderate,No,"$30,000-$49,999",Worse today,None,Once a week,,High school graduate,Before that,For your candidate,Taxes,Has strong religious faith,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Only John Kerry,Very badly,Worse today,Poor,Not very confident,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Black,Cajun Country,Suburbs,Suburbs,3.0,70084.0
1509119.0,Louisiana,42.0,State,1.0,Call 2,Complete,0.877292335033417,Bush,Vitter,Female,White,45-49,Republican,Conservative,No,"$75,000-$99,999",About the same,Catholic,Once a week,No,Postgraduate study,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Somewhat confident,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Rural,Small cities and Rural,5.0,70586.0
1509118.0,Louisiana,138.0,State,1.0,Call 2,Complete,0.765332996845245,Bush,Vitter,Female,White,18-24,Republican,Moderate,No,"$100,000-$149,999",About the same,Catholic,More than once a week,Yes,Some college/associate degree,Before that,For your candidate,Education,Cares about people like me,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Good,Very confident,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70363.0
1509116.0,Louisiana,119.0,State,1.0,Call 2,Complete,0.860421299934387,Bush,Vitter,Female,White,40-44,Republican,Moderate,No,"$50,000-$74,999",Worse today,Catholic,Once a week,No,College graduate,Before that,For your candidate,Moral values,Is a strong leader,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Worse today,Not so good,Somewhat confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,3.0,70076.0
1510511.0,Louisiana,100.0,State,1.0,Call 2,Complete,0.50029069185257,Kerry,,Female,Black,18-24,Something Else,Liberal,No,,Worse today,None,Never,No,High school graduate,Just today,Against his opponent,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Not very confident,Non-white female,18-29,18-24,18-64,Independent,,,None,All others,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71202.0
1479948.0,Louisiana,33.0,National,4.0,Call 1,Complete,0.922378301620483,Kerry,John,Female,White,30-39,Democrat,Liberal,,"$50,000-$74,999",,,,,Postgraduate study,Before that,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1509109.0,Louisiana,80.0,State,1.0,Call 2,Complete,1.04338586330414,Bush,John,Female,White,40-44,Something Else,Conservative,No,"Under $15,000",Worse today,Catholic,More than once a week,No,Some college/associate degree,Sometime last week,Omit,Omit,Cares about people like me,Somewhat disapprove,Strongly approve,Less safe from terrorism,Neither of them,Both of them,Very badly,Worse today,Not so good,Somewhat confident,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,Protestant North,Suburbs,Suburbs,6.0,70785.0
1479939.0,Louisiana,6.0,National,4.0,Call 1,Complete,1.12044298648834,Bush,Vitter,Female,White,65-74,,,,,,,,,,Just today,,,,,,,Only George W. Bush,Only George W. Bush,,About the same,,,White female,60 or over,65 or over,65 or over,,,,,,,,,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,Rural,Small cities and Rural,4.0,71028.0
1534066.0,Louisiana,103.0,National,4.0,Call 3,Complete,0.517332494258881,Kerry,Vitter,Female,White,18-24,Democrat,Liberal,,"$30,000-$49,999",,,,,Some college/associate degree,Before that,,,,,,,Neither of them,Only John Kerry,,Worse today,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",5.0,71201.0
1479934.0,Louisiana,65.0,State,1.0,Call 1,Complete,0.551819384098053,Kerry,Vitter,Female,White,50-59,Independent,Moderate,No,"$100,000-$149,999",Worse today,Catholic,More than once a week,Yes,College graduate,During the last month,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Both of them,Very badly,Worse today,Poor,Not very confident,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,New Orleans Area,Suburbs,Suburbs,3.0,70094.0
1509094.0,Louisiana,50.0,State,1.0,Call 2,Complete,1.25435483455658,Bush,Vitter,Male,White,30-39,Republican,Moderate,No,"$50,000-$74,999",Worse today,Catholic,A few times a month,No,College graduate,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,Very confident,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70563.0
1533395.0,Louisiana,60.0,State,1.0,Call 3,Complete,0.755967080593109,Bush,Vitter,Female,White,50-59,Republican,Conservative,No,"$30,000-$49,999",About the same,Catholic,Once a week,Yes,Some college/associate degree,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,Somewhat confident,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",3.0,70003.0
1534676.0,Louisiana,65.0,State,1.0,Call 3,Complete,0.556936085224152,Kerry,Vitter,Male,Hispanic/Latino,50-59,Independent,Liberal,No,"$30,000-$49,999",About the same,Catholic,A few times a year,No,College graduate,Before that,Against his opponent,Iraq,Has clear stands on the issues,Strongly disapprove,Omit,Less safe from terrorism,Neither of them,Only George W. Bush,Very badly,About the same,Poor,Not very confident,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Somewhat/Very badly,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Hispanic/Latino,New Orleans Area,Suburbs,Suburbs,3.0,70094.0
1533392.0,Louisiana,138.0,State,1.0,Call 3,Complete,0.482957541942596,Kerry,,Male,White,18-24,Republican,Moderate,No,"$30,000-$49,999",Worse today,Protestant,A few times a year,Yes,College graduate,Before that,For your candidate,Iraq,Is intelligent,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Not so good,Not at all confident,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,Cajun Country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70363.0
1509079.0,Louisiana,33.0,National,2.0,Call 2,Complete,0.641224503517151,Bush,Vitter,Female,White,25-29,Republican,,No,"$30,000-$49,999",Better today,Mormon/LDS,Once a week,No,College graduate,Before that,,Omit,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1538244.0,Louisiana,63.0,State,1.0,Call 3,Complete,1.10330331325531,Bush,Vitter,Female,White,30-39,Republican,Moderate,No,"$30,000-$49,999",About the same,Catholic,Once a week,No,Some college/associate degree,Before that,Against his opponent,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,Very confident,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",3.0,70001.0
1479907.0,Louisiana,34.0,National,2.0,Call 1,Complete,0.807206213474274,Bush,Kennedy,Male,Black,45-49,Democrat,Moderate,No,"$100,000-$149,999",Better today,Protestant,More than once a week,Yes,Postgraduate study,Sometime last week,,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,,,,,,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70820.0
