ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMD04,SENMD04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,COUNT2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1531233.0,Maryland,128.0,State,1.0,Call 3,Complete,0.93586266040802,Kerry,Mikulski,Male,Black,25-29,Independent,Conservative,"$100,000-$149,999",Worse today,Something else,No one does,Just today,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not at all worried,Somewhat confident,Non-white male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,Rest of state,Rural,Small cities and Rural,5.0,20656.0
1477573.0,Maryland,60.0,State,1.0,Call 1,Complete,1.05197942256927,Bush,Pipkin,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No one does,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,Very confident,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21904.0
1528895.0,Maryland,31.0,State,1.0,Call 3,Complete,0.752347052097321,Kerry,Mikulski,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,Jewish,No one does,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,"City: 50,000 to 500,000","City over 50,000",3.0,21204.0
1500898.0,Maryland,52.0,State,1.0,Call 2,Complete,1.00872206687927,Bush,Pipkin,Female,White,30-39,Independent,Conservative,"$150,000-$199,999",Better today,Other Christian,No one does,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Very worried,Somewhat confident,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20678.0
1517227.0,Maryland,89.0,State,1.0,Call 2,Complete,1.20757365226746,Kerry,Mikulski,Male,White,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Jewish,No one does,Before that,For your candidate,Terrorism,Is intelligent,Strongly disapprove,Strongly disapprove,Both of them,Somewhat worried,Somewhat confident,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1500894.0,Maryland,134.0,National,3.0,Call 2,Complete,0.986792922019959,Kerry,Mikulski,Male,White,30-39,Democrat,Moderate,"$15,000-$29,999",,Something else,,,Against his opponent,,,,,,,Somewhat confident,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,,,,,,Very/somewhat confident,,,,,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
1478015.0,Maryland,128.0,State,1.0,Call 1,Complete,1.061239361763,Bush,Mikulski,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No one does,Sometime last week,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Strongly approve,Both of them,Somewhat worried,Very confident,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Rest of state,Rural,Small cities and Rural,5.0,20656.0
1477558.0,Maryland,43.0,State,1.0,Call 1,Complete,0.372145175933838,Nader,Mikulski,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,None,"Yes, someone else does",Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not too worried,Not at all confident,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Not very/Not at all confident,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1478008.0,Maryland,43.0,State,1.0,Call 1,Complete,1.25091147422791,Bush,Pipkin,Male,White,45-49,Something Else,Conservative,"$30,000-$49,999",About the same,Protestant,No one does,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,Very confident,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1477555.0,Maryland,101.0,State,1.0,Call 1,Complete,1.32733678817749,Kerry,Mikulski,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",Worse today,None,No one does,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Both of them,Somewhat worried,Somewhat confident,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1528880.0,Maryland,43.0,State,1.0,Call 3,Complete,0.663913726806641,Other,Mikulski,Female,Other,25-29,Democrat,Liberal,"$30,000-$49,999",Better today,Muslim,No one does,Sometime last week,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,Somewhat confident,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Other,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1484552.0,Maryland,30.0,State,1.0,Call 1,Complete,0.700879871845245,Kerry,Mikulski,Female,White,50-59,Independent,Liberal,,About the same,Protestant,No one does,Before that,Against his opponent,Omit,Omit,Strongly disapprove,Strongly disapprove,Both of them,Somewhat worried,Somewhat confident,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21136.0
1540542.0,Maryland,30.0,State,1.0,Call 3,Complete,0.76531857252121,Kerry,Mikulski,Male,White,45-49,Democrat,Liberal,"$50,000-$74,999",About the same,Protestant,No one does,Before that,For your candidate,Moral values,Is intelligent,Strongly disapprove,Somewhat approve,Only John Kerry,Not too worried,Very confident,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21136.0
1502578.0,Maryland,6.0,National,1.0,Call 2,Complete,0.905887305736542,Kerry,Mikulski,Male,White,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,"Yes, I do",Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,Someone in household is union member,Voter is union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21403.0
1477546.0,Maryland,128.0,State,1.0,Call 1,Complete,0.65786224603653,Bush,Pipkin,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Omit,Catholic,No one does,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Not too worried,Very confident,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,Rural,Small cities and Rural,5.0,20656.0
1533537.0,Maryland,7.0,National,2.0,Call 3,Complete,0.61580491065979,Bush,Pipkin,Male,White,30-39,Republican,Conservative,"$200,000 or more",Better today,Jewish,No one does,Before that,,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1500871.0,Maryland,87.0,National,2.0,Call 2,Complete,1.34964108467102,Kerry,Mikulski,Male,White,30-39,Independent,Moderate,"$100,000-$149,999",About the same,Other Christian,No one does,Before that,,Education,Will bring about needed change,Somewhat approve,Somewhat disapprove,,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,4.0,20874.0
1500869.0,Maryland,89.0,State,1.0,Call 1,Complete,1.39719665050507,Kerry,Mikulski,Male,White,75 or over,Democrat,Moderate,"$30,000-$49,999",About the same,Jewish,No one does,Before that,Against his opponent,Omit,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Both of them,Somewhat worried,Somewhat confident,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1479869.0,Maryland,52.0,State,1.0,Call 1,Complete,1.39546883106232,Kerry,Mikulski,Male,White,65-74,Democrat,Liberal,"$200,000 or more",About the same,None,No one does,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,Somewhat confident,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20678.0
1528860.0,Maryland,89.0,State,1.0,Call 3,Complete,0.974425673484802,Bush,Pipkin,Male,Asian,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,No one does,During the last month,For your candidate,Taxes,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Somewhat worried,Somewhat confident,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Asian,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1531192.0,Maryland,134.0,National,4.0,Call 3,Complete,0.901197612285614,Bush,Pipkin,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",,,No one does,Before that,,,,,,Only George W. Bush,Somewhat worried,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
