ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESNM04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,MARRIED,SPANISH,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECNM,LANDBUSH,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1512210.0,New Mexico,79.0,State,1.0,Call 2,Complete,Exit poll,0.5655517578125,Kerry,Male,Hispanic/Latino,30-39,Independent,Liberal,Yes,"$15,000-$29,999",About the same,Something else,A few times a year,High school graduate,Yes,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Hurt your state,Non-white male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Other,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,87401.0
1512247.0,New Mexico,43.0,State,1.0,Call 1,Complete,Exit poll,0.385934889316559,Kerry,Male,Hispanic/Latino,50-59,Democrat,Liberal,No,"$50,000-$74,999",Worse today,Catholic,Once a week,High school graduate,No,Yes,During the last month,For your candidate,Education,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Worse today,Good,Hurt your state,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,All others,Hispanic/Latino,English,South/East,Suburbs,Suburbs,2.0,88021.0
1512283.0,New Mexico,79.0,State,1.0,Call 2,Complete,Exit poll,0.717652499675751,Bush,Female,White,45-49,Republican,Moderate,No,"$50,000-$74,999",About the same,Mormon/LDS,Once a week,High school graduate,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,About the same,Good,Not affected your state,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,87401.0
1512324.0,New Mexico,72.0,State,1.0,Call 2,Complete,Exit poll,0.554887413978577,Bush,Female,,30-39,Republican,Moderate,No,"$100,000-$149,999",About the same,Protestant,Never,Some college/associate degree,No,No,Before that,Against his opponent,Health care,Is honest and trustworthy,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Not affected your state,,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Never,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,,English,Albuquerque area,Suburbs,Suburbs,3.0,87124.0
1512341.0,New Mexico,43.0,State,1.0,Call 1,Complete,Exit poll,0.38456591963768,Kerry,Male,Hispanic/Latino,18-24,Democrat,Conservative,Yes,"$75,000-$99,999",Worse today,Catholic,A few times a year,Some college/associate degree,No,Yes,During the last month,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Good,Hurt your state,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,English,South/East,Suburbs,Suburbs,2.0,88021.0
1512356.0,New Mexico,79.0,State,1.0,Call 2,Complete,Exit poll,0.69435727596283,Bush,Male,White,25-29,Independent,Moderate,Yes,"$30,000-$49,999",Better today,Something else,Never,High school graduate,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Better today,Good,Helped your state,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,87401.0
1512410.0,New Mexico,79.0,State,1.0,Call 2,Complete,Exit poll,0.582452237606049,Kerry,Female,Hispanic/Latino,50-59,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Catholic,Once a week,Some college/associate degree,Yes,Yes,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,Hurt your state,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,Hispanic/Latino,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,87401.0
1512420.0,New Mexico,43.0,State,1.0,Call 1,Complete,Exit poll,0.397467851638794,Kerry,Female,Hispanic/Latino,45-49,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Other Christian,Once a week,Some college/associate degree,Yes,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Good,Hurt your state,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,Hispanic/Latino,English,South/East,Suburbs,Suburbs,2.0,88021.0
1512455.0,New Mexico,72.0,State,1.0,Call 2,Complete,Exit poll,0.722814381122589,Kerry,Female,White,60-64,Independent,Moderate,No,,About the same,Something else,Never,High school graduate,Yes,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Hurt your state,White female,60 or over,50-64,18-64,Independent,,,Something else,White Something else,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,English,Albuquerque area,Suburbs,Suburbs,3.0,87124.0
1512458.0,New Mexico,87.0,State,1.0,Call 2,Complete,Exit poll,0.534235596656799,Bush,Male,Hispanic/Latino,30-39,Democrat,Moderate,No,"$30,000-$49,999",Better today,None,Never,High school graduate,No,Yes,Before that,Against his opponent,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Helped your state,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,Hispanic/Latino,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,87701.0
1512468.0,New Mexico,64.0,State,1.0,Call 2,Complete,Exit poll,0.746757805347443,Kerry,Female,White,50-59,Democrat,Liberal,No,"$100,000-$149,999",Worse today,Catholic,A few times a year,Some college/associate degree,Yes,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Worse today,Not so good,Hurt your state,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Married women,White,English,South/East,"City: 10,000 to 49,999",Small cities and Rural,2.0,88310.0
1512505.0,New Mexico,43.0,State,1.0,Call 1,Complete,Exit poll,0.38456591963768,Kerry,Male,Hispanic/Latino,25-29,Democrat,Liberal,No,"$50,000-$74,999",About the same,Catholic,A few times a year,Some college/associate degree,No,Yes,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,About the same,Good,Hurt your state,Non-white male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,Hispanic/Latino,English,South/East,Suburbs,Suburbs,2.0,88021.0
1512529.0,New Mexico,87.0,State,1.0,Call 2,Complete,Exit poll,0.548248648643494,Bush,Female,Hispanic/Latino,18-24,Democrat,Conservative,No,"$15,000-$29,999",Better today,Other Christian,More than once a week,Some college/associate degree,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,Omit,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,Hispanic/Latino,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,87701.0
1512534.0,New Mexico,79.0,State,1.0,Call 2,Complete,Exit poll,0.696829080581665,Bush,Male,White,45-49,Independent,Conservative,No,"$100,000-$149,999",Better today,Protestant,Once a week,College graduate,Yes,No,Just today,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Better today,Excellent,Helped your state,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,87401.0
1512557.0,New Mexico,64.0,State,1.0,Call 2,Complete,Exit poll,0.975111603736877,Bush,Male,White,40-44,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,A few times a year,College graduate,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Excellent,Not affected your state,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,South/East,"City: 10,000 to 49,999",Small cities and Rural,2.0,88310.0
1512603.0,New Mexico,72.0,State,1.0,Call 2,Complete,Exit poll,0.469064325094223,Kerry,Male,Hispanic/Latino,50-59,Independent,Moderate,No,"$30,000-$49,999",Worse today,,A few times a year,College graduate,No,Yes,Before that,Omit,Omit,Omit,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,Hurt your state,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",,All others,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,English,Albuquerque area,Suburbs,Suburbs,3.0,87124.0
1512604.0,New Mexico,43.0,State,1.0,Call 1,Complete,Exit poll,0.38456591963768,Kerry,Male,Hispanic/Latino,18-24,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Catholic,A few times a year,Some college/associate degree,No,Yes,In the last three days,Against his opponent,Economy/Jobs,Is intelligent,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only John Kerry,Somewhat badly,Worse today,Not so good,Hurt your state,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,All others,Hispanic/Latino,English,South/East,Suburbs,Suburbs,2.0,88021.0
