ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNJ04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,UNION4,MARRIED,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECNJ,MCGREEVY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1473450.0,New Jersey,76.0,State,1.0,Call 1,Complete,0.867890000343323,Kerry,Female,Black,50-59,Democrat,Moderate,No,"$75,000-$99,999",About the same,Protestant,Postgraduate study,"Yes, I do and someone else does",No,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Not too worried,Good,Served out his full term in office,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,English,Northern cities,Suburbs,Suburbs,10.0,7036.0
1527108.0,New Jersey,74.0,State,1.0,Call 3,Complete,0.827742695808411,Kerry,Female,Black,30-39,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Other Christian,Some college/associate degree,No one does,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not too worried,Poor,Served out his full term in office,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,Black,English,Northwest,Suburbs,Suburbs,7.0,7063.0
1527104.0,New Jersey,43.0,National,3.0,Call 3,Complete,0.341816842556,Kerry,Male,White,18-24,Democrat,Moderate,,"$150,000-$199,999",,Jewish,,,No,No,,For your candidate,,,,,,,,,,,,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,,,,,,,,,,,,,,All others,White,English,Central,Suburbs,Suburbs,12.0,8852.0
1471978.0,New Jersey,63.0,State,1.0,Call 1,Not complete,2.90242004394531,Kerry,Female,Hispanic/Latino,65-74,,,,,,,,,,Yes,Before that,For your candidate,Omit,Is honest and trustworthy,Strongly disapprove,,,,,,Very worried,Good,,Non-white female,60 or over,65 or over,65 or over,,,,,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,,,,,,,All others,Hispanic/Latino,English,South,Suburbs,Suburbs,4.0,8759.0
1472365.0,New Jersey,4.0,State,1.0,Call 1,Complete,1.06392872333527,Kerry,Female,White,30-39,Independent,Moderate,Yes,"$75,000-$99,999",Worse today,Other Christian,Some college/associate degree,"Yes, I do",Yes,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Not too worried,Not so good,Served out his full term in office,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,English,Bergen/Passaic,Suburbs,Suburbs,9.0,7010.0
1527100.0,New Jersey,71.0,National,1.0,Call 3,Complete,0.674397528171539,Kerry,Female,White,18-24,Democrat,Conservative,No,"$75,000-$99,999",Better today,Catholic,Some college/associate degree,No one does,No,No,Before that,,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,2.0,8069.0
1496769.0,New Jersey,25.0,State,1.0,Call 2,Complete,1.06807720661163,Bush,Female,White,30-39,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,Postgraduate study,No one does,No,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Very worried,Excellent,Resigned,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,1.0,8066.0
1473438.0,New Jersey,4.0,State,1.0,Call 1,Complete,1.06392872333527,Kerry,Female,Asian,30-39,Democrat,Moderate,Yes,"$50,000-$74,999",Worse today,Other Christian,College graduate,No one does,No,No,Before that,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Good,Resigned,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Asian,English,Bergen/Passaic,Suburbs,Suburbs,9.0,7010.0
1473435.0,New Jersey,33.0,National,2.0,Call 1,Complete,0.555193245410919,Kerry,Female,Black,45-49,Democrat,Moderate,No,"$50,000-$74,999",About the same,Other Christian,Some college/associate degree,"Yes, I do",Yes,No,Before that,,Taxes,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Very badly,,,,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,Married women,Black,English,Northwest,Suburbs,Suburbs,7.0,8848.0
1499097.0,New Jersey,64.0,State,1.0,Call 2,Complete,1.36456441879272,Bush,Female,White,60-64,Independent,Conservative,No,"$50,000-$74,999",Better today,Catholic,Postgraduate study,No one does,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,Resigned,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,4.0,8742.0
1529424.0,New Jersey,59.0,National,1.0,Call 3,Complete,0.900785803794861,Kerry,Male,White,45-49,Republican,Moderate,No,"$50,000-$74,999",Worse today,Catholic,College graduate,No one does,Yes,No,Before that,,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,,,Very badly,,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,3.0,8753.0
1499094.0,New Jersey,43.0,National,4.0,Call 2,Complete,0.37217578291893,Kerry,Male,White,30-39,Something Else,Liberal,,"$50,000-$74,999",,,High school graduate,"Yes, someone else does",No,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,Somewhat worried,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,English,Central,Suburbs,Suburbs,12.0,8852.0
1529422.0,New Jersey,12.0,State,1.0,Call 3,Complete,0.80927699804306,Kerry,Female,Other,25-29,Democrat,Moderate,No,,About the same,Protestant,Some college/associate degree,"Yes, someone else does",No,No,Before that,For your candidate,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Not so good,Served out his full term in office,Non-white female,18-29,25-29,18-64,Democrat,,,Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,Other,English,South,Suburbs,Suburbs,1.0,8106.0
1499092.0,New Jersey,28.0,State,1.0,Call 2,Complete,0.814354956150055,Kerry,Male,Hispanic/Latino,30-39,Independent,Moderate,No,"$150,000-$199,999",Worse today,Something else,College graduate,"Yes, I do",No,Yes,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Somewhat worried,Not so good,Served out his full term in office,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,English,Northern cities,Suburbs,Suburbs,13.0,7030.0
1496757.0,New Jersey,42.0,State,1.0,Call 2,Complete,0.807716429233551,Kerry,Female,White,30-39,Democrat,Liberal,No,"$50,000-$74,999",About the same,Catholic,Some college/associate degree,No one does,Yes,No,During the last month,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Both of them,Very badly,Somewhat worried,Not so good,Resigned,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,English,Central,Suburbs,Suburbs,12.0,8852.0
1498697.0,New Jersey,43.0,National,3.0,Call 2,Complete,0.345233649015427,Kerry,Female,White,40-44,Democrat,Liberal,,"$100,000-$149,999",,Something else,,,Yes,No,,For your candidate,,,,,,,,,,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,,,,,,,,,,,,,,Married women,White,English,Central,Suburbs,Suburbs,12.0,8852.0
1471740.0,New Jersey,64.0,State,1.0,Call 1,Complete,0.914405167102814,Kerry,Female,White,45-49,Democrat,Liberal,No,"$150,000-$199,999",Worse today,Catholic,Some college/associate degree,"Yes, I do",Yes,No,Before that,For your candidate,Health care,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not too worried,Not so good,Served out his full term in office,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,White,English,South,Suburbs,Suburbs,4.0,8742.0
1473423.0,New Jersey,64.0,State,1.0,Call 1,Complete,0.481916695833206,Other,Male,White,50-59,Independent,Liberal,No,"$15,000-$29,999",About the same,Something else,Some college/associate degree,No one does,No,No,Before that,For your candidate,Omit,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Omit,Neither of them,Neither of them,Very badly,Not too worried,Not so good,Served out his full term in office,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,4.0,8742.0
1473465.0,New Jersey,27.0,State,1.0,Call 1,Complete,0.981520295143127,Kerry,Male,Hispanic/Latino,65-74,,Conservative,No,"$30,000-$49,999",Worse today,Catholic,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Education,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not too worried,Poor,Served out his full term in office,Non-white male,60 or over,65 or over,65 or over,,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Hispanic/Latino,Spanish,Northern cities,Suburbs,Suburbs,13.0,7029.0
