ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESWA04,SENWA04,GOVWA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWA,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1519697.0,Washington,68.0,State,1.0,Call 2,Complete,Exit poll,0.255794405937195,Kerry,Murray,Rossi,Female,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",Better today,Catholic,Once a week,College graduate,No one does,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Very confident,Protecting the environment,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Urban Puget Sound,"City: 10,000 to 49,999",Small cities and Rural,1.0,98383.0
1519700.0,Washington,20.0,State,1.0,Call 2,Complete,Exit poll,0.334116220474243,Bush,Nethercutt,Rossi,Female,White,40-44,Independent,Moderate,No,"$50,000-$74,999",About the same,None,Never,High school graduate,"Yes, I do and someone else does",No,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Good,Somewhat confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,King County,Suburbs,Suburbs,7.0,98166.0
1519713.0,Washington,12.0,State,1.0,Call 2,Complete,Exit poll,0.779935300350189,Nader,Nethercutt,Rossi,Male,White,50-59,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,Once a week,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Keeping jobs in your state,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,East,"City: 10,000 to 49,999",Small cities and Rural,4.0,99301.0
1519736.0,Washington,32.0,State,1.0,Call 2,Complete,Exit poll,0.334116220474243,Bush,Nethercutt,Rossi,Female,White,40-44,Republican,Conservative,No,"$100,000-$149,999",About the same,Protestant,Once a week,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Somewhat confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,King County,Suburbs,Suburbs,8.0,98042.0
1519746.0,Washington,108.0,State,1.0,Call 2,Complete,Exit poll,0.443404853343964,Nader,Nethercutt,Rossi,Male,Black,18-24,Republican,Conservative,Yes,"$50,000-$74,999",Better today,Protestant,More than once a week,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Not very confident,Omit,Non-white male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,West,Suburbs,Suburbs,9.0,98516.0
1519754.0,Washington,46.0,State,1.0,Call 2,Complete,Exit poll,0.287533015012741,Kerry,Murray,Gregoire,Female,White,40-44,Democrat,Liberal,No,"$50,000-$74,999",About the same,Protestant,Never,Postgraduate study,"Yes, someone else does",,Before that,Omit,Omit,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Omit,Not very confident,Protecting the environment,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,King County,"City over 500,000","City over 50,000",7.0,98107.0
1519757.0,Washington,14.0,State,1.0,Call 2,Complete,Exit poll,0.473085850477219,Kerry,Murray,Rossi,Female,White,65-74,Independent,,No,"$15,000-$29,999",About the same,Mormon/LDS,Once a week,Some college/associate degree,No one does,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Both of them,Somewhat badly,Poor,Somewhat confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,West,Rural,Small cities and Rural,6.0,98563.0
1519761.0,Washington,18.0,State,1.0,Call 2,Complete,Exit poll,0.302889972925186,Kerry,Nethercutt,Rossi,Female,White,30-39,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Other Christian,A few times a year,Some college/associate degree,No one does,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Very confident,Keeping jobs in your state,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,"City: 50,000 to 500,000","City over 50,000",8.0,98006.0
1519767.0,Washington,20.0,State,1.0,Call 2,Complete,Exit poll,0.287533015012741,Kerry,Murray,Gregoire,Male,White,18-24,Democrat,Moderate,Yes,"$50,000-$74,999",About the same,Catholic,A few times a year,High school graduate,"Yes, someone else does",No,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Both of them,Only John Kerry,Somewhat well,Good,Very confident,Keeping jobs in your state,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,King County,Suburbs,Suburbs,7.0,98166.0
1519773.0,Washington,96.0,State,1.0,Call 2,Complete,Exit poll,0.402295678853989,Bush,Nethercutt,Rossi,Female,White,40-44,Republican,Conservative,No,"$15,000-$29,999",Better today,Other Christian,Once a week,High school graduate,"Yes, someone else does",No,Before that,Against his opponent,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,East,Suburbs,Suburbs,5.0,99004.0
1519781.0,Washington,116.0,State,1.0,Call 2,Complete,Exit poll,0.570062458515167,Bush,Nethercutt,Rossi,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Other Christian,A few times a year,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,West,Suburbs,Suburbs,2.0,98248.0
1519784.0,Washington,29.0,State,1.0,Call 2,Complete,Exit poll,0.498374938964844,Bush,Nethercutt,Rossi,Male,Other,50-59,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,A few times a year,College graduate,"Yes, I do",No,Before that,For your candidate,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Keeping jobs in your state,Non-white male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Other,King County,Suburbs,Suburbs,9.0,98023.0
1519789.0,Washington,27.0,State,1.0,Call 2,Complete,Exit poll,0.287533015012741,Kerry,Murray,Gregoire,Male,Other,18-24,Democrat,Liberal,No,"$200,000 or more",Worse today,,Omit,College graduate,"Yes, someone else does",No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Only John Kerry,Very badly,Good,Not very confident,Keeping jobs in your state,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",,All others,All others,Omit,Omit,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Other,King County,Suburbs,Suburbs,9.0,98003.0
1519796.0,Washington,51.0,State,1.0,Call 2,Complete,Exit poll,0.242300018668175,Kerry,Did not vote,Did not vote,Female,White,18-24,Democrat,Liberal,No,,About the same,Something else,A few times a year,Some college/associate degree,No one does,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Omit,Omit,Somewhat badly,Not so good,Somewhat confident,Protecting the environment,White female,18-29,18-24,18-64,Democrat,,,Something else,White Something else,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Omit,Omit,Omit,Omit,No one in household is union member,Voter is not union member,White,King County,"City over 500,000","City over 50,000",7.0,98117.0
