ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESGA04,SENGA04,AMEND1GA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,COUNT2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1503324.0,Georgia,21.0,State,1.0,Call 2,Complete,1.37863492965698,Kerry,Majette,Yes,Female,Black,25-29,Democrat,Moderate,"Under $15,000",About the same,None,A few times a month,No,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly approve,Strongly disapprove,Neither of them,Not at all confident,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not very/Not at all confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
1482326.0,Georgia,25.0,State,1.0,Call 1,Complete,0.895533621311188,Kerry,Isakson,No,Male,White,40-44,Independent,Liberal,"$150,000-$199,999",Better today,Protestant,A few times a month,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat confident,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30067.0
1523353.0,Georgia,43.0,State,1.0,Call 3,Complete,0.782871603965759,Bush,Isakson,No,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,A few times a year,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,4.0,30030.0
1482324.0,Georgia,39.0,State,1.0,Call 1,Complete,0.662239730358124,Kerry,Isakson,No,Female,Black,40-44,Independent,Moderate,"$75,000-$99,999",About the same,Other Christian,Once a week,No,No,During the last month,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Somewhat confident,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,Atlanta suburbs,Suburbs,Suburbs,8.0,30277.0
1484893.0,Georgia,117.0,State,1.0,Call 1,Complete,0.732659995555878,Bush,Isakson,Yes,Female,Hispanic/Latino,40-44,Republican,Moderate,"$30,000-$49,999",Better today,Something else,A few times a year,No,Yes,Before that,For your candidate,Terrorism,Will bring about needed change,Strongly approve,Strongly disapprove,Only John Kerry,Not very confident,Non-white female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not very/Not at all confident,Only Kerry/Neither,Only Kerry/Both,White,North,Suburbs,Suburbs,9.0,30677.0
1500986.0,Georgia,34.0,State,1.0,Call 2,Complete,0.786906719207764,Kerry,Majette,Yes,Female,Hispanic/Latino,45-49,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,Once a week,Yes,Yes,Just today,For your candidate,Health care,Will bring about needed change,Somewhat approve,Strongly disapprove,Both of them,Not very confident,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not very/Not at all confident,Only Bush/Both,Only Kerry/Both,Other,Central,Suburbs,Suburbs,9.0,30813.0
1479988.0,Georgia,72.0,State,1.0,Call 1,Complete,1.80390548706055,Bush,Isakson,Yes,Female,White,40-44,Independent,Conservative,"$15,000-$29,999",Better today,Catholic,A few times a year,No,,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta,Suburbs,Suburbs,6.0,30349.0
1526647.0,Georgia,11.0,State,1.0,Call 3,Complete,1.75095200538635,Bush,Isakson,Yes,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,No,Before that,Omit,Omit,Omit,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,Rural,Small cities and Rural,10.0,30755.0
1483447.0,Georgia,50.0,National,3.0,Call 1,Complete,0.890977442264557,Kerry,Majette,Yes,Male,Black,50-59,Independent,Moderate,"$30,000-$49,999",,Something else,More than once a week,No,No,,Against his opponent,,,,,,Somewhat confident,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Weekly,All others,All others,,,,,Very/somewhat confident,,,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30088.0
1503314.0,Georgia,4.0,State,1.0,Call 2,Complete,0.752059400081635,Bush,Isakson,Yes,Female,White,40-44,Independent,Conservative,"$50,000-$74,999",Better today,Protestant,More than once a week,Yes,No,Before that,Against his opponent,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,Rural,Small cities and Rural,1.0,31639.0
1500980.0,Georgia,61.0,State,1.0,Call 2,Complete,0.796928405761719,Bush,Isakson,Yes,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Once a week,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat disapprove,Only George W. Bush,Somewhat confident,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,North,"City: 10,000 to 49,999",Small cities and Rural,11.0,30161.0
1489312.0,Georgia,51.0,State,1.0,Call 1,Complete,0.990412473678589,Kerry,Majette,No,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Better today,Protestant,Once a week,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Somewhat confident,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,White,Atlanta,Suburbs,Suburbs,4.0,30033.0
1527865.0,Georgia,32.0,State,1.0,Call 3,Complete,1.00079667568207,Bush,Isakson,Yes,Male,White,30-39,Independent,Conservative,"$150,000-$199,999",Better today,Other Christian,A few times a month,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Very confident,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30068.0
1500974.0,Georgia,62.0,State,1.0,Call 2,Complete,0.576519310474396,,,No,Male,White,30-39,Something Else,Liberal,"$75,000-$99,999",Better today,Something else,Never,No,No,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Somewhat confident,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,White,North,"City: 10,000 to 49,999",Small cities and Rural,11.0,30165.0
1523526.0,Georgia,14.0,National,3.0,Call 3,Complete,0.829399466514587,Kerry,Majette,Yes,Male,Black,25-29,Democrat,Conservative,,,None,A few times a month,No,No,,For your candidate,,,,,,Somewhat confident,Non-white male,18-29,25-29,18-64,Democrat,,,None,All others,All others,All others,Occasionally,All others,All others,,,,,Very/somewhat confident,,,Black,South,"City: 50,000 to 500,000","City over 50,000",12.0,31404.0
1505638.0,Georgia,14.0,National,3.0,Call 2,Complete,0.829753160476685,Kerry,Majette,Yes,Female,Black,18-24,Independent,Conservative,"$200,000 or more",,Other Christian,Once a week,Yes,No,,For your candidate,,,,,,Very confident,Non-white female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,,,,,Very/somewhat confident,,,Black,South,"City: 50,000 to 500,000","City over 50,000",12.0,31404.0
1480352.0,Georgia,92.0,National,2.0,Call 1,Complete,1.60734021663666,Bush,Isakson,Yes,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,None,Never,No,No,Before that,,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Never,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,Atlanta suburbs,Suburbs,Suburbs,7.0,30047.0
1489305.0,Georgia,50.0,National,4.0,Call 1,Complete,0.7482048869133,Kerry,Majette,No,Female,Black,40-44,Democrat,Liberal,"$30,000-$49,999",,,,,No,Before that,,,,,,Only John Kerry,,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Kerry/Neither,Only Kerry/Both,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30088.0
1484638.0,Georgia,108.0,State,1.0,Call 1,Complete,1.0024049282074,Kerry,Isakson,Yes,Male,White,45-49,Democrat,Conservative,"$15,000-$29,999",Worse today,None,A few times a month,No,No,Sometime last week,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Very confident,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,South,Rural,Small cities and Rural,1.0,31635.0
1476775.0,Georgia,55.0,State,1.0,Call 1,Complete,0.940228521823883,Kerry,Isakson,Yes,Male,Black,30-39,Democrat,Liberal,"$30,000-$49,999",Better today,Other Christian,A few times a month,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Very confident,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,Central,Rural,Small cities and Rural,3.0,31012.0
1479969.0,Georgia,92.0,National,1.0,Call 1,Complete,1.83838164806366,Bush,Majette,Yes,Female,Black,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Other Christian,A few times a month,Yes,No,In the last three days,,Omit,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,,,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,,Black,Atlanta suburbs,Suburbs,Suburbs,7.0,30047.0
1500964.0,Georgia,108.0,State,1.0,Call 2,Complete,1.07397949695587,Kerry,Majette,No,Female,Black,40-44,Democrat,Conservative,"$30,000-$49,999",About the same,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Somewhat confident,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,Black,South,Rural,Small cities and Rural,1.0,31635.0
