ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNH04,SENNH04,GOVNH04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECNH,MATONH,GOVTDO,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1487364.0,New Hampshire,5.0,State,1.0,Call 1,Complete,0.997202336788177,Bush,Gregg,Benson,Male,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Better today,Catholic,Once a week,College graduate,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,I moved to NH from MA,Government is doing too many things...,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Rural North,Rural,Small cities and Rural,1.0,3225.0
1487184.0,New Hampshire,5.0,State,1.0,Call 1,Complete,0.997202336788177,Bush,Gregg,Benson,Male,White,40-44,Independent,Conservative,No,"$50,000-$74,999",Better today,Catholic,Never,College graduate,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,I was born in NH,Government is doing too many things...,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Rural North,Rural,Small cities and Rural,1.0,3225.0
1511104.0,New Hampshire,5.0,State,1.0,Call 2,Complete,0.997202336788177,Bush,Gregg,Benson,Male,White,50-59,Independent,Conservative,No,"$50,000-$74,999",Better today,Catholic,Once a week,Some college/associate degree,Yes,During the last month,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,I moved to NH from MA,Government is doing too many things...,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Rural North,Rural,Small cities and Rural,1.0,3225.0
1510698.0,New Hampshire,5.0,State,1.0,Call 2,Complete,0.997202336788177,Bush,Gregg,Benson,Male,White,30-39,Independent,Conservative,No,"$50,000-$74,999",About the same,None,Never,College graduate,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,I moved to NH from MA,Government is doing too many things...,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,All others,White,Rural North,Rural,Small cities and Rural,1.0,3225.0
1485933.0,New Hampshire,5.0,State,1.0,Call 1,Complete,0.997202336788177,Bush,Gregg,Benson,Male,White,40-44,Independent,Conservative,No,"$75,000-$99,999",Better today,Catholic,Never,Did not complete high school,Yes,Before that,Against his opponent,Taxes,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,I moved to NH from another state,Government is doing too many things...,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Rural North,Rural,Small cities and Rural,1.0,3225.0
1532648.0,New Hampshire,65.0,National,1.0,Call 3,Complete,1.00162982940674,Kerry,Haddock,Benson,Male,Black,45-49,Democrat,Conservative,No,"$75,000-$99,999",Better today,Protestant,A few times a year,College graduate,Yes,In the last three days,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Very badly,,,,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,All others,Black,Industrial Areas,"City: 50,000 to 500,000","City over 50,000",1.0,3103.0
1486107.0,New Hampshire,31.0,State,1.0,Call 1,Complete,1.00614356994629,Bush,Gregg,Lynch,Female,White,25-29,Independent,Moderate,Yes,"$30,000-$49,999",Worse today,None,Never,Some college/associate degree,No,In the last three days,For your candidate,Education,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,I was born in NH,Government should do more to solve problems,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,3235.0
1487026.0,New Hampshire,5.0,State,1.0,Call 1,Complete,1.01040267944336,Kerry,Gregg,Benson,Female,,,Independent,Moderate,No,,About the same,,Omit,Postgraduate study,,Before that,For your candidate,Education,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,I moved to NH from another state,Government is doing too many things...,,,,,Independent,,,,,All others,Omit,Omit,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,,Rural North,Rural,Small cities and Rural,1.0,3225.0
1487246.0,New Hampshire,48.0,State,1.0,Call 1,Complete,1.01290798187256,Kerry,Haddock,Lynch,Female,White,25-29,Democrat,Liberal,No,"$15,000-$29,999",About the same,Catholic,A few times a year,College graduate,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,I moved to NH from another state,Government should do more to solve problems,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,3431.0
1489275.0,New Hampshire,48.0,State,1.0,Call 1,Complete,1.01290798187256,Kerry,Haddock,Lynch,Female,White,18-24,Independent,Liberal,No,"$100,000-$149,999",Worse today,None,Never,Some college/associate degree,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Not so good,I was born in NH,Government should do more to solve problems,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,All others,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,3431.0
1513196.0,New Hampshire,48.0,State,1.0,Call 2,Complete,1.01290798187256,Kerry,Haddock,Lynch,Female,White,25-29,Independent,Liberal,Yes,"Under $15,000",About the same,Something else,Never,Postgraduate study,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,I moved to NH from another state,Government should do more to solve problems,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,3431.0
1510582.0,New Hampshire,55.0,State,1.0,Call 2,Complete,1.01370239257813,Bush,Gregg,Lynch,Female,White,25-29,Independent,Moderate,Yes,"$30,000-$49,999",About the same,Protestant,A few times a year,Did not complete high school,Yes,Before that,For your candidate,Moral values,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Not so good,I was born in NH,Government should do more to solve problems,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Married women,White,South,Suburbs,Suburbs,1.0,3053.0
1511428.0,New Hampshire,44.0,State,1.0,Call 2,Complete,1.01401078701019,Kerry,Haddock,Lynch,Male,White,30-39,Independent,Moderate,No,"$50,000-$74,999",Better today,Catholic,Never,College graduate,Yes,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,I was born in NH,Omit,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,1.0,3106.0
1482011.0,New Hampshire,44.0,State,1.0,Call 1,Complete,1.01401078701019,Kerry,Haddock,Lynch,Male,White,45-49,Democrat,Moderate,No,"$100,000-$149,999",About the same,Catholic,Once a week,College graduate,Yes,Before that,For your candidate,Economy/Jobs,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,I was born in NH,Omit,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,1.0,3106.0
1483152.0,New Hampshire,44.0,State,1.0,Call 1,Not complete,1.01401078701019,Kerry,Haddock,Lynch,Male,White,30-39,,,,,,,,,,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,,,,,,Good,,,White male,30-44,30-39,18-64,,,,,,All others,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,All others,White,South,Rural,Small cities and Rural,1.0,3106.0
1513543.0,New Hampshire,44.0,State,1.0,Call 2,Complete,1.01401078701019,Kerry,Haddock,Lynch,Male,White,30-39,Independent,Liberal,No,"$15,000-$29,999",About the same,Something else,A few times a month,Some college/associate degree,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,I was born in NH,Government should do more to solve problems,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,1.0,3106.0
1482784.0,New Hampshire,44.0,State,1.0,Call 1,Complete,1.01401078701019,Kerry,Haddock,Lynch,Male,White,50-59,Independent,Moderate,No,"$30,000-$49,999",Worse today,Catholic,A few times a year,Some college/associate degree,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Very badly,Good,I was born in NH,Government is doing too many things...,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,1.0,3106.0
