ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESME04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,GUNOWNER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1479815.0,Maine,34.0,State,1.0,Call 1,Complete,0.936847627162933,Kerry,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,3904.0
1504119.0,Maine,17.0,State,1.0,Call 2,Complete,1.09486591815948,Kerry,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Worse today,Catholic,No,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4736.0
1504118.0,Maine,57.0,National,2.0,Call 2,Complete,0.879210472106934,Kerry,Female,Hispanic/Latino,50-59,Independent,Liberal,"$15,000-$29,999",Worse today,Catholic,No,,Before that,,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,Non-white female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,CD 2,Rural,Small cities and Rural,2.0,4068.0
1477381.0,Maine,62.0,State,1.0,Call 1,Not complete,1.3708690404892,Kerry,Female,White,65-74,,,,,,,,Before that,For your candidate,Education,Cares about people like me,Strongly disapprove,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,CD 2,Rural,Small cities and Rural,2.0,4276.0
1479807.0,Maine,5.0,State,1.0,Call 1,Complete,1.1605578660965,Kerry,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Something else,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1528416.0,Maine,44.0,State,1.0,Call 3,Complete,1.08398079872131,Bush,Female,White,30-39,Republican,Liberal,"$30,000-$49,999",Better today,Other Christian,No,No,During the last month,For your candidate,Omit,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4464.0
1504110.0,Maine,8.0,State,1.0,Call 2,Complete,1.17105960845947,Kerry,Female,White,45-49,Independent,Liberal,"$75,000-$99,999",Worse today,None,No,No,During the last month,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Rural,Small cities and Rural,1.0,4530.0
1504108.0,Maine,42.0,State,1.0,Call 2,Complete,1.25047481060028,Kerry,Male,White,50-59,Independent,Moderate,"Under $15,000",About the same,Other Christian,No,No,During the last month,For your candidate,Moral values,Cares about people like me,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Neither of them,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4463.0
1528412.0,Maine,76.0,State,1.0,Call 3,Complete,0.939312160015106,Kerry,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",About the same,None,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4685.0
1494383.0,Maine,46.0,State,1.0,Call 1,Complete,0.225247845053673,Bush,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,No,No,Before that,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1508964.0,Maine,78.0,State,1.0,Call 2,Complete,0.39440730214119,Kerry,Female,White,18-24,Independent,Liberal,"$100,000-$149,999",Omit,None,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4901.0
1529218.0,Maine,83.0,State,1.0,Call 3,Complete,0.793126225471497,Bush,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,For your candidate,Omit,Omit,Strongly approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4363.0
1533931.0,Maine,81.0,State,1.0,Call 3,Complete,1.43413317203522,Bush,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",About the same,None,No,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Suburbs,Suburbs,1.0,4062.0
1528405.0,Maine,27.0,State,1.0,Call 3,Complete,1.07459056377411,Kerry,Female,White,40-44,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1528404.0,Maine,4.0,State,1.0,Call 3,Complete,1.97303104400635,Kerry,Female,White,,Democrat,Liberal,,Worse today,,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,,,,Democrat,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4330.0
1504096.0,Maine,27.0,State,1.0,Call 2,Not complete,1.30602335929871,Bush,Female,White,60-64,,,,,,,,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,,,,White female,60 or over,50-64,18-64,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1504093.0,Maine,53.0,State,1.0,Call 2,Complete,0.565432071685791,Kerry,Male,White,50-59,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1528393.0,Maine,70.0,State,1.0,Call 3,Complete,1.11037540435791,Kerry,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,None,No,Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4330.0
1504087.0,Maine,70.0,State,1.0,Call 2,Not complete,1.46206998825073,Bush,Male,White,65-74,,,,,,,,Before that,Omit,Omit,Omit,Strongly approve,,,,White male,60 or over,65 or over,65 or over,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4330.0
1504085.0,Maine,62.0,State,1.0,Call 2,Complete,1.5361635684967,Kerry,Male,White,75 or over,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,Yes,Yes,Sometime last week,For your candidate,Omit,Cares about people like me,Omit,Somewhat approve,Less safe from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Omit,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4276.0
1528389.0,Maine,62.0,State,1.0,Call 3,Complete,1.13330864906311,Bush,Female,White,25-29,Republican,Liberal,"Under $15,000",About the same,Protestant,No,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4276.0
1528388.0,Maine,53.0,State,1.0,Call 3,Complete,0.502597749233246,Bush,Female,White,25-29,Independent,Liberal,"$30,000-$49,999",Worse today,Other Christian,No,No,Just today,Against his opponent,Iraq,Has clear stands on the issues,Somewhat approve,Somewhat approve,Less safe from terrorism,Neither of them,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1528387.0,Maine,78.0,State,1.0,Call 3,Complete,0.436526834964752,Bush,Female,White,40-44,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No,No,During the last month,Against his opponent,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4901.0
1528386.0,Maine,1.0,State,1.0,Call 3,Complete,1.10415613651276,Bush,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Yes,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4046.0
1504077.0,Maine,44.0,State,1.0,Call 2,Complete,1.08398079872131,Bush,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4464.0
1528380.0,Maine,46.0,State,1.0,Call 3,Complete,0.20610648393631,Kerry,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Suburbs,Suburbs,1.0,4097.0
