ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSGA16,SENGA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
213195.0, Georgia,28.0,Call 3,Complete,Election day exit poll,1.48831593990326,Donald Trump,Johnny Isakson,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not much,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,13.0,South,Version 2,Atlanta Suburbs,30082.0
180800.0, Georgia,132.0,Call 1,Complete,Election day exit poll,1.2338992357254,Donald Trump,Johnny Isakson,Male,White,60-64,Independent,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,Yes,,,,Unfavorable,Favorable,About the same,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,14.0,South,Version 1,North,30705.0
180799.0, Georgia,132.0,Call 1,Complete,Election day exit poll,1.2338992357254,Donald Trump,Johnny Isakson,Male,White,60-64,Independent,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,Yes,,,,Unfavorable,Favorable,About the same,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,14.0,South,Version 1,North,30705.0
197664.0, Georgia,1.0,Call 2,Complete,Election day exit poll,0.768081724643707,Donald Trump,Johnny Isakson,Male,White,30-39,Something else,Conservative,,College graduate,No,,,,,,,,Worse today,,,,,,,,,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,,,,,National questionnaire,Suburbs,Suburbs,10.0,South,Version 4,North,30620.0
215192.0, Georgia,45.0,Call 3,Complete,Election day exit poll,1.0605845451355,Donald Trump,Johnny Isakson,Male,White,40-44,Independent,Moderate,"$200.000-$249,999",Some college/assoc. degree,No,No,Yes,,,,Unfavorable,Unfavorable,Worse today,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,12.0,South,Version 1,Central,30809.0
180793.0, Georgia,120.0,Call 1,Complete,Election day exit poll,0.351374864578247,Donald Trump,Johnny Isakson,Female,White,25-29,Republican,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,Yes,,,,Unfavorable,Favorable,Worse today,,,,,Terrorism,Better than life today,,Omit,Cares about people like me,No,Yes,,,,In October,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,Omit,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,In the last month,Before that,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,12.0,South,Version 1,Coast/South,31021.0
180792.0, Georgia,120.0,Call 1,Complete,Election day exit poll,0.351374864578247,Donald Trump,Johnny Isakson,Female,White,25-29,Republican,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,Yes,,,,Unfavorable,Favorable,Worse today,,,,,Terrorism,Better than life today,,Omit,Cares about people like me,No,Yes,,,,In October,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,Omit,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,In the last month,Before that,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,12.0,South,Version 1,Coast/South,31021.0
107814.0, Georgia,,,Complete,Telephone survey,1.0972090959549,Donald Trump,Johnny Isakson,Female,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,,Donald Trump,Not at all,I strongly favor my candidate,,,,"Dissatisfied, but not angry",Yes,Yes,Offered a chance to apply for legal status,,,Good,,,,,Minorities are favored over whites,Yes,Yes,,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Both,Excellent or good,,Liberal Democrats,Liberal Democrats,,Republican Senate - Voted Trump,Both,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Coast/South,31503.0
209131.0, Georgia,132.0,Call 3,Complete,Election day exit poll,0.874109148979187,Donald Trump,Johnny Isakson,Male,White,18-24,Republican,Conservative,"Under $30,000",High school or less,No,No,No,,,,Unfavorable,Favorable,Better today,,,,,Foreign policy,Better than life today,,Strongly disapprove,Cares about people like me,No,Yes,,,,Before that,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,14.0,South,Version 1,North,30705.0
185603.0, Georgia,20.0,Call 1,Complete,Election day exit poll,1.46391725540161,Donald Trump,Johnny Isakson,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Yes,Yes,Donald Trump,A lot,,,,,,,,,,,,,,,,,,,,Not much,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,Not much or not at all,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,11.0,South,Version 5,Atlanta Suburbs,30188.0
211712.0, Georgia,118.0,Call 3,Complete,Election day exit poll,0.378513127565384,Donald Trump,Johnny Isakson,Male,White,45-49,Republican,Moderate,,Some college/assoc. degree,No,,,Donald Trump,,,,,,,,,Deported to the country they came from,,Better than life today,,,,No,Yes,,,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,South,Version 3,Coast/South,31733.0
209552.0, Georgia,96.0,Call 3,Complete,Election day exit poll,0.810420334339142,Donald Trump,Johnny Isakson,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I dislike the other candidates,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,Some,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,A lot or some,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30519.0
213169.0, Georgia,147.0,Call 3,Complete,Election day exit poll,0.758234560489655,Donald Trump,Johnny Isakson,Male,White,50-59,Republican,Conservative,,College graduate,No,,,Donald Trump,Some,Omit,,,,Angry,No,Yes,Offered a chance to apply for legal status,,,Good,,,,,Minorities are favored over whites,No,Yes,,Some,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30125.0
176726.0, Georgia,151.0,Call 1,Complete,Election day exit poll,0.389175593852997,Donald Trump,Johnny Isakson,Female,White,30-39,Republican,Moderate,"$100,000-$199,999",College graduate,No,No,Yes,,,,Unfavorable,Unfavorable,Worse today,,,,,The economy,Worse than life today,,Strongly disapprove,Has good judgment,No,No,,,,Before that,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,Before that,Before that,,All others,State questionnaire,Rural,Small Cities/Rural,12.0,South,Version 1,Coast/South,30446.0
212701.0, Georgia,147.0,Call 3,Complete,Election day exit poll,0.714376926422119,Donald Trump,Johnny Isakson,Female,White,18-24,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,Not much,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30125.0
196966.0, Georgia,117.0,Call 2,Complete,Election day exit poll,0.593927323818207,Donald Trump,Johnny Isakson,Male,White,30-39,Republican,Conservative,"Under $30,000",College graduate,No,No,No,,,,Unfavorable,Favorable,Worse today,,,,,Foreign policy,Worse than life today,,Strongly disapprove,Has good judgment,No,Yes,,,,Before that,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,Central,31047.0
209112.0, Georgia,124.0,Call 3,Complete,Election day exit poll,0.326142430305481,Donald Trump,Johnny Isakson,Male,White,25-29,Republican,Conservative,,College graduate,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Good,,,,,Minorities are favored over whites,No,Yes,,Some,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,A lot or some,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Coast/South,31763.0
