ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CHIEF16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVKAINE,FINSIT,GOVTANGR16,GUN16,GUNOWNER12,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,MOVETOVA14,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,BORNINVA14,MOVETOVA10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
191427.0, Virginia,44.0,Call 2,Complete,Election day exit poll,0.709266126155853,Hillary Clinton,Female,Black,45-49,,,,,No,,,Hillary Clinton,,,,,,Omit,,,,,,,,,,Was about right,,,,Offered a chance to apply for legal status,,Better than life today,,,,Continue Barack Obama's policies,,Yes,Yes,,,,,Takes away U.S. jobs,,,Black women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,Both,,,,,,National questionnaire,Suburbs,Suburbs,7.0,South,Version 3,Richmond/East,23146.0
191430.0, Virginia,25.0,Call 2,Complete,Election day exit poll,1.1949919462204,Donald Trump,Male,Asian,30-39,Republican,Conservative,,Postgraduate study,No,,,Donald Trump,,Donald Trump,A lot,,,,,,,Worse today,,Oppose,No,Donald Trump,Donald Trump,,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,No group is favored,,,,Takes away U.S. jobs,Not much,No,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Asian,Other,Non-white,Asian,Other,,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,,,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,10.0,South,Version 3,D.C. Suburbs,22066.0
191434.0, Virginia,1.0,Call 2,Complete,Election day exit poll,0.755506873130798,Hillary Clinton,Male,White,30-39,Independent,Liberal,"$100,000-$199,999",High school or less,No,,Yes,,,,,,,,Unfavorable,Unfavorable,,,,,,,,,,,,,Foreign policy,,,,Strongly approve,,Has the right experience,,,,,,Before that,,,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,,Neither,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Richmond/East,22932.0
191440.0, Virginia,91.0,Call 2,Complete,Election day exit poll,0.731494724750519,Hillary Clinton,Female,Other,30-39,Democrat,Moderate,,Postgraduate study,No,Yes,No,,Once a week or more,,,I like my candidate but with reservations,Favors the wealthy,,,,,,"Satisfied, but not enthusiastic",,,,,,Yes,No,,,Terrorism,,,Good,,Continue Barack Obama's policies,Has the right experience,,,,Omit,No,,,,,All other races,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Other,Other,Non-white,Other,Other,,At least monthly,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Omit,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 2,Tidewater,23669.0
191444.0, Virginia,76.0,Call 2,Complete,Election day exit poll,1.29561269283295,Donald Trump,Female,White,60-64,Republican,Moderate,,High school or less,No,Yes,Yes,,A few times a year,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,No,Yes,,,Terrorism,,,Not so good,,Change to more conservative policies,Cares about people like me,,,,No,Yes,,,,,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A few times a year or less,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,9.0,South,Version 2,Central/West,24651.0
191446.0, Virginia,36.0,Call 2,Complete,Election day exit poll,0.827915906906128,Hillary Clinton,Female,White,30-39,Republican,Moderate,,Postgraduate study,No,,,Hillary Clinton,,Hillary Clinton,Some,,,,,,,About the same,,Support,No,Donald Trump,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,No group is favored,,,,Creates more U.S. jobs,A lot,No,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,A lot or some,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,A lot or some,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 3,North VA Exurbs,20144.0
191448.0, Virginia,115.0,Call 2,Complete,Election day exit poll,0.693687796592712,Hillary Clinton,Male,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,No,Yes,Hillary Clinton,A few times a year,,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,A few times a year or less,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,All others,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 5,Tidewater,23464.0
191449.0, Virginia,4.0,Call 2,Complete,Election day exit poll,0.875257253646851,Hillary Clinton,Male,White,45-49,Independent,Liberal,,College graduate,No,,,,,Hillary Clinton,,,,,,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,No,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,8.0,South,Version 4,D.C. Suburbs,22205.0
191451.0, Virginia,17.0,Call 2,Not complete,Election day exit poll,0.694685578346252,Hillary Clinton,Female,White,30-39,,,,,No,,No,,Never,,,I strongly favor my candidate,Favors the wealthy,,,,,,,,,,,,,,,,,,,Not so good,,,,,,,,,,,,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,Other,,A few times a year or less,,,,,,,Not so good or poor,,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,South,Version 2,Richmond/East,23236.0
191456.0, Virginia,15.0,Call 2,Complete,Election day exit poll,0.799331724643707,Hillary Clinton,Female,Black,50-59,Democrat,Moderate,,High school or less,No,,,Hillary Clinton,,Hillary Clinton,Not at all,,,,,,,Better today,,Support,No,Hillary Clinton,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,Whites are favored over minorities,,,,Takes away U.S. jobs,A lot,No,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,Not much or not at all,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,A lot or some,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 3,Richmond/East,23832.0
191460.0, Virginia,114.0,Call 2,Complete,Election day exit poll,0.785712003707886,Hillary Clinton,Male,Black,40-44,Democrat,Moderate,,High school or less,No,No,No,Hillary Clinton,A few times a month,,Not much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,Black men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,At least monthly,Not much or not at all,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,A lot or some,All others,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 5,Tidewater,23462.0
191464.0, Virginia,22.0,Call 2,Complete,Election day exit poll,0.572956025600433,Other,Female,White,40-44,Republican,Conservative,"$250,000 or more",College graduate,No,,,,,,,I dislike the other candidates,,,,,,,"Dissatisfied, but not angry",,,,,,No,No,,,The economy,,,Good,,,Has good judgment,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,,"Dissatisfied, but not angry or Angry",Neither,,,Excellent or good,,Independent/Something else,Conservative Republicans,,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,8.0,South,Version 2,D.C. Suburbs,22101.0
191465.0, Virginia,86.0,Call 2,Complete,Election day exit poll,1.72054147720337,Donald Trump,Female,Black,65 or over,Democrat,Liberal,,College graduate,No,Yes,Yes,,Once a week or more,,,I like my candidate but with reservations,Favors the wealthy,,,,,,"Satisfied, but not enthusiastic",,,,,,Yes,No,,,Terrorism,,,Good,,Continue Barack Obama's policies,Has good judgment,,,,Yes,Omit,,,,,Black women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,At least monthly,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,,All others,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Tidewater,23321.0
191466.0, Virginia,72.0,Call 2,Complete,Election day exit poll,0.950115978717804,Donald Trump,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,,I strongly favor my candidate,,,,,,,Angry,,,,,,No,Yes,,,Terrorism,,,Poor,,,Can bring needed change,,,,No,Yes,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,9.0,South,Version 2,Central/West,24059.0
191467.0, Virginia,10.0,Call 2,Complete,Election day exit poll,1.14026784896851,Hillary Clinton,Male,Black,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,,Did not go far enough,,,,,The economy,,I was born in Virginia,,Strongly approve,,Has the right experience,Yes,No,,,,Before that,,,,Black men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,Only Hillary Clinton,,,Born in Virginia,More than 10 years,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,Richmond/East,23845.0
191474.0, Virginia,7.0,Call 2,Complete,Election day exit poll,1.02185189723969,Donald Trump,Female,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,,Yes,,Once a week or more,,,Omit,Omit,,,,,,Omit,,,,,,No,Omit,,,Terrorism,,,Omit,,Change to more conservative policies,Can bring needed change,,,,No,Omit,,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,At least monthly,,,Omit,Omit,,,Omit,,Independent/Something else,Conservative Republicans,,Omit,,,,All others,State questionnaire,Suburbs,Suburbs,6.0,South,Version 2,Central/West,22843.0
191479.0, Virginia,40.0,Call 2,Complete,Election day exit poll,0.999364674091339,Donald Trump,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,,Went too far,,,,,Immigration,,10+ years but not born here,,Strongly disapprove,,Can bring needed change,No,Yes,,,,In September,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,Only Donald Trump,,,Moved to Virginia,More than 10 years,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,Richmond/East,23063.0
191485.0, Virginia,38.0,Call 2,Complete,Election day exit poll,1.14858257770538,Donald Trump,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,No,,,,,,,,Favorable,Favorable,,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Has the right experience,,,,,,In the last few days,,,,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,,,Both,,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,In the last month,In the last week,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,10.0,South,Version 1,North VA Exurbs,22602.0
191489.0, Virginia,87.0,Call 2,Complete,Election day exit poll,0.843546748161316,Hillary Clinton,Female,White,40-44,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,Hillary Clinton,Not at all,,,,,,,About the same,,Oppose,No,Hillary Clinton,Donald Trump,,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,No group is favored,,,,Takes away U.S. jobs,A lot,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 3,Richmond/East,23834.0
191492.0, Virginia,41.0,Call 2,Complete,Election day exit poll,1.19190800189972,Donald Trump,Female,White,18-24,Republican,Liberal,,High school or less,No,,,Donald Trump,,Hillary Clinton,A lot,,,,,,,Worse today,,Oppose,No,Donald Trump,Donald Trump,,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,No group is favored,,,,Takes away U.S. jobs,Some,No,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,A lot or some,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,A lot or some,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 3,Richmond/East,23238.0
