ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN16,SENIN16,GOVIN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVPENCE,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
189819.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.744094133377075,Hillary Clinton,Evan Bayh,John Gregg,Female,White,18-24,Democrat,Liberal,,High school or less,No,No,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
189831.0,Indiana,10.0,Call 2,Complete,Election day exit poll,0.883709251880646,Donald Trump,Todd Young,Eric Holcomb,Male,White,50-59,Republican,Conservative,,High school or less,No,Yes,,Donald Trump,I strongly favor my candidate,,,,Worse today,Angry,No,No,Deported to the country they came from,,,Poor,,,,,Minorities are favored over whites,No,Yes,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,Indianapolis Suburbs
189832.0,Indiana,46.0,Call 2,Complete,Election day exit poll,2.03398633003235,Donald Trump,Evan Bayh,Eric Holcomb,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",High school or less,No,,Yes,,,Unfavorable,Favorable,Favorable,,,,,,Immigration,Better than life today,,Somewhat disapprove,Can bring needed change,No,Yes,,,,In the last few days,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 1,South
189847.0,Indiana,35.0,Call 2,Not complete,Election day exit poll,1.65125358104706,Donald Trump,Todd Young,Eric Holcomb,Male,White,60-64,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,,,,Republican Senate - Voted Trump,,,,All others,National questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 5,Indianapolis Suburbs
189855.0,Indiana,91.0,Call 2,Complete,Election day exit poll,0.873679637908936,Donald Trump,Todd Young,Eric Holcomb,Male,White,50-59,Republican,Conservative,,Postgraduate study,No,No,,Donald Trump,I like my candidate but with reservations,,,,Better today,Angry,No,Yes,Deported to the country they came from,,,Poor,,,,,Minorities are favored over whites,No,Yes,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,All others,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Northwest
189857.0,Indiana,51.0,Call 2,Complete,Election day exit poll,0.477557748556137,Hillary Clinton,Evan Bayh,John Gregg,Female,,30-39,Something else,Liberal,,College graduate,No,Yes,,Hillary Clinton,I dislike the other candidates,,,,Omit,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,,,,College graduate,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,,,,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Northwest
189860.0,Indiana,2.0,Call 2,Not complete,Election day exit poll,1.39532721042633,Donald Trump,Todd Young,John Gregg,Male,White,45-49,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,Republican Senate - Voted Trump,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 4,North/Central
189874.0,Indiana,106.0,Call 2,Complete,Election day exit poll,1.02391839027405,Donald Trump,Todd Young,Eric Holcomb,Female,White,65 or over,Republican,Liberal,,High school or less,No,,,Donald Trump,I dislike the other candidates,,,,About the same,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Not so good,,,,,Minorities are favored over whites,No,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Neither,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 2,North/Central
189877.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.808254718780518,Hillary Clinton,Todd Young,Eric Holcomb,Female,White,18-24,Independent,Liberal,,Some college/assoc. degree,No,Yes,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,Republican Senate - did not vote Trump,,,,White Born-again/Evangelical Christians,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
189880.0,Indiana,4.0,Call 2,Complete,Election day exit poll,0.99242639541626,Donald Trump,Todd Young,John Gregg,Female,White,65 or over,Independent,Conservative,"$50,000-$99,999",Postgraduate study,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,Immigration,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,North/Central
189881.0,Indiana,87.0,Call 2,Complete,Election day exit poll,1.93198847770691,Donald Trump,Todd Young,Eric Holcomb,Male,White,18-24,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,,,,,,,,Deported to the country they came from,,Better than life today,,,,No,Yes,,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,,,,National questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 3,South
189899.0,Indiana,29.0,Call 2,Complete,Election day exit poll,1.00153708457947,Donald Trump,Todd Young,Eric Holcomb,Male,White,40-44,Republican,Conservative,,College graduate,No,Yes,,Donald Trump,I strongly favor my candidate,,,,About the same,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Not so good,,,,,No group is favored,No,Yes,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Indianapolis Suburbs
189902.0,Indiana,114.0,Call 2,Complete,Election day exit poll,0.941807389259338,Donald Trump,Todd Young,John Gregg,Female,Hispanic/Latino,45-49,Republican,Conservative,,College graduate,Yes,Yes,,Donald Trump,I strongly favor my candidate,,,,About the same,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Good,,,,,Minorities are favored over whites,No,Yes,,Latino women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,All others,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,North/Central
189926.0,Indiana,62.0,Call 2,Not complete,Election day exit poll,0.862145483493805,Hillary Clinton,Evan Bayh,John Gregg,Male,White,65 or over,,,,,No,,No,,,,,,,,,,,,,,,,,,,,,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,Democratic Senate - voted Clinton,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 1,Marion County
189930.0,Indiana,106.0,Call 2,Not complete,Election day exit poll,0.965995788574219,Donald Trump,Todd Young,John Gregg,Male,White,30-39,,,,,No,Yes,,,I like my candidate but with reservations,,,,About the same,,,,,,,,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,Republican Senate - Voted Trump,,,,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 2,North/Central
189934.0,Indiana,2.0,Call 2,Complete,Election day exit poll,1.00853765010834,Hillary Clinton,Evan Bayh,,Male,Hispanic/Latino,30-39,Democrat,Liberal,"Under $30,000",High school or less,Yes,,,,,Favorable,Unfavorable,,,,,,,Omit,,,Strongly approve,Cares about people like me,,,,,,In the last few days,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,In the last month,In the last week,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,North/Central
189935.0,Indiana,46.0,Call 2,Complete,Election day exit poll,1.49315059185028,Donald Trump,Todd Young,Eric Holcomb,Male,White,65 or over,Something else,Conservative,,Postgraduate study,No,Yes,,Donald Trump,I dislike the other candidates,,,,About the same,"Dissatisfied, but not angry",No,Yes,Omit,,,Not so good,,,,,Omit,No,Yes,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,South
189940.0,Indiana,10.0,Call 2,Complete,Election day exit poll,1.06275522708893,Hillary Clinton,Evan Bayh,John Gregg,Male,White,18-24,Independent,Liberal,"$50,000-$99,999",College graduate,No,,No,,,Favorable,Unfavorable,Unfavorable,,,,,,Foreign policy,About the same,,Somewhat approve,Has good judgment,Yes,No,,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,Indianapolis Suburbs
189968.0,Indiana,35.0,Call 2,Complete,Election day exit poll,1.6259491443634,Hillary Clinton,Evan Bayh,John Gregg,Female,White,25-29,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,Better today,,,,,,,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,,National questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 4,Indianapolis Suburbs
189973.0,Indiana,87.0,Call 2,Complete,Election day exit poll,1.83284842967987,Donald Trump,Todd Young,Eric Holcomb,Male,White,50-59,Republican,Moderate,"Under $30,000",High school or less,No,,Yes,,,Unfavorable,Favorable,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,,,,,,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,Before that,Before that,,National questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 1,South
