ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH16,SENNH16,GOVNH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVAYOTTE,FAVHASSAN,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
196727.0,New Hampshire,110.0,Call 2,Complete,Election day exit poll,0.985530972480774,Hillary Clinton,Maggie Hassan,,Male,White,65 or over,Independent,Moderate,"$100,000-$199,999",High school or less,,,,,,,Favorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,Omit,,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Only Hillary Clinton,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 1,North,3276.0
196734.0,New Hampshire,95.0,Call 2,Complete,Election day exit poll,1.24789094924927,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,50-59,Democrat,Conservative,,Some college/assoc. degree,No,Yes,,,,I strongly favor my candidate,,,,,,,Enthusiastic,,,Yes,No,,,The economy,,Good,,Has the right experience,,,No group is favored,Yes,No,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,North,3264.0
196736.0,New Hampshire,84.0,Call 2,Complete,Election day exit poll,0.609116911888123,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,30-39,Democrat,Liberal,,College graduate,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,Omit,No,,,Omit,,Good,,Has good judgment,,,Whites are favored over minorities,Yes,No,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Omit,Excellent or good,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Seacoast,3857.0
196739.0,New Hampshire,92.0,Call 2,Complete,Election day exit poll,1.26974749565125,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,45-49,Something else,Moderate,,Postgraduate study,No,No,,,,I dislike the other candidates,,,,,,,"Dissatisfied, but not angry",,,No,No,,,Immigration,,Not so good,,Can bring needed change,,,No group is favored,No,Yes,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,Cap Region/Connecticut Valley,3458.0
196741.0,New Hampshire,30.0,Call 2,Complete,Election day exit poll,0.850509881973267,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,No,,,,I strongly favor my candidate,,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,Terrorism,,Good,,Has good judgment,,,No group is favored,Yes,No,,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Seacoast,3824.0
196747.0,New Hampshire,40.0,Call 2,Complete,Election day exit poll,0.965489268302917,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,,,,"Yes, for both candidates",,,,,,,,The economy,,,Somewhat approve,Has the right experience,No,No,,,,Before that,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Neither,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3842.0
196748.0,New Hampshire,20.0,Call 2,Complete,Election day exit poll,1.10724151134491,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,45-49,Independent,Conservative,,College graduate,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not at all,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3301.0
196760.0,New Hampshire,90.0,Call 2,Complete,Election day exit poll,1.18753159046173,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,60-64,Republican,Moderate,,Postgraduate study,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not at all,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 3,South,3076.0
196762.0,New Hampshire,6.0,Call 2,Complete,Election day exit poll,0.865582406520844,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,65 or over,Independent,Conservative,,College graduate,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,About the same,,,Donald Trump,Donald Trump,,,Help the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not much,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3825.0
196763.0,New Hampshire,18.0,Call 2,Complete,Election day exit poll,0.884567081928253,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,25-29,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,,,In September,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,,Only Hillary Clinton,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,Cap Region/Connecticut Valley,3743.0
196764.0,New Hampshire,96.0,Call 2,Complete,Election day exit poll,0.802429378032684,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,25-29,Democrat,Liberal,,Postgraduate study,No,,No,Hillary Clinton,Not at all,,,,Unfavorable,Favorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Omit,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3801.0
196766.0,New Hampshire,63.0,Call 2,Complete,Election day exit poll,0.670807719230652,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $30,000",High school or less,Yes,,,,,,Favorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly approve,Cares about people like me,Yes,No,,,,Before that,,,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 1,Manchester/Nashua Corridor,3104.0
196767.0,New Hampshire,46.0,Call 2,Complete,Election day exit poll,1.71263659000397,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,40-44,Republican,Moderate,,College graduate,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,About the same,,,Donald Trump,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Creates more U.S. jobs,Some,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,2.0,East,Version 3,South,3051.0
196771.0,New Hampshire,97.0,Call 2,Complete,Election day exit poll,0.579105854034424,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,40-44,,Moderate,"$100,000-$199,999",College graduate,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,Foreign policy,,,Somewhat approve,Cares about people like me,Yes,No,,,,Before that,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",,,,,,White,White,White,White,White suburban women,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,South,3077.0
196772.0,New Hampshire,70.0,Call 2,Complete,Election day exit poll,2.65240240097046,Gary Johnson,Kelly Ayotte,Chris Sununu,Male,White,45-49,,,,,No,No,,,,I dislike the other candidates,,,,,,,Omit,,,No,No,,,Terrorism,,Good,,Can bring needed change,,,Omit,Omit,Omit,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,Omit,Neither,Excellent or good,,,,Republican Senate - did not vote Trump,,Omit,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Manchester/Nashua Corridor,3054.0
196773.0,New Hampshire,11.0,Call 2,Complete,Election day exit poll,0.979188740253448,Gary Johnson,Kelly Ayotte,Chris Sununu,Female,White,60-64,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,Unfavorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,Immigration,,,Strongly disapprove,Can bring needed change,No,No,,,,In the last week,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Neither,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - did not vote Trump,Neither,,In the last month,In the last week,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,Cap Region/Connecticut Valley,3304.0
196775.0,New Hampshire,22.0,Call 2,Complete,Election day exit poll,0.854719817638397,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,30-39,Independent,Liberal,"Under $30,000",Postgraduate study,No,,,,,,Unfavorable,Unfavorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly approve,Has good judgment,Yes,No,,,,Before that,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Neither,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 1,North,3813.0
196778.0,New Hampshire,82.0,Call 2,Complete,Election day exit poll,1.00536739826202,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,,No,Hillary Clinton,Not much,,,,Favorable,Favorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Takes away U.S. jobs,A lot,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,North,3855.0
