ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNY16,SENNY16,HOUNY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,BORNCITIZEN,BREAK12,CHIEF16,CLINTONEMAIL,COUNTACC,DESCRIBP12,FAIRJUSTICE,FAVDEM2,FAVREP2,FAVHCLIN16,FAVTRUMP,FINSIT,FTVOTER,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISIS16,ISSUE16,LGBT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RELIGN10,SUPREME16,TEMPCLINTON,TEMPTRUMP,TIME16,TRACK,TRADE16,TRUMPWOMEN,UNIONHH12,VETVOTER,CLINTONWINGEN,TRUMPWINGEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,OVER45,OVER65,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,BREAK12A,BREAK12B,CLINTONEMAILB,COUNT2,FAVPRES16,GOVTANGR16B,HONEST16,ISIS16B,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHTEVANG,SPLITTICKET,SUPREME16B,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,CLINTONWINGENB,TRUMPWINGENB,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
201461.0, New York,146.0,Call 2,Complete,Election day exit poll,1.16628110408783,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,50-59,Democrat,Moderate,,College graduate,No,No,Yes,Hillary Clinton,Never,,,,Not much,Very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,An important factor,,,,Generally going in the right direction,,A lot,,,,,White women,Married women,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,A few times a year or less,Catholic/Do not attend weekly,,,Not much or not at all,Very confident or somewhat confident,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Democratic Senate - voted Clinton,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,Suburbs,Suburbs,19.0,East,Version 5,3.0,12443.0
201475.0, New York,11.0,Call 2,Complete,Election day exit poll,1.98678934574127,Donald Trump,Charles Schumer,The Republican candidate,Female,Hispanic/Latino,40-44,Democrat,Moderate,,College graduate,Yes,No,Yes,Donald Trump,A few times a month,,,,A lot,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,The most important factor,,,,Seriously off on the wrong track,,Not much,,,,,Latino women,Married women,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,At least monthly,Catholic/Do not attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,No,,All others,Democratic Senate - did not vote Clinton,The most important factor or an important factor,,,,Not much or not at all,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,East,Version 5,1.0,10463.0
201491.0, New York,76.0,Call 2,Not complete,Election day exit poll,0.545514464378357,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,65 or over,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not a factor at all,,,,,,,,,,,White women,,65+,60+,45+,45+,65+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,,,,,,,,,,,,,,,,,,All others,Democratic Senate - voted Clinton,A minor factor or not a factor at all,,,,,,,National questionnaire,English,Suburbs,Suburbs,4.0,East,Version 5,2.0,11560.0
201497.0, New York,30.0,Call 2,Complete,Election day exit poll,0.725088059902191,Jill Stein,Other,Other,Male,White,30-39,Independent,Conservative,,College graduate,No,,,Would not have voted,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,About the same,,,Change to more liberal policies,,Omit,No,None,,,,,,Omit,,,,,,White men,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Omit,None,None,None,Not a mormon,,,,Other Senate vote,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,21.0,East,Version 3,5.0,12956.0
201517.0, New York,80.0,Call 2,Complete,Election day exit poll,1.01764929294586,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,18-24,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,Enthusiastic,,,,,Yes,No,,,,The economy,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,White women,,18-29,18-29,18-44,18-44,18-64,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,East,Version 2,1.0,10027.0
201526.0, New York,146.0,Call 2,Complete,Election day exit poll,1.36515390872955,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,White,65 or over,Independent,Liberal,,Postgraduate study,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Better than life today,,,Continue Barack Obama's policies,,Yes,No,Protestant,,,,,,Creates more U.S. jobs,,,,,,White men,,65+,60+,45+,45+,65+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,Suburbs,Suburbs,19.0,East,Version 3,3.0,12443.0
201546.0, New York,11.0,Call 2,Complete,Election day exit poll,0.772221863269806,Jill Stein,Charles Schumer,Other,Male,White,50-59,Democrat,Liberal,,College graduate,No,,,Would not have voted,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Change to more liberal policies,,No,No,Catholic,,,,,,Takes away U.S. jobs,,,,,,White men,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Neither,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,East,Version 3,1.0,10463.0
201567.0, New York,30.0,Call 2,Complete,Election day exit poll,0.785844326019287,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,50-59,Democrat,Moderate,,High school or less,No,,,Hillary Clinton,,,,,,,,Treats all people fairly,,,,,,,,Government should do more to solve problems,,,Was about right,,,Offered a chance to apply for legal status,,,,,Better than life today,,,Continue Barack Obama's policies,,Yes,No,Catholic,,,,,,Takes away U.S. jobs,,,,,,White women,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,21.0,East,Version 3,5.0,12956.0
201575.0, New York,76.0,Call 2,Complete,Election day exit poll,0.738898158073425,Donald Trump,Charles Schumer,The Republican candidate,Male,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,No,Yes,Donald Trump,A few times a year,,,,A lot,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,An important factor,,,,Seriously off on the wrong track,,Not much,,,,,White men,Married men,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A few times a year or less,Catholic/Do not attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Democratic Senate - did not vote Clinton,The most important factor or an important factor,,,,Not much or not at all,,,National questionnaire,English,Suburbs,Suburbs,4.0,East,Version 5,2.0,11560.0
201606.0, New York,80.0,Call 2,Complete,Election day exit poll,0.992223739624023,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Black,45-49,Democrat,Liberal,,Postgraduate study,No,,,,,Yes,,Hillary Clinton,,,,,Unfavorable,Unfavorable,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat well,,,,,,,,,,,,,,,,,,Yes,No,Omit,Scared,Black women,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,,Very well or somewhat well,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Omit,Concerned or scared,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,East,Version 4,1.0,10027.0
201617.0, New York,11.0,Call 2,Complete,Election day exit poll,1.98740446567535,Donald Trump,Wendy Long,The Democratic candidate,Female,White,50-59,Independent,Conservative,"$250,000 or more",Postgraduate study,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,Angry,,,,,No,Yes,,,,Foreign policy,,,Not so good,,,Can bring needed change,,,,,No,Yes,,,,,,,,,White women,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,Republican Senate - Voted Trump,,Only Donald Trump,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,East,Version 2,1.0,10463.0
201624.0, New York,30.0,Call 2,Complete,Election day exit poll,0.662681102752686,Donald Trump,Wendy Long,The Republican candidate,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Better than life today,,,Change to more conservative policies,,No,Yes,Protestant,,,,,,Creates more U.S. jobs,,,,,,White women,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Republican Senate - Voted Trump,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,21.0,East,Version 3,5.0,12956.0
201631.0, New York,146.0,Call 2,Complete,Election day exit poll,1.16628110408783,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,Yes,,,,An important factor,,,,,,,,Favorable,Favorable,,,,,,,,,,,,,Terrorism,,,,Strongly approve,,Cares about people like me,,,,,,,Before that,,,,,,,,White women,Married women,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,Yes,,,Important,Factor,,,Both,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,,,National questionnaire,English,Suburbs,Suburbs,19.0,East,Version 1,3.0,12443.0
201637.0, New York,47.0,Call 2,Complete,Election day exit poll,0.809045255184174,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Other,50-59,Democrat,Liberal,"Under $30,000",College graduate,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,Omit,,,,The economy,,,Good,,,Has good judgment,,,,,Yes,No,,,,,,,,,All other races,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Other,Other,Non-white,Other,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",9.0,East,Version 2,1.0,11203.0
201657.0, New York,76.0,Call 2,Complete,Election day exit poll,0.505714654922485,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,No,No,Hillary Clinton,A few times a month,,,,Some,Very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,An important factor,,,,Generally going in the right direction,,A lot,,,,,White women,Non married women,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,At least monthly,Catholic/Do not attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Democratic Senate - voted Clinton,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,Suburbs,Suburbs,4.0,East,Version 5,2.0,11560.0
201683.0, New York,11.0,Call 2,Complete,Election day exit poll,2.49983644485474,Donald Trump,Wendy Long,The Republican candidate,Female,Hispanic/Latino,18-24,Something else,Moderate,,College graduate,Yes,,,,,Yes,,Donald Trump,,,,,Unfavorable,Favorable,,,About the same,,,,Donald Trump,Donald Trump,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,Yes,No,Scared,Optimistic,Latino women,,18-29,18-29,18-44,18-44,18-64,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,East,Version 4,1.0,10463.0
201684.0, New York,30.0,Call 2,Complete,Election day exit poll,0.814002275466919,Donald Trump,Charles Schumer,The Republican candidate,Male,White,30-39,Democrat,Moderate,,High school or less,No,,,Donald Trump,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Went too far,,,Deported to the country they came from,,,,,About the same,,,Omit,,No,No,None,,,,,,Takes away U.S. jobs,,,,,,White men,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Neither,None,None,None,Not a mormon,,,,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,English,Rural,Small Cities/Rural,21.0,East,Version 3,5.0,12956.0
