ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH16,SENOH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CHILD12,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVKASICH,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PARENTS,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELIGN10,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
174857.0,Ohio,65.0,Call 1,Complete,Election day exit poll,0.542029142379761,Donald Trump,Ted Strickland,Female,,25-29,,,,Some college/assoc. degree,No,,,Donald Trump,,,,,,,,,,,,Was about right,,,,Omit,,,Better than life today,,,Change to more liberal policies,,No,Yes,,,,,Creates more U.S. jobs,,,,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,,,,No college degree,More than High school graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Other christian,,Not a mormon,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 3,Cinc/Dayton Area
193609.0,Ohio,73.0,Call 2,Complete,Election day exit poll,0.612203538417816,Donald Trump,Ted Strickland,Male,White,40-44,Republican,Moderate,,Some college/assoc. degree,No,,Yes,,No,,I like my candidate but with reservations,,,,,,"Satisfied, but not enthusiastic",,,Went too far,Yes,Yes,,,Foreign policy,Worse today,,Not so good,,,Has the right experience,,,,No,No,,,,No,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Both,Not so good or poor,,Men without children,Conservative Republicans,Mod./Liberal Republicans,,,,,,,Democratic Senate - did not vote Clinton,Neither,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 2,Cinc/Dayton Area
176747.0,Ohio,128.0,Call 1,Complete,Election day exit poll,0.893779456615448,Donald Trump,Ted Strickland,Female,White,60-64,Democrat,Conservative,"$100,000-$199,999",Postgraduate study,No,,No,,,,,Unfavorable,Favorable,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,,,,,,Before that,,,,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Disapprove,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,Democratic Senate - did not vote Clinton,,Before that,Before that,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",12.0,Midwest,Version 1,Ohio Valley + West
193584.0,Ohio,124.0,Call 2,Complete,Election day exit poll,0.99345588684082,Donald Trump,Ted Strickland,Female,Other,30-39,Something else,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,No,Yes,,,The economy,,,Not so good,,,Cares about people like me,,,,No,Yes,,,,,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,Democratic Senate - did not vote Clinton,Only Donald Trump,,,,,,,National questionnaire,Suburbs,Suburbs,15.0,Midwest,Version 2,Ohio Valley + West
193523.0,Ohio,10.0,Call 2,Complete,Election day exit poll,0.457111954689026,Donald Trump,Ted Strickland,Male,White,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,,,Worse today,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,Yes,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 4,Cinc/Dayton Area
193521.0,Ohio,10.0,Call 2,Complete,Election day exit poll,0.457111954689026,Donald Trump,Ted Strickland,Male,White,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,,,Worse today,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,Yes,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 4,Cinc/Dayton Area
193509.0,Ohio,73.0,Call 2,Complete,Election day exit poll,0.858180522918701,Donald Trump,Ted Strickland,Male,Black,60-64,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,,,,,Not much,,Unfavorable,Unfavorable,Unfavorable,,,,,,,,,,,Foreign policy,,,,Somewhat approve,,Can bring needed change,Yes,No,,,,Before that,,Not much,,Black men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Not much or not at all,Neither,,,,,,Approve,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,,,Democratic Senate - did not vote Clinton,,Before that,Before that,Not much or not at all,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Cinc/Dayton Area
193416.0,Ohio,146.0,Call 2,Not complete,Election day exit poll,0.639281868934631,Donald Trump,Ted Strickland,Male,Other,25-29,,,,,No,,,,,,,Unfavorable,Unfavorable,,,,,,,,,,,,,,,,,,,No,Yes,,,,Before that,,,,All other races,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,All others,All others,,,,,,,,,,,,,,Other,Other,Non-white,Other,Other,,,Neither,,,,,,,,,,Only Donald Trump,,,,,,Democratic Senate - did not vote Clinton,,Before that,Before that,,,,,State questionnaire,Suburbs,Suburbs,13.0,Midwest,Version 1,North
193274.0,Ohio,124.0,Call 2,Complete,Election day exit poll,0.99345588684082,Donald Trump,Ted Strickland,Female,White,45-49,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,Yes,,,,,Unfavorable,Favorable,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Has good judgment,,,,,,Before that,,,,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,Only Donald Trump,,,,,,Disapprove,,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - did not vote Clinton,,Before that,Before that,,,,,National questionnaire,Suburbs,Suburbs,15.0,Midwest,Version 1,Ohio Valley + West
176424.0,Ohio,140.0,Call 1,Not complete,Election day exit poll,0.4948371052742,Donald Trump,Ted Strickland,Male,White,40-44,,,,,No,,,,,,,,,,,,,,,,,,,,,,Worse than life today,,,,,,,,,,,Omit,,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,,,,,,,,,,,,,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,Suburbs,Suburbs,13.0,Midwest,Version 3,North
176369.0,Ohio,135.0,Call 1,Complete,Election day exit poll,0.512875556945801,Donald Trump,Ted Strickland,Female,White,30-39,Republican,Moderate,,Postgraduate study,No,,,,,,,,,,About the same,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,Yes,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",13.0,Midwest,Version 4,North
193068.0,Ohio,9.0,Call 2,Complete,Election day exit poll,0.511692464351654,Donald Trump,Ted Strickland,Male,White,30-39,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,A lot,,Unfavorable,Favorable,Favorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,No,Yes,,,,In September,,A lot,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,A lot or some,Only Donald Trump,,,,,,Disapprove,,Independent/Something else,Conservative Republicans,Only Donald Trump,,,,,,Democratic Senate - did not vote Clinton,,Before that,Before that,A lot or some,,,,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 1,Cinc/Dayton Area
176214.0,Ohio,38.0,Call 1,Not complete,Election day exit poll,1.8699951171875,Donald Trump,Ted Strickland,Male,Black,65 or over,,,,,No,Yes,,,,,,,,,,"No, not contacted by either",,,,,,,,,,,Worse than life today,,,,,,,,,,,Takes away U.S. jobs,,,Black men,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,,,,,,,Democratic Senate - did not vote Clinton,,,,,All others,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,Midwest,Version 3,Cleveland Area
193048.0,Ohio,73.0,Call 2,Complete,Election day exit poll,0.724953949451447,Donald Trump,Ted Strickland,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Some,,Unfavorable,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,,Somewhat approve,,Can bring needed change,No,Yes,,,,In October,,Some,,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,A lot or some,Neither,,,,,,Approve,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Donald Trump,,,,,,Democratic Senate - did not vote Clinton,,In the last month,Before that,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Cinc/Dayton Area
192992.0,Ohio,19.0,Call 2,Complete,Election day exit poll,1.204829454422,Donald Trump,Ted Strickland,Female,White,30-39,Republican,Moderate,,Some college/assoc. degree,No,,Yes,,No,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Went too far,No,Yes,,,Terrorism,Better today,,Good,,,Can bring needed change,,,,No,Yes,,,,No,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Women without children,Conservative Republicans,Mod./Liberal Republicans,,,,,,,Democratic Senate - did not vote Clinton,Only Donald Trump,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Ohio Valley + West
192921.0,Ohio,73.0,Call 2,Complete,Election day exit poll,0.724953949451447,Donald Trump,Ted Strickland,Male,Black,45-49,Democrat,Liberal,,High school or less,No,,No,,No,,I like my candidate but with reservations,,,,,,Angry,,,Did not go far enough,No,No,,,The economy,Worse today,,Poor,,,Can bring needed change,,,,No,No,,,,No,Black men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Men without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - did not vote Clinton,Neither,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 2,Cinc/Dayton Area
175929.0,Ohio,49.0,Call 1,Complete,Election day exit poll,1.01269853115082,Donald Trump,Ted Strickland,Male,White,50-59,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,,,Some,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,Immigration,,,,Somewhat disapprove,,Can bring needed change,Yes,Yes,,,,In October,,Not much,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,A lot or some,Only Donald Trump,,,,,,Disapprove,,Conservative Republicans,Mod./Liberal Republicans,Both,,,,,,Democratic Senate - did not vote Clinton,,In the last month,Before that,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,15.0,Midwest,Version 1,Columbus Area
192698.0,Ohio,103.0,Call 2,Complete,Election day exit poll,0.520646393299103,Donald Trump,Ted Strickland,Female,White,40-44,Independent,Conservative,,Some college/assoc. degree,No,,Yes,,Yes,,I like my candidate but with reservations,,,,,,"Dissatisfied, but not angry",,,Went too far,No,No,,,Foreign policy,About the same,,Not so good,,,Can bring needed change,,,,Yes,No,,,,No,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Women with children,Moderate/Liberal Republicans,Conservative Independents,,,,,,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 2,North
175858.0,Ohio,105.0,Call 1,Complete,Election day exit poll,0.701278805732727,Donald Trump,Ted Strickland,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,,,,,,,,,,About the same,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,Yes,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,Democratic Senate - did not vote Clinton,,,,,,,,National questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 4,North
175847.0,Ohio,158.0,Call 1,Complete,Election day exit poll,0.557414889335632,Donald Trump,Ted Strickland,Female,Black,40-44,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,,,,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,,No,No,,,The economy,,,Not so good,,,Can bring needed change,,,,No,Yes,,,,,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,Democratic Senate - did not vote Clinton,Only Donald Trump,,,,,,,National questionnaire,Rural,Small Cities/Rural,16.0,Midwest,Version 2,North
