ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMO16,SENMO16,GOVMO16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,BRNAGAIN,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
221570.0,Missouri,126.0,Call 3,Complete,Election day exit poll,1.22458934783936,Hillary Clinton,Jason Kander,Chris Koster,Female,White,45-49,Democrat,Liberal,,Some college/assoc. degree,No,No,Hillary Clinton,,I strongly favor my candidate,Treats blacks unfairly,,,"Dissatisfied, but not angry",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,1.0,63146.0
182302.0,Missouri,70.0,Call 1,Complete,Election day exit poll,0.846870064735413,Hillary Clinton,Jason Kander,Chris Koster,Male,Hispanic/Latino,30-39,Democrat,Moderate,,College graduate,Yes,Yes,Hillary Clinton,,I like my candidate but with reservations,Omit,,,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,Latino men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,2.0,63010.0
202545.0,Missouri,150.0,Call 2,Complete,Election day exit poll,0.848498642444611,Hillary Clinton,Jason Kander,Chris Koster,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,No,Hillary Clinton,,I like my candidate but with reservations,Treats blacks unfairly,,,"Dissatisfied, but not angry",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,4.0,65349.0
202540.0,Missouri,21.0,Call 2,Complete,Election day exit poll,0.676166713237762,Donald Trump,Jason Kander,,Female,White,45-49,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,No,,,Unfavorable,Unfavorable,,,,,The economy,Worse than life today,,Somewhat disapprove,Can bring needed change,No,No,,,,In September,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,Democratic Senate - did not vote Clinton,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,64068.0
218735.0,Missouri,38.0,Call 3,Complete,Election day exit poll,1.02888834476471,Donald Trump,Roy Blunt,Eric Greitens,Male,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,Yes,,,Unfavorable,Unfavorable,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,Midwest,Version 1,5.0,65803.0
182292.0,Missouri,79.0,Call 1,Complete,Election day exit poll,1.64629924297333,Donald Trump,Roy Blunt,Eric Greitens,Male,White,45-49,Independent,Conservative,"$50,000-$99,999",High school or less,No,,,Yes,,,Unfavorable,Favorable,,,,,The economy,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,In October,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 1,4.0,63448.0
218731.0,Missouri,150.0,Call 3,Complete,Election day exit poll,0.868693172931671,Donald Trump,Jason Kander,Eric Greitens,Male,White,30-39,Democrat,Moderate,,College graduate,No,Yes,Donald Trump,,I like my candidate but with reservations,Treats all people fairly,,,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,No,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - did not vote Clinton,Neither,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,4.0,65349.0
202534.0,Missouri,158.0,Call 2,Complete,Election day exit poll,0.731153786182404,Donald Trump,Roy Blunt,Eric Greitens,Female,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,Yes,,,Unfavorable,Favorable,,,,,The economy,Worse than life today,,Somewhat disapprove,Can bring needed change,No,Yes,,,,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,7.0,Midwest,Version 1,5.0,65742.0
202533.0,Missouri,54.0,Call 2,Complete,Election day exit poll,0.882848560810089,Hillary Clinton,Jason Kander,Chris Koster,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",College graduate,No,No,,,,,Favorable,Unfavorable,,,,,Foreign policy,,,Strongly approve,Has good judgment,,,,,,In September,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,,Democratic Senate - voted Clinton,,Before that,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,3.0,64106.0
218727.0,Missouri,21.0,Call 3,Complete,Election day exit poll,0.677243113517761,Hillary Clinton,Jason Kander,Chris Koster,Male,Black,50-59,Democrat,Moderate,"$50,000-$99,999",Postgraduate study,No,,,Yes,,,Favorable,Unfavorable,,,,,Terrorism,Better than life today,,Strongly approve,Has good judgment,Yes,No,,,,Before that,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,64068.0
218726.0,Missouri,21.0,Call 3,Complete,Election day exit poll,0.677243113517761,Hillary Clinton,Jason Kander,Chris Koster,Male,Black,50-59,Democrat,Moderate,"$50,000-$99,999",Postgraduate study,No,,,Yes,,,Favorable,Unfavorable,,,,,Terrorism,Better than life today,,Strongly approve,Has good judgment,Yes,No,,,,Before that,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,64068.0
202529.0,Missouri,38.0,Call 2,Complete,Election day exit poll,0.795667350292206,Donald Trump,Roy Blunt,Eric Greitens,Female,White,50-59,Republican,Conservative,"Under $30,000",High school or less,No,,,No,,,Unfavorable,Favorable,,,,,Immigration,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,Midwest,Version 1,5.0,65803.0
182282.0,Missouri,94.0,Call 1,Complete,Election day exit poll,0.464704573154449,,,,Female,White,30-39,Something else,Liberal,"Under $30,000",Some college/assoc. degree,No,,,No,,,Omit,Omit,,,,,Terrorism,About the same,,Strongly approve,Has good judgment,Omit,Omit,,,,Before that,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Omit,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Omit,,,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,64154.0
202526.0,Missouri,157.0,Call 2,Complete,Election day exit poll,0.790757298469543,Donald Trump,Roy Blunt,Eric Greitens,Female,White,18-24,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,Yes,,,Unfavorable,Favorable,,,,,The economy,Worse than life today,,Somewhat disapprove,Has good judgment,No,Yes,,,,In October,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 1,5.0,63660.0
183828.0,Missouri,101.0,Call 1,Complete,Election day exit poll,0.744517147541046,Hillary Clinton,Jason Kander,Eric Greitens,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,I strongly favor my candidate,,,,Angry,No,Yes,,Terrorism,,Poor,,Has good judgment,,,,No,Yes,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Democratic Senate - voted Clinton,Only Donald Trump,,,,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,2.0,63376.0
202524.0,Missouri,106.0,Call 2,Complete,Election day exit poll,0.726389467716217,Hillary Clinton,Jason Kander,Chris Koster,Female,White,50-59,Democrat,Moderate,"$200.000-$249,999",Some college/assoc. degree,No,,,No,,,Favorable,Unfavorable,,,,,The economy,About the same,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,2.0,63385.0
222768.0,Missouri,49.0,Call 3,Complete,Election day exit poll,0.757024884223938,Hillary Clinton,Jason Kander,Chris Koster,Female,White,30-39,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,Treats blacks unfairly,,,,,,Offered a chance to apply for legal status,,Better than life today,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,,National questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 3,3.0,64081.0
