ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,HEALTHCARE16,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
222502.0,Minnesota,96.0,Call 3,Complete,Election day exit poll,0.84881454706192,Donald Trump,Female,White,18-24,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Favorable,Went too far,No,No,The economy,Worse than life today,No,Has the right experience,No,No,In the last week,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Neither,Conservative Republicans,Mod./Liberal Republicans,Neither,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
206302.0,Minnesota,65.0,Call 2,Complete,Election day exit poll,1.28670465946198,Donald Trump,Male,White,18-24,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I dislike the other candidates,Treats blacks unfairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Worse than life today,No,Has the right experience,No,No,In the last few days,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Neither,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
183230.0,Minnesota,51.0,Call 1,Complete,Election day exit poll,0.765800893306732,Donald Trump,Male,Hispanic/Latino,50-59,Republican,Conservative,"$250,000 or more",Postgraduate study,Yes,,,Unfavorable,Unfavorable,,,,The economy,,Yes,Can bring needed change,,,Before that,Latino men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,Hispanic/Latino,Other,No,Neither,,Independent/Something else,Conservative Republicans,,Before that,Before that,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55361.0
204105.0,Minnesota,102.0,Call 2,Complete,Election day exit poll,1.35052084922791,Donald Trump,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,No,Yes,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
202245.0,Minnesota,62.0,Call 2,Complete,Election day exit poll,0.771740853786469,Donald Trump,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,,Treats all people fairly,,,Went too far,,,,Worse than life today,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,4.0,56185.0
181989.0,Minnesota,102.0,Call 1,Complete,Election day exit poll,1.38288903236389,Donald Trump,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,I like my candidate but with reservations,Treats blacks unfairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Better than life today,Yes,Can bring needed change,No,Yes,In October,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
206273.0,Minnesota,65.0,Call 2,Complete,Election day exit poll,0.993141949176788,Donald Trump,Female,White,30-39,Republican,Conservative,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Worse than life today,Yes,Can bring needed change,Yes,No,In the last few days,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Only Hillary Clinton,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
181970.0,Minnesota,71.0,Call 1,Complete,Election day exit poll,0.885401725769043,Donald Trump,Female,White,60-64,Independent,Moderate,"Under $30,000",Postgraduate study,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Immigration,Worse than life today,Yes,Can bring needed change,No,Yes,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,1.0,55109.0
190057.0,Minnesota,96.0,Call 1,Complete,Election day exit poll,0.762085616588593,Donald Trump,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,Worse than life today,No,Cares about people like me,No,Yes,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
181955.0,Minnesota,32.0,Call 1,Complete,Election day exit poll,1.05107975006104,Donald Trump,Male,White,25-29,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,Unfavorable,Favorable,,,,The economy,,Yes,Can bring needed change,,,Before that,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,1.0,55444.0
203787.0,Minnesota,25.0,Call 2,Complete,Election day exit poll,0.996010303497314,Donald Trump,Female,White,65 or over,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,Unfavorable,Favorable,,,,Immigration,,Yes,Can bring needed change,,,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,,Before that,Before that,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,2.0,55057.0
222003.0,Minnesota,96.0,Call 3,Complete,Election day exit poll,0.762085616588593,Donald Trump,Female,White,60-64,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,Treats all people fairly,Favorable,Favorable,Did not go far enough,Yes,Yes,The economy,About the same,Yes,Can bring needed change,Yes,Yes,In the last few days,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Both,Both,Moderate/Liberal Republicans,Moderate Independents,Both,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
202184.0,Minnesota,92.0,Call 2,Complete,Election day exit poll,0.679907202720642,Donald Trump,Female,White,45-49,Republican,Moderate,"$250,000 or more",College graduate,No,I dislike the other candidates,Treats blacks unfairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Worse than life today,Yes,Can bring needed change,Yes,Yes,In October,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Both,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
222421.0,Minnesota,96.0,Call 3,Complete,Election day exit poll,0.90468841791153,Donald Trump,Male,White,18-24,,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Foreign policy,About the same,No,Can bring needed change,No,Yes,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",,,,,,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,,,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
181929.0,Minnesota,92.0,Call 1,Complete,Election day exit poll,0.679907202720642,Donald Trump,Female,White,45-49,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,I like my candidate but with reservations,Treats blacks unfairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Better than life today,Yes,Can bring needed change,No,No,In October,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Neither,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
202173.0,Minnesota,62.0,Call 2,Complete,Election day exit poll,0.822541356086731,Donald Trump,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,,,,,,,,,,,,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 4,4.0,56185.0
219939.0,Minnesota,32.0,Call 3,Complete,Election day exit poll,0.986164629459381,Donald Trump,Female,Asian,18-24,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,,Yes,,,,,All other races,Married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Asian,Other,Non-white,Asian,Other,,,,Conservative Republicans,Mod./Liberal Republicans,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,1.0,55444.0
