ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNM16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVJOHNSON,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
205160.0, New Mexico,14.0,Call 2,Complete,Election day exit poll,1.01416385173798,Donald Trump,Female,Hispanic/Latino,50-59,Something else,Conservative,,Some college/assoc. degree,Yes,No,Donald Trump,A lot,Omit,,,,"Dissatisfied, but not angry",,,No,No,Help the country,Offered a chance to apply for legal status,,,,Good,,,,,No group is favored,No,No,,A lot,Latino women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Conservative Independents,,Neither,,,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,3.0,English,87109.0
205157.0, New Mexico,2.0,Call 2,Complete,Election day exit poll,0.870725691318512,Donald Trump,Male,Hispanic/Latino,25-29,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,,Favorable,Favorable,Favorable,,Donald Trump,Donald Trump,,,,,Oppose,The economy,Worse than life today,,Somewhat disapprove,Can bring needed change,Yes,Yes,,,,In the last week,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,,Other,Non-white,Hispanic/Latino,Other,No,,Both,,,,Disapprove,Liberal Democrats,Liberal Democrats,Both,,In the last month,In the last week,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,3.0,English,87120.0
226596.0, New Mexico,57.0,Call 3,Complete,Election day exit poll,0.611346542835236,Donald Trump,Female,White,25-29,Something else,Moderate,,Some college/assoc. degree,No,No,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,,,No,Yes,Hurt the country,Deported to the country they came from,,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,1.0,English,88130.0
205152.0, New Mexico,42.0,Call 2,Complete,Election day exit poll,0.333022981882095,Donald Trump,Female,White,30-39,Republican,Conservative,,College graduate,No,No,Donald Trump,A lot,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",,,No,Yes,Hurt the country,Offered a chance to apply for legal status,,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,Not much,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,4.0,English,88020.0
205150.0, New Mexico,24.0,Call 2,Complete,Election day exit poll,0.758728444576263,Donald Trump,Female,White,45-49,Republican,Moderate,,Some college/assoc. degree,No,Yes,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,,,No,Yes,Hurt the country,Deported to the country they came from,,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,1.0,English,88201.0
222436.0, New Mexico,37.0,Call 3,Complete,Election day exit poll,0.3175408244133,Donald Trump,Female,White,30-39,Republican,Moderate,,Some college/assoc. degree,No,Yes,Donald Trump,A lot,I dislike the other candidates,,,,Angry,,,No,Yes,Hurt the country,Deported to the country they came from,,,,Not so good,,,,,Minorities are favored over whites,No,No,,A lot,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Neither,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,1.0,English,88220.0
205145.0, New Mexico,58.0,Call 2,Complete,Election day exit poll,1.4519225358963,Donald Trump,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,Unfavorable,Favorable,Unfavorable,,Donald Trump,Donald Trump,,,,,Support,The economy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,English,87025.0
204808.0, New Mexico,22.0,Call 2,Complete,Election day exit poll,1.4519225358963,Donald Trump,Male,White,30-39,Independent,Conservative,,College graduate,No,Yes,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,,,No,Yes,Hurt the country,Deported to the country they came from,,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Some,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,3.0,English,87120.0
185163.0, New Mexico,24.0,Call 1,Complete,Election day exit poll,0.875991702079773,Donald Trump,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,Unfavorable,Favorable,Favorable,,Donald Trump,Donald Trump,,,,,Support,Terrorism,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,1.0,English,88201.0
184863.0, New Mexico,76.0,Call 1,Complete,Election day exit poll,0.628769993782043,Donald Trump,Male,Hispanic/Latino,50-59,Democrat,Conservative,"$50,000-$99,999",Some college/assoc. degree,Yes,,,,,Omit,Favorable,Favorable,,Donald Trump,Donald Trump,,,,,Support,The economy,Better than life today,,Somewhat approve,Can bring needed change,No,Yes,,,,In October,,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Donald Trump,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Donald Trump,,In the last month,Before that,,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,2.0,English,87532.0
205098.0, New Mexico,42.0,Call 2,Complete,Election day exit poll,0.384492456912994,Donald Trump,Male,White,40-44,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Unfavorable,Favorable,Unfavorable,,Donald Trump,Donald Trump,,,,,Support,Immigration,Worse than life today,,Strongly disapprove,Has the right experience,No,Yes,,,,Before that,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,4.0,English,88020.0
205093.0, New Mexico,2.0,Call 2,Complete,Election day exit poll,1.15231955051422,Donald Trump,Male,Other,30-39,Independent,Conservative,"$50,000-$99,999",College graduate,No,,,,,Unfavorable,Unfavorable,Unfavorable,,Donald Trump,Omit,,,,,Support,The economy,Omit,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,American Indian,Other,Non-white,American Indian,Other,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,Before that,Before that,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,3.0,English,87120.0
184833.0, New Mexico,42.0,Call 1,Complete,Election day exit poll,0.384492456912994,Donald Trump,Male,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,Yes,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,,,No,Yes,Hurt the country,Deported to the country they came from,,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,4.0,English,88020.0
184831.0, New Mexico,24.0,Call 1,Complete,Election day exit poll,0.900543749332428,Donald Trump,Male,Hispanic/Latino,18-24,Republican,Moderate,,Some college/assoc. degree,Yes,No,Donald Trump,A lot,I like my candidate but with reservations,,,,Omit,,,No,No,Hurt the country,Offered a chance to apply for legal status,,,,Poor,,,,,No group is favored,No,Yes,,A lot,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,Omit,Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,1.0,English,88201.0
206117.0, New Mexico,49.0,Call 2,Complete,Election day exit poll,0.44225138425827,Donald Trump,Male,White,50-59,Republican,Moderate,"$200.000-$249,999",Postgraduate study,No,,,,,Unfavorable,Unfavorable,Unfavorable,,Donald Trump,Donald Trump,,,,,Oppose,The economy,About the same,,Strongly disapprove,Can bring needed change,No,No,,,,In October,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,,In the last month,Before that,,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 1,2.0,English,87544.0
222309.0, New Mexico,37.0,Call 3,Complete,Election day exit poll,0.376892924308777,Donald Trump,Male,White,25-29,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,,,Favorable,Favorable,Favorable,,Donald Trump,Hillary Clinton,,,,,Support,The economy,Better than life today,,Somewhat approve,Has the right experience,Yes,Yes,,,,Before that,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Both,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Both,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,West,Version 1,1.0,English,88220.0
187504.0, New Mexico,49.0,Call 1,Complete,Election day exit poll,0.44225138425827,Donald Trump,Male,White,40-44,Republican,Moderate,,Postgraduate study,No,No,Donald Trump,A lot,I like my candidate but with reservations,,,,Angry,,,No,Yes,Help the country,Offered a chance to apply for legal status,,,,Poor,,,,,No group is favored,No,No,,Not at all,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Neither,,,Not much or not at all,State questionnaire,Rural,Small Cities/Rural,3.0,West,Version 2,2.0,English,87544.0
