ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ16,SENAZ16,PROP205AZ16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
112277.0,Arizona,,,Complete,Telephone survey,0.235649824142456,Donald Trump,John McCain,No,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,The economy,About the same,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,In September,Not much,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112278.0,Arizona,,,Complete,Telephone survey,0.819471418857574,Donald Trump,John McCain,No,Male,White,65 or over,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Unfavorable,Angry,Donald Trump,Hillary Clinton,No,No,Offered a chance to apply for legal status,Support,The economy,Worse than life today,Not so good,Somewhat disapprove,Can bring needed change,No,No,No group is favored,No,No,In the last week,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Neither,Republican Senate - Voted Trump,Neither,In the last month,In the last week,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112279.0,Arizona,,,Complete,Telephone survey,1.50082123279572,Donald Trump,John McCain,No,Female,White,60-64,Something else,Conservative,,High school or less,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Omit,Support,The economy,Better than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,In October,Not much,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112280.0,Arizona,,,Complete,Telephone survey,1.36306583881378,Donald Trump,John McCain,No,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Immigration,Omit,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112281.0,Arizona,,,Complete,Telephone survey,1.66090929508209,Donald Trump,John McCain,No,Male,White,50-59,Something else,Moderate,"$50,000-$99,999",High school or less,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,The economy,Worse than life today,Poor,Somewhat approve,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,Some,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112282.0,Arizona,,,Complete,Telephone survey,1.45620882511139,Donald Trump,John McCain,No,Male,White,65 or over,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Omit,"Dissatisfied, but not angry",Donald Trump,Omit,No,Yes,Deported to the country they came from,Oppose,The economy,Worse than life today,Poor,Somewhat disapprove,Has good judgment,No,Yes,Minorities are favored over whites,No,No,Before that,Not at all,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Omit,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,Neither,Before that,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112283.0,Arizona,,,Complete,Telephone survey,0.235649824142456,Donald Trump,John McCain,No,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Before that,Some,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112284.0,Arizona,,,Complete,Telephone survey,1.36306583881378,Donald Trump,John McCain,No,Female,White,65 or over,Republican,Moderate,"$50,000-$99,999",High school or less,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Immigration,Better than life today,Not so good,Somewhat disapprove,Can bring needed change,No,Yes,No group is favored,Yes,Yes,In October,Some,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,Both,In the last month,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112285.0,Arizona,,,Complete,Telephone survey,0.553636431694031,Donald Trump,John McCain,No,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,The economy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Before that,Not at all,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112286.0,Arizona,,,Complete,Telephone survey,1.86349105834961,Gary Johnson,John McCain,Yes,Male,White,25-29,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Unfavorable,Angry,Donald Trump,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,Foreign policy,About the same,Poor,Strongly disapprove,Has good judgment,No,No,No group is favored,Yes,No,Omit,Not much,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,Republican Senate - did not vote Trump,Only Hillary Clinton,Omit,Omit,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112287.0,Arizona,,,Complete,Telephone survey,0.345147281885147,,John McCain,No,Female,White,65 or over,Independent,Moderate,"$50,000-$99,999",College graduate,No,Omit,Omit,I strongly favor my candidate,Omit,Omit,"Satisfied, but not enthusiastic",Omit,Omit,Omit,Omit,Omit,Oppose,Terrorism,About the same,Good,Somewhat approve,Has good judgment,Omit,Omit,Omit,Yes,No,In the last week,Some,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Omit,Omit,"Enthusiastic or satisfied, but not enthusiastic",Omit,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Omit,Republican Senate - did not vote Trump,Only Hillary Clinton,In the last month,In the last week,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85365.0
112288.0,Arizona,,,Complete,Telephone survey,1.25452101230621,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Hispanic/Latino,45-49,Something else,Moderate,"$30,000-$49,999",College graduate,Yes,Hillary Clinton,Some,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Not so good,Somewhat approve,Can bring needed change,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,Latino women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85365.0
112289.0,Arizona,,,Complete,Telephone survey,0.429248094558716,Hillary Clinton,Ann Kirkpatrick,Yes,Male,Black,60-64,Independent,Moderate,"$30,000-$49,999",College graduate,No,Hillary Clinton,Not much,I dislike the other candidates,Omit,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,Omit,Omit,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Not so good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,Black men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,Not much or not at all,Omit,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85365.0
112290.0,Arizona,,,Complete,Telephone survey,0.757454216480255,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,65 or over,Democrat,Moderate,"$50,000-$99,999",High school or less,No,Hillary Clinton,Not at all,I dislike the other candidates,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Terrorism,About the same,Good,Somewhat approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85365.0
