ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR16,SENOR16,GOVOR16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
110792.0,Oregon,,,Complete,Telephone survey,0.222961634397507,Other,Ron Wyden,Bud Pierce,Male,Other,50-59,Democrat,Moderate,"$50,000-$99,999",College graduate,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Deported to the country they came from,Terrorism,About the same,Not so good,Somewhat approve,Can bring needed change,Yes,No,In September,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,No,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - did not vote Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97007.0
110793.0,Oregon,,,Complete,Telephone survey,0.636711239814758,,Did not vote,Bud Pierce,Male,White,45-49,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Deported to the country they came from,Immigration,Worse than life today,Good,Strongly disapprove,Has good judgment,No,No,In the last week,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Neither,Neither,Excellent or good,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Neither,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,5.0,West,,2.0,97045.0
110794.0,Oregon,,,Complete,Telephone survey,0.370130032300949,Hillary Clinton,Ron Wyden,Kate Brown,Male,,65 or over,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Omit,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Strongly approve,Has good judgment,Yes,No,Before that,,,65+,60+,45+,50+,60+,65+,45+,65+,,,,No college degree,More than High school graduate,,,Less than 100k,Less than 50k,Less than 50 thousand,,Democrat,,,Democratic men,,,,,,Other,,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,4.0,West,,4.0,97420.0
110795.0,Oregon,,,Complete,Telephone survey,0.651075661182404,Donald Trump,Mark Callahan,Kate Brown,Male,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Immigration,Worse than life today,Not so good,Strongly disapprove,Has good judgment,No,Yes,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97070.0
110796.0,Oregon,,,Complete,Telephone survey,2.01353669166565,,Ron Wyden,Kate Brown,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",High school or less,No,Omit,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Somewhat disapprove,Omit,Yes,No,In the last week,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,Neither,Neither,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Democratic Senate - did not vote Clinton,Only Hillary Clinton,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,5.0,West,,3.0,97071.0
110797.0,Oregon,,,Complete,Telephone survey,0.37128546833992,Donald Trump,Mark Callahan,Bud Pierce,Female,White,65 or over,Independent,Conservative,"$50,000-$99,999",College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,Deported to the country they came from,The economy,Omit,Poor,Strongly disapprove,Has good judgment,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,2.0,97031.0
110798.0,Oregon,,,Complete,Telephone survey,0.772934973239899,Donald Trump,Mark Callahan,Bud Pierce,Male,White,60-64,Democrat,Conservative,"$30,000-$49,999",Postgraduate study,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,Yes,Deported to the country they came from,Immigration,Omit,Poor,Strongly disapprove,Can bring needed change,No,No,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Neither,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - Voted Trump,Neither,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,2.0,97004.0
110799.0,Oregon,,,Complete,Telephone survey,1.74721217155457,Hillary Clinton,Ron Wyden,Kate Brown,Female,Other,65 or over,Democrat,Liberal,"Under $30,000",High school or less,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Strongly approve,Has the right experience,Yes,No,Before that,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Other,Other,Non-white,Other,Other,No,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,4.0,97502.0
110800.0,Oregon,,,Complete,Telephone survey,0.340293973684311,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Poor,Strongly approve,Has the right experience,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97230.0
110801.0,Oregon,,,Complete,Telephone survey,0.426800221204758,Donald Trump,Mark Callahan,Bud Pierce,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",High school or less,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Immigration,Better than life today,Poor,Strongly disapprove,Has good judgment,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,4.0,97754.0
110802.0,Oregon,,,Complete,Telephone survey,0.480245918035507,Hillary Clinton,Ron Wyden,Kate Brown,Male,Black,60-64,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Better than life today,Good,Strongly approve,Has good judgment,Yes,No,Before that,Black men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,,3.0,97304.0
110803.0,Oregon,,,Complete,Telephone survey,0.902538657188416,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,In September,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97008.0
110804.0,Oregon,,,Complete,Telephone survey,7.46488618850708,Hillary Clinton,Ron Wyden,Other,Male,White,65 or over,Independent,Moderate,,College graduate,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Omit,The economy,Worse than life today,Not so good,Somewhat approve,Has the right experience,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97424.0
110805.0,Oregon,,,Complete,Telephone survey,0.0710464119911194,Donald Trump,Ron Wyden,Bud Pierce,Female,,,,,,,,I like my candidate but with reservations,Unfavorable,Unfavorable,No,Yes,Offered a chance to apply for legal status,Terrorism,Omit,Good,Strongly disapprove,Has good judgment,No,Yes,Before that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,Neither,Only Donald Trump,Excellent or good,Disapprove,,,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,4.0,97875.0
110806.0,Oregon,,,Complete,Telephone survey,0.643513739109039,Hillary Clinton,Mark Callahan,Bud Pierce,Male,White,65 or over,Republican,Moderate,"$50,000-$99,999",Postgraduate study,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,Terrorism,About the same,Not so good,Somewhat disapprove,Has the right experience,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,Neither,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - did not vote Trump,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97330.0
110807.0,Oregon,,,Complete,Telephone survey,0.377572596073151,Donald Trump,Ron Wyden,Bud Pierce,Female,White,65 or over,Democrat,Liberal,"Under $30,000",High school or less,No,I like my candidate but with reservations,Favorable,Favorable,No,Yes,Deported to the country they came from,The economy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Both,Only Donald Trump,Not so good or poor,Disapprove,Liberal Democrats,Liberal Democrats,Democratic Senate - did not vote Clinton,Only Donald Trump,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,4.0,97818.0
110808.0,Oregon,,,Complete,Telephone survey,0.534754872322083,Donald Trump,Did not vote,Bud Pierce,Female,White,30-39,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Omit,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Terrorism,Worse than life today,Good,Somewhat disapprove,Can bring needed change,No,Yes,Before that,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Excellent or good,Disapprove,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97424.0
