ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL16,SENIL16,HOUIL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,BORNCITIZEN,BREAK12,CHIEF16,CLINTONEMAIL,COUNTACC,DESCRIBP12,FAIRJUSTICE,FAVDEM2,FAVREP2,FAVHCLIN16,FAVTRUMP,FINSIT,FTVOTER,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISIS16,ISSUE16,LGBT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RELIGN10,SUPREME16,TEMPCLINTON,TEMPTRUMP,TIME16,TRACK,TRADE16,TRUMPWOMEN,UNIONHH12,VETVOTER,CLINTONWINGEN,TRUMPWINGEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,BREAK12A,BREAK12B,CLINTONEMAILB,COUNT2,FAVPRES16,GOVTANGR16B,HONEST16,ISIS16B,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHTEVANG,SPLITTICKET,SUPREME16B,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,CLINTONWINGENB,TRUMPWINGENB,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
194803.0, Illinois,99.0,Call 2,Complete,Election day exit poll,0.852598071098328,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,White,30-39,Democrat,Moderate,,High school or less,No,No,No,Hillary Clinton,A few times a year,,,,Not at all,Very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,A minor factor,,,,Generally going in the right direction,,A lot,,,,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,A few times a year or less,Catholic/Do not attend weekly,,,Not much or not at all,Very confident or somewhat confident,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Democratic Senate - voted Clinton,A minor factor or not a factor at all,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 5,1.0,60633.0
194806.0, Illinois,102.0,Call 2,Complete,Election day exit poll,0.813664853572845,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,Black,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Was about right,,,Offered a chance to apply for legal status,,,,,Omit,,,Continue Barack Obama's policies,,Yes,No,Other christian,,,,,,Takes away U.S. jobs,,,,,,Black men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 3,1.0,60623.0
194850.0, Illinois,102.0,Call 2,Complete,Election day exit poll,0.756797134876251,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,Black,18-24,Independent,Moderate,"Under $30,000",High school or less,No,,,,,,,,,,I dislike the other candidates,,,,,,,No,Angry,,,,,No,No,,,,The economy,,,Not so good,,,Can bring needed change,,,,,Yes,No,,,,,,,,,Black men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Neither,,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 2,1.0,60623.0
194895.0, Illinois,102.0,Call 2,Complete,Election day exit poll,0.830683469772339,Hillary Clinton,,The Democratic candidate,Male,Black,45-49,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,Yes,,,,The economy,,,Good,,,Has the right experience,,,,,Yes,No,,,,,,,,,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Both,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 2,1.0,60623.0
194896.0, Illinois,102.0,Call 2,Complete,Election day exit poll,0.830683469772339,Hillary Clinton,,The Democratic candidate,Male,Black,45-49,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,Yes,,,,The economy,,,Good,,,Has the right experience,,,,,Yes,No,,,,,,,,,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Both,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 2,1.0,60623.0
194900.0, Illinois,99.0,Call 2,Complete,Election day exit poll,0.907616078853607,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,Black,60-64,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,No,,,,The most important factor,,,,,,,,Favorable,Unfavorable,,,,,,,,,,,,,The economy,,,,Strongly approve,,Has the right experience,,,,,,,Before that,,,,,,,,Black women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,Important,Factor,,,Only Hillary Clinton,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 1,1.0,60633.0
194909.0, Illinois,149.0,Call 2,Complete,Election day exit poll,1.08296227455139,Donald Trump,Mark Kirk,The Republican candidate,Female,White,40-44,Republican,Conservative,,College graduate,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Favorable,,,About the same,,,,Donald Trump,Donald Trump,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,Yes,No,Scared,Excited,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,,,Somewhat badly or very badly,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Suburbs,Suburbs,1.0,Midwest,Version 4,2.0,60477.0
194946.0, Illinois,99.0,Call 2,Complete,Election day exit poll,1.58306503295898,Donald Trump,Other,The Republican candidate,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,Yes,Donald Trump,A few times a month,,,,A lot,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Protestant,An important factor,,,,Seriously off on the wrong track,,A lot,,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,At least monthly,Protestant/Do not attend weekly,,,A lot or some,Very confident or somewhat confident,,,,,,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Born-again/Evangelical Christians,Other Senate vote,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 5,1.0,60633.0
194989.0, Illinois,149.0,Call 2,Complete,Election day exit poll,0.917354762554169,Hillary Clinton,Mark Kirk,The Republican candidate,Male,White,25-29,Independent,Moderate,,College graduate,No,,,,,Yes,,Hillary Clinton,,,,,Unfavorable,Unfavorable,,,About the same,,,,Donald Trump,Hillary Clinton,,,,,Oppose,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Optimistic,Scared,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - did not vote Trump,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,Suburbs,Suburbs,1.0,Midwest,Version 4,2.0,60477.0
194994.0, Illinois,99.0,Call 2,Complete,Election day exit poll,0.827025592327118,Did not vote,Tammy Duckworth,The Democratic candidate,Male,White,25-29,Something else,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,,No,,,,An important factor,,,,,,,,Unfavorable,Unfavorable,,,,,,,,,,,,,The economy,,,,Somewhat approve,,Has good judgment,,,,,,,In the last week,,,,,,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,,Important,Factor,,,Neither,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - did not vote Clinton,,,In the last month,In the last week,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 1,1.0,60633.0
195040.0, Illinois,99.0,Call 2,Complete,Election day exit poll,0.0,Other,Tammy Duckworth,The Democratic candidate,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Unfavorable,,,About the same,,,,Omit,Omit,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,Yes,No,Scared,Scared,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - did not vote Clinton,,,,,,Concerned or scared,Concerned or scared,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 4,1.0,60633.0
195077.0, Illinois,149.0,Call 2,Complete,Election day exit poll,1.03005528450012,Donald Trump,,The Republican candidate,Female,White,25-29,,,,,,,Yes,Donald Trump,,,,,Omit,Omit,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,Omit,,,,Omit,,Omit,,,,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,Omit,Omit,,,,,,,,,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,,All others,,Omit,,,,Omit,,,National questionnaire,,Suburbs,Suburbs,1.0,Midwest,Version 5,2.0,60477.0
195088.0, Illinois,99.0,Call 2,Complete,Election day exit poll,1.03595042228699,Donald Trump,Tammy Duckworth,The Republican candidate,Male,Hispanic/Latino,30-39,Democrat,Conservative,"$100,000-$199,999",College graduate,Yes,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Dissatisfied, but not angry",,,,,No,No,,,,The economy,,,Good,,,Has good judgment,,,,,No,No,,,,,,,,,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Neither,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - did not vote Clinton,,Neither,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 2,1.0,60633.0
195100.0, Illinois,65.0,Call 2,Complete,Election day exit poll,1.33777689933777,Donald Trump,Mark Kirk,The Republican candidate,Female,White,50-59,Republican,Conservative,,High school or less,No,No,Yes,Donald Trump,Once a week or more,,,,A lot,Not at all confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Other christian,An important factor,,,,Seriously off on the wrong track,,Not at all,,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,At least monthly,All others,,,A lot or some,Not very confident or not at all confident,,,,,,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,No,White Protestant non-evangelical,All others,Republican Senate - Voted Trump,The most important factor or an important factor,,,,Not much or not at all,,,National questionnaire,English,Rural,Small Cities/Rural,16.0,Midwest,Version 5,4.0,61061.0
195140.0, Illinois,99.0,Call 2,Complete,Election day exit poll,0.934611260890961,Donald Trump,Mark Kirk,The Republican candidate,Female,Hispanic/Latino,45-49,Republican,Conservative,,College graduate,Yes,,,,,Yes,,Donald Trump,,,,,Unfavorable,Favorable,,,Omit,,,,Donald Trump,Hillary Clinton,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,No,No,Concerned,Optimistic,Latino women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,White,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,,Somewhat badly or very badly,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 4,1.0,60633.0
195165.0, Illinois,149.0,Call 2,Complete,Election day exit poll,2.11909580230713,Donald Trump,Other,The Republican candidate,Female,White,65 or over,Independent,Moderate,,Postgraduate study,No,No,No,Donald Trump,Once a week or more,,,,A lot,Not very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,An important factor,,,,Seriously off on the wrong track,,Not much,,,,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,At least monthly,Catholic/Attend weekly,,,A lot or some,Not very confident or not at all confident,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,All others,Other Senate vote,The most important factor or an important factor,,,,Not much or not at all,,,National questionnaire,English,Suburbs,Suburbs,1.0,Midwest,Version 5,2.0,60477.0
195179.0, Illinois,65.0,Call 2,Complete,Election day exit poll,1.71016454696655,Donald Trump,Mark Kirk,The Republican candidate,Male,White,60-64,Republican,Conservative,,High school or less,No,,,,,No,,Donald Trump,,,,,Unfavorable,Favorable,,,Worse today,,,,Donald Trump,Donald Trump,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,Yes,No,Scared,Excited,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Rural,Small Cities/Rural,16.0,Midwest,Version 4,4.0,61061.0
195198.0, Illinois,99.0,Call 2,Complete,Election day exit poll,1.24586641788483,Donald Trump,Did not vote,The Republican candidate,Male,Black,60-64,Independent,Moderate,,College graduate,No,No,Yes,Donald Trump,Once a week or more,,,,A lot,Not very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,An important factor,,,,Seriously off on the wrong track,,Some,,,,,Black men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,,At least monthly,Catholic/Attend weekly,,,A lot or some,Not very confident or not at all confident,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,No,,All others,,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 5,1.0,60633.0
195238.0, Illinois,99.0,Call 2,Complete,Election day exit poll,1.75179553031921,Donald Trump,Other,The Republican candidate,Male,Hispanic/Latino,45-49,Republican,Conservative,,Postgraduate study,Yes,,,Donald Trump,,,,,,,,Treats all people fairly,,,,,,,,Government should do more to solve problems,,,Went too far,,,Deported to the country they came from,,,,,Worse than life today,,,Change to more conservative policies,,No,Yes,Catholic,,,,,,Takes away U.S. jobs,,,,,,Latino men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,,,,Other Senate vote,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 3,1.0,60633.0
