ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY16,SENKY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,COALHH,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
203750.0,Kentucky,39.0,Call 3,Complete,Election day exit poll,0.906644523143768,Hillary Clinton,Jim Gray,Male,White,18-24,Democrat,Liberal,,High school or less,No,,,,,,,,,,No,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,All others,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 5,5.0,42712.0
203752.0,Kentucky,39.0,Call 3,Complete,Election day exit poll,0.906644523143768,Hillary Clinton,Jim Gray,Male,White,18-24,Democrat,Liberal,,High school or less,No,,,,,,,,,,No,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,All others,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 5,5.0,42712.0
206174.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.893733680248261,Did not vote,Rand Paul,Male,White,65 or over,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Omit,Yes,Has good judgment,In the last few days,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Republican Senate - did not vote Trump,In the last month,In the last week,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206195.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.708294868469238,Donald Trump,Rand Paul,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",High school or less,No,,,,Unfavorable,Unfavorable,,,The economy,,Yes,Can bring needed change,In the last week,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,In the last month,In the last week,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42503.0
206209.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.586871922016144,Hillary Clinton,Rand Paul,Female,White,50-59,Democrat,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,No,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Yes,Yes,The economy,About the same,Yes,Has the right experience,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Both,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - did not vote Trump,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206233.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.623634576797485,Donald Trump,Rand Paul,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,Unfavorable,Favorable,,,Immigration,,Yes,Has good judgment,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42503.0
206250.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.665768384933472,Hillary Clinton,Jim Gray,Male,White,65 or over,Democrat,Liberal,"$200.000-$249,999",Postgraduate study,No,No,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Has the right experience,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206263.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.708294868469238,Donald Trump,Rand Paul,Male,White,60-64,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,Unfavorable,Favorable,,,The economy,,Yes,Can bring needed change,In September,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42503.0
206298.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.644613921642303,Hillary Clinton,Jim Gray,Male,White,18-24,Something else,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,The economy,Better than life today,No,Has the right experience,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206308.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.603437542915344,Donald Trump,Rand Paul,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,Yes,,,,,,,,,Yes,,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,White Born-again/Evangelical Christians,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 5,1.0,42503.0
206337.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.666189134120941,Hillary Clinton,Jim Gray,Female,White,18-24,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Terrorism,About the same,No,Can bring needed change,In October,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,In the last month,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206343.0,Kentucky,29.0,Call 3,Complete,Election day exit poll,1.17180824279785,Donald Trump,Rand Paul,Male,White,65 or over,Republican,Moderate,"$250,000 or more",Some college/assoc. degree,No,No,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Yes,Has good judgment,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206351.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.623634576797485,Donald Trump,Rand Paul,Female,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,Yes,,,,,,,,,Yes,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,White Born-again/Evangelical Christians,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 5,1.0,42503.0
206367.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.688051640987396,Hillary Clinton,Jim Gray,Female,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,Yes,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,No,Has the right experience,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
206369.0,Kentucky,88.0,Call 3,Complete,Election day exit poll,2.08460235595703,Donald Trump,Rand Paul,Male,White,30-39,Republican,,"$30,000-$49,999",High school or less,No,Yes,Yes,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Terrorism,Better than life today,Yes,Can bring needed change,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,,,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42647.0
206380.0,Kentucky,29.0,Call 3,Complete,Election day exit poll,1.17254889011383,Donald Trump,Rand Paul,Female,White,25-29,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Terrorism,About the same,Yes,Can bring needed change,In October,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
206392.0,Kentucky,106.0,Call 3,Complete,Election day exit poll,0.603437542915344,Donald Trump,Rand Paul,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,Unfavorable,Favorable,,,The economy,,Yes,Can bring needed change,In September,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42503.0
206393.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.688051640987396,Hillary Clinton,Jim Gray,Female,White,65 or over,Democrat,Moderate,"$50,000-$99,999",Postgraduate study,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,Omit,No,Foreign policy,About the same,Yes,Has good judgment,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Omit,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
