ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYSEX,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHITEREL,WHTEVANG,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
101033.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,,,Once a week or more,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Has good judgment,No,Yes,,Protestant,,,Before that,,,No,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,No,At least monthly,Protestant/Attend weekly,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Neither,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
100959.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,Yes,,,A few times a month,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,No,Yes,,Protestant,,,Before that,,,No,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,,At least monthly,Protestant/Do not attend weekly,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Neither,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,Southwest
101006.0, Michigan,,,Complete,Telephone survey,1.19238722324371,Hillary Clinton,Female,White,65 or over,Independent,Moderate,"$50,000-$99,999",College graduate,No,No,,,A few times a month,,,,,Unfavorable,Unfavorable,,,,,,,,,,,Terrorism,,,,Somewhat approve,,Has the right experience,Yes,No,,Catholic,,,In October,,,No,Yes,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,No,At least monthly,Catholic/Do not attend weekly,,Neither,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,All others,,In the last month,Before that,,Only Donald Trump,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",12.0,Midwest,Version 1,Southeast
100990.0, Michigan,,,Complete,Telephone survey,1.19238722324371,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,Yes,,,Once a week or more,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly approve,,Has the right experience,Yes,No,,Catholic,,,Before that,,,No,Yes,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,Democratic Women,White Democrat,White,White,White,White,Other,No,At least monthly,Catholic/Attend weekly,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,White Born-again/Evangelical Christians,,Before that,Before that,,Only Donald Trump,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,North Central/U.P.
101003.0, Michigan,,,Complete,Telephone survey,1.19238722324371,Hillary Clinton,Female,White,65 or over,Independent,Liberal,"$50,000-$99,999",College graduate,No,No,,,Never,,,,,Favorable,Unfavorable,,,,,,,,,,,Terrorism,,,,Strongly approve,,Has the right experience,Yes,No,,None,,,Before that,,,No,Yes,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,White suburban women,No,A few times a year or less,All others,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,None,None,None,Not a mormon,No,All others,White none,All others,,Before that,Before that,,Only Donald Trump,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 1,North Central/U.P.
136417.0, Michigan,,,Complete,Telephone survey,1.19604456424713,Gary Johnson,Female,White,60-64,Independent,Conservative,"$100,000-$199,999",Some college/assoc. degree,,,,,,,Omit,,,,,,Angry,,,,,No,No,,,The economy,,,Poor,,,Has good judgment,,,,,Yes,No,,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,,Other,No,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,Only Hillary Clinton,,,,,National questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,North Central/U.P.
180748.0, Michigan,45.0,Call 1,Complete,Election day exit poll,1.19723129272461,Donald Trump,Male,White,50-59,Democrat,Liberal,"$50,000-$99,999",High school or less,No,,,,,,I strongly favor my candidate,,,,,,Angry,,,,,No,Yes,,,Immigration,,,Poor,,,Can bring needed change,,,,,No,Yes,,,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Only Donald Trump,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,Southwest
201595.0, Michigan,45.0,Call 2,Complete,Election day exit poll,1.19723129272461,Donald Trump,Male,White,45-49,Independent,Moderate,"Under $30,000",High school or less,No,,Yes,,,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,,,,,,,Before that,,,,,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,Yes,,,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,,Before that,Before that,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 1,Southwest
201532.0, Michigan,45.0,Call 2,Complete,Election day exit poll,1.19723129272461,Donald Trump,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,,,,Treats all people fairly,,,,,Government should do more to solve problems,,,Did not go far enough,,,,Offered a chance to apply for legal status,,,Better than life today,,,Change to more conservative policies,,No,Yes,,Other christian,,,,Takes away U.S. jobs,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,White Protestants,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 3,Southwest
179339.0, Michigan,27.0,Call 1,Complete,Election day exit poll,1.20048010349274,Donald Trump,Male,White,65 or over,Something else,Conservative,,High school or less,No,,No,,,A lot,I dislike the other candidates,Favors the wealthy,,,,,Angry,Government is doing too many things better left to businesses and individuals,,,,No,No,,,Terrorism,,,Poor,,,Has good judgment,,,,,No,Yes,,,A lot,,,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,White suburban men,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,Only Donald Trump,,,A lot or some,,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 2,Southeast
203267.0, Michigan,147.0,Call 2,Complete,Election day exit poll,1.20436060428619,Hillary Clinton,Female,Black,50-59,Democrat,,,Some college/assoc. degree,No,,No,,,Not at all,I strongly favor my candidate,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,No,No,,,The economy,,,Good,,,Has the right experience,,,,,Yes,No,,,A lot,,,,Black women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democratic Women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,,,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities over 500,000","Cities over 50,000",14.0,Midwest,Version 2,Wayne County
203406.0, Michigan,147.0,Call 2,Complete,Election day exit poll,1.20436060428619,Hillary Clinton,Female,Black,40-44,Democrat,Moderate,,Some college/assoc. degree,No,,,,,Not much,I strongly favor my candidate,Omit,,,,,"Satisfied, but not enthusiastic",Government should do more to solve problems,,,,Yes,No,,,The economy,,,Good,,,Has the right experience,,,,,Yes,No,,,A lot,,,,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democratic Women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities over 500,000","Cities over 50,000",14.0,Midwest,Version 2,Wayne County
186400.0, Michigan,147.0,Call 1,Complete,Election day exit poll,1.20436060428619,Hillary Clinton,Female,Black,40-44,Democrat,Conservative,,Some college/assoc. degree,No,,No,,,Not at all,I like my candidate but with reservations,Favors the wealthy,,,,,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,,,,Yes,No,,,The economy,,,Good,,,Has good judgment,,,,,Yes,No,,,A lot,,,,Black women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democratic Women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities over 500,000","Cities over 50,000",14.0,Midwest,Version 2,Wayne County
202787.0, Michigan,147.0,Call 2,Complete,Election day exit poll,1.20436060428619,Hillary Clinton,Female,Black,50-59,Democrat,Conservative,,Some college/assoc. degree,No,,No,,,Some,I strongly favor my candidate,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,Omit,No,,,Foreign policy,,,Not so good,,,Can bring needed change,,,,,Yes,No,,,A lot,,,,Black women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democratic Women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities over 500,000","Cities over 50,000",14.0,Midwest,Version 2,Wayne County
203003.0, Michigan,147.0,Call 2,Complete,Election day exit poll,1.20436060428619,Hillary Clinton,Female,Black,30-39,Democrat,,,Some college/assoc. degree,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,Better today,,,Omit,Omit,Was about right,,,Hurt the country,Omit,,Omit,Better than life today,,,Continue Barack Obama's policies,,,,Omit,,,,,Creates more U.S. jobs,,,,No,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democratic Women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",14.0,Midwest,Version 3,Wayne County
181575.0, Michigan,31.0,Call 1,Complete,Election day exit poll,1.20933294296265,Donald Trump,Male,White,25-29,Republican,Moderate,,Some college/assoc. degree,No,,Yes,,,A lot,I like my candidate but with reservations,Is fair to most Americans,,,,,Angry,Government is doing too many things better left to businesses and individuals,,,,No,No,,,The economy,,,Not so good,,,Can bring needed change,,,,,No,Yes,,,Not much,,,,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,North Central/U.P.
209560.0, Michigan,31.0,Call 3,Complete,Election day exit poll,1.20933294296265,Donald Trump,Male,White,18-24,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,,,,Treats all people fairly,,,About the same,,,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Offered a chance to apply for legal status,,About the same,About the same,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Has no effect on U.S. jobs,,,,No,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,,,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 3,North Central/U.P.
100932.0, Michigan,,,Complete,Telephone survey,1.21416485309601,Hillary Clinton,Female,Other,65 or over,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,,Once a week or more,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly approve,,Cares about people like me,Yes,No,,Catholic,,,In October,,,No,Yes,,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Democratic Women,Non-White Democrats,Other,Other,Non-white,Other,Other,No,At least monthly,Catholic/Attend weekly,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,No,,Non-white,All others,,In the last month,Before that,,Only Donald Trump,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
