ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL16,SENFL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,CUBAN3,MARRIED,@2WAYPRES16,BRNAGAIN,CLIMATECHANGE,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ
219070.0,Florida,70.0,Call 3,Complete,Election day exit poll,0.824945747852325,Donald Trump,Marco Rubio,Male,White,45-49,Republican,Moderate,"$100,000-$199,999",High school or less,No,,,No,No,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Somewhat disapprove,Can bring needed change,No,No,,Protestant,,,In the last few days,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,White suburban men,No,,Neither,,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,All others,No,White Protestant non-evangelical,Republican Senate - Voted Trump,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,16.0,South,Version 1,3.0,English
213423.0,Florida,104.0,Call 3,Complete,Election day exit poll,0.442984133958817,Donald Trump,Marco Rubio,Male,Hispanic/Latino,30-39,Independent,Moderate,,Some college/assoc. degree,"Yes, other Hispanic",,Donald Trump,,,A lot,,,,,,"Yes, for Donald Trump",,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Offered a chance to apply for legal status,,About the same,,,,,,Minorities are favored over whites,,,,,Has no effect on U.S. jobs,Some,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,South,Version 3,1.0,English
210646.0,Florida,6.0,Call 3,Complete,Election day exit poll,0.444840759038925,Donald Trump,Marco Rubio,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,No,Yes,,,,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,Strongly disapprove,Can bring needed change,No,Yes,,None,,,Before that,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,Yes,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,None,None,None,Not a mormon,All others,No,All others,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 1,2.0,English
103246.0,Florida,,,Complete,Telephone survey,1.5932012796402,Donald Trump,Marco Rubio,Male,Asian,40-44,Republican,Conservative,,Postgraduate study,No,,Donald Trump,,,A lot,,,,,,"No, not contacted by either",,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Deported to the country they came from,,Omit,,,,,,No group is favored,,,,,Creates more U.S. jobs,Not at all,All other races,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Asian,Other,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,10.0,South,Version 3,4.0,English
197082.0,Florida,22.0,Call 2,Complete,Election day exit poll,0.405887186527252,Donald Trump,Did not vote,Female,White,18-24,Republican,,,Some college/assoc. degree,No,,,,Yes,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Somewhat approve,Can bring needed change,No,Yes,,Other christian,,,In the last week,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,,,Only Donald Trump,,,,,,Approve,,,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,All others,,,,,In the last month,In the last week,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,17.0,South,Version 1,4.0,English
210626.0,Florida,40.0,Call 3,Complete,Election day exit poll,0.430433601140976,Donald Trump,Marco Rubio,Female,White,30-39,Independent,Liberal,,Some college/assoc. degree,No,No,Would not have voted,Yes,,A lot,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,,,A lot,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Republican Senate - Voted Trump,,,,A lot or some,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,South,Version 5,1.0,English
176948.0,Florida,49.0,Call 1,Complete,Election day exit poll,1.12387073040009,Donald Trump,Marco Rubio,Female,White,50-59,Independent,Moderate,"$200.000-$249,999",Some college/assoc. degree,No,Yes,,,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,,,,,,,In the last few days,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,No,,Neither,,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - Voted Trump,,In the last month,In the last week,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,South,Version 1,3.0,English
210622.0,Florida,73.0,Call 3,Complete,Election day exit poll,0.775353372097015,Donald Trump,Marco Rubio,Female,White,50-59,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,,,No,No,,,,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,Strongly disapprove,Can bring needed change,No,Yes,,Protestant,,,Before that,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,Yes,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,All others,No,White Protestant non-evangelical,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,11.0,South,Version 1,4.0,English
210617.0,Florida,3.0,Call 3,Complete,Election day exit poll,0.55444061756134,Donald Trump,Marco Rubio,Male,Hispanic/Latino,40-44,Republican,Conservative,,College graduate,"Yes, other Hispanic",,Donald Trump,,,A lot,,,,,,"No, not contacted by either",,Donald Trump,Donald Trump,Went too far,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,No group is favored,,,,,Takes away U.S. jobs,Some,Latino men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,8.0,South,Version 3,2.0,English
176938.0,Florida,14.0,Call 1,Complete,Election day exit poll,0.530165195465088,Donald Trump,Marco Rubio,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,,,Yes,No,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,Protestant,,,Before that,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,No,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",22.0,South,Version 1,5.0,English
178100.0,Florida,8.0,Call 1,Complete,Election day exit poll,0.578293025493622,Donald Trump,Marco Rubio,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,Yes,Donald Trump,Yes,,A lot,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,,,A lot,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Republican Senate - Voted Trump,,,,A lot or some,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 5,2.0,English
176932.0,Florida,74.0,Call 1,Complete,Election day exit poll,0.686736702919006,Donald Trump,Marco Rubio,Male,,25-29,Republican,Conservative,"$50,000-$99,999",High school or less,No,,,Yes,No,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,Other christian,,,Before that,,,,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,,,,No college degree,High school graduate or less,,,Less than 100k,50k or more,50 to 100 thousand,,Republican,,,Republican men,,,,,,,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,All others,,,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,4.0,English
210601.0,Florida,63.0,Call 3,Complete,Election day exit poll,0.623485147953033,Donald Trump,Marco Rubio,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",Postgraduate study,No,,,Yes,No,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,Yes,No,,Protestant,,,In October,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,No,,Neither,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Republican Senate - Voted Trump,,In the last month,Before that,,State questionnaire,Suburbs,Suburbs,19.0,South,Version 1,4.0,English
176919.0,Florida,68.0,Call 1,Complete,Election day exit poll,0.404346704483032,Donald Trump,Marco Rubio,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,No,,,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,,,,,,,Before that,,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,No,,Neither,,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,Before that,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,1.0,English
210593.0,Florida,8.0,Call 3,Complete,Election day exit poll,0.578293025493622,Donald Trump,Marco Rubio,Female,Hispanic/Latino,30-39,Something else,Conservative,,Some college/assoc. degree,"Yes, other Hispanic",No,,,,,,,Favorable,Favorable,,,,,,,,,,,Immigration,,,Somewhat disapprove,Can bring needed change,,,,,,,In October,,,Latino women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,,Other,No,,Both,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,Republican Senate - Voted Trump,,In the last month,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 1,2.0,English
176916.0,Florida,43.0,Call 1,Complete,Election day exit poll,0.486615240573883,Donald Trump,Marco Rubio,Female,Hispanic/Latino,65 or over,Republican,Moderate,,High school or less,"Yes, other Hispanic",Yes,,,,,I strongly favor my candidate,Treats all people fairly,,,Worse today,,"Satisfied, but not enthusiastic",,,,No,Yes,,,The economy,,Not so good,,Can bring needed change,,,,Catholic,No,Yes,,,,Latino women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Asian,Other,Non-white,,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,1.0,English
210591.0,Florida,74.0,Call 3,Complete,Election day exit poll,0.810580372810364,Donald Trump,Marco Rubio,Male,White,25-29,Republican,Moderate,,High school or less,No,No,,,,,I strongly favor my candidate,Treats all people fairly,,,About the same,,"Satisfied, but not enthusiastic",,,,No,Yes,,,Terrorism,,Not so good,,Can bring needed change,,,,None,No,Yes,,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,White suburban men,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,None,None,None,Not a mormon,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,4.0,English
196834.0,Florida,71.0,Call 2,Complete,Election day exit poll,0.961434841156006,Donald Trump,Other,Female,White,45-49,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,,,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Somewhat disapprove,Can bring needed change,,,,,,,In September,,,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,,,,,,,Other Senate vote,,Before that,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",16.0,South,Version 1,3.0,English
