ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV16,SENNV16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVREID,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHITEREL,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,UNIONHH12,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
206944.0,Nevada,109.0,Call 2,Complete,Election day exit poll,1.205442070961,Hillary Clinton,Catherine Cortez Masto,Female,White,65 or over,Democrat,Moderate,"$50,000-$99,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,Somewhat disapprove,Has good judgment,Yes,No,,Jewish,,,Before that,,,No,Yes,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,Only Hillary Clinton,,,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Other religion,Jewish,Jewish,Not a mormon,White Jewish,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 1,Washoe County
206946.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.434667974710464,Hillary Clinton,Joe Heck,Male,Hispanic/Latino,25-29,Something else,Liberal,,Some college/assoc. degree,Yes,,,Donald Trump,,I strongly favor my candidate,,,,,,Enthusiastic,,,Omit,Yes,,,Omit,Immigration,,Excellent,,Has the right experience,,,,,No,Yes,,,,,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Other,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,Republican Senate - did not vote Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
206947.0,Nevada,81.0,Call 2,Complete,Election day exit poll,0.727718651294708,Donald Trump,Catherine Cortez Masto,Male,White,18-24,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Cares about people like me,No,Yes,,None,,,In the last week,,,No,No,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,None,None,None,Not a mormon,White none,,,,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,Neither,,State questionnaire,English,Rural,Small Cities/Rural,2.0,West,Version 1,None of Above
206951.0,Nevada,6.0,Call 2,Complete,Election day exit poll,0.448315411806107,Hillary Clinton,Catherine Cortez Masto,Male,Asian,45-49,Independent,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,None,,,Before that,,,No,Yes,All other races,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Asian,Other,Non-white,Asian,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,None,None,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
206963.0,Nevada,96.0,Call 2,Complete,Election day exit poll,0.514602541923523,Donald Trump,,Female,White,30-39,,Moderate,,Some college/assoc. degree,No,Yes,,,A lot,,,,,Worse today,Omit,,Donald Trump,Donald Trump,,,Hurt the country,Offered a chance to apply for legal status,,,Better than life today,,,,,,Omit,Other christian,,,,Takes away U.S. jobs,Not much,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,,,,,,White,White,White,White,Other,,A lot or some,,Omit,Omit,,,,,,,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,,,,,Not much or not at all,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 3,Washoe County
206965.0,Nevada,71.0,Call 2,Complete,Election day exit poll,0.54815948009491,Hillary Clinton,Catherine Cortez Masto,Male,Black,50-59,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,Strongly approve,Has the right experience,Yes,No,,Other christian,,,Before that,,,No,Yes,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,Suburbs,Suburbs,3.0,West,Version 1,Clark County
206967.0,Nevada,106.0,Call 2,Complete,Election day exit poll,0.833375871181488,Hillary Clinton,Catherine Cortez Masto,Male,Hispanic/Latino,25-29,,,,,Yes,,,,Omit,,,,,Better today,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,,,Omit,Offered a chance to apply for legal status,,,Omit,,,,,,Omit,Catholic,,,,Omit,Omit,,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,,,,,,,,,,,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Omit,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Non-white,All others,No,,Democratic Senate - voted Clinton,,,,Omit,,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 3,Washoe County
206968.0,Nevada,83.0,Call 2,Complete,Election day exit poll,0.486973702907562,Donald Trump,Joe Heck,Male,White,50-59,Republican,,,High school or less,No,,,,,,,,,Worse today,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,,,,,,,,,,,,,Republican Senate - Voted Trump,,,,,,No,National questionnaire,English,Rural,Small Cities/Rural,2.0,West,Version 4,None of Above
206974.0,Nevada,63.0,Call 2,Not complete,Election day exit poll,0.346840590238571,Gary Johnson,None of these candidates,Female,White,40-44,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Before that,,,No,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,None,None,None,Not a mormon,White none,,,,Other Senate vote,,Before that,Before that,,Neither,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County
206976.0,Nevada,48.0,Call 2,Complete,Election day exit poll,0.779087841510773,Hillary Clinton,Catherine Cortez Masto,,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,,Hillary Clinton,,I strongly favor my candidate,,,,,,Enthusiastic,,,Yes,No,,,Oppose,Terrorism,,Good,,Cares about people like me,,,,,Yes,No,,,,,,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
206977.0,Nevada,115.0,Call 2,Complete,Election day exit poll,0.358822733163834,Donald Trump,Joe Heck,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,I strongly favor my candidate,,,,,,Angry,,,No,Yes,,,Support,The economy,,Poor,,Can bring needed change,,,,,No,Yes,,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,Rural,Small Cities/Rural,4.0,West,Version 2,None of Above
206980.0,Nevada,34.0,Call 2,Complete,Election day exit poll,0.793309032917023,Donald Trump,Joe Heck,Male,White,40-44,Independent,Moderate,,Some college/assoc. degree,No,,No,Donald Trump,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,No,No,,,Support,Omit,,Not so good,,Can bring needed change,,,,,No,Yes,,,,,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 2,Clark County
206988.0,Nevada,19.0,Call 2,Complete,Election day exit poll,0.39859801530838,Hillary Clinton,Catherine Cortez Masto,Female,Black,30-39,Democrat,Conservative,,Some college/assoc. degree,No,Yes,,,A lot,,,,,Better today,Omit,,Hillary Clinton,Hillary Clinton,,,Hurt the country,Offered a chance to apply for legal status,,,About the same,,,,,,Whites are favored over minorities,Other christian,,,,Takes away U.S. jobs,A lot,,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,A lot or some,,Omit,Omit,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,Non-white,All others,No,,Democratic Senate - voted Clinton,,,,A lot or some,,,State questionnaire,English,Suburbs,Suburbs,4.0,West,Version 3,Clark County
206993.0,Nevada,6.0,Call 2,Not complete,Election day exit poll,0.448315411806107,Hillary Clinton,Catherine Cortez Masto,Male,White,30-39,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,Before that,,,No,No,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Neither,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
207003.0,Nevada,66.0,Call 2,Complete,Election day exit poll,0.442276746034622,Hillary Clinton,Joe Heck,Male,White,50-59,Democrat,Moderate,,High school or less,No,,No,Donald Trump,,I like my candidate but with reservations,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Oppose,Terrorism,,Good,,Can bring needed change,,,,,No,Yes,,,,,,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Republican Senate - did not vote Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 2,Clark County
207006.0,Nevada,110.0,Call 2,Complete,Election day exit poll,0.258524835109711,Gary Johnson,None of these candidates,Female,White,30-39,Independent,Moderate,,College graduate,No,,No,Would not have voted,,I like my candidate but with reservations,,,,,,Angry,,,No,No,,,Oppose,Foreign policy,,Not so good,,Cares about people like me,,,,,No,No,,,,,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Other Senate vote,Neither,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Washoe County
207007.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.380218893289566,Hillary Clinton,Catherine Cortez Masto,Female,Black,25-29,Republican,Liberal,"Under $30,000",,No,,,,,,Favorable,Unfavorable,Omit,,,,,,,,,,,The economy,,,Strongly approve,Has the right experience,Yes,No,,None,,,Before that,,,No,No,Black women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,,,,,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Black non-Democrat,All Republicans,Republican women,All others,Black,Black,Non-white,Black,Other,,,Only Hillary Clinton,,,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,None,None,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Neither,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
207008.0,Nevada,33.0,Call 2,Complete,Election day exit poll,0.669850170612335,Donald Trump,Joe Heck,Female,Hispanic/Latino,18-24,Democrat,Moderate,,Some college/assoc. degree,Yes,,No,Donald Trump,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Oppose,The economy,,Not so good,,Can bring needed change,,,,,No,No,,,,,,Latino women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Republican Senate - Voted Trump,Neither,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
207010.0,Nevada,3.0,Call 2,Complete,Election day exit poll,0.482403576374054,Donald Trump,Joe Heck,Female,White,45-49,Independent,Liberal,"$200.000-$249,999",Postgraduate study,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,Foreign policy,,,Somewhat disapprove,Can bring needed change,No,Yes,,Muslim,,,In October,,,Yes,Yes,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Liberal Independents,Only Donald Trump,Other religion,Something else,Something else,Not a mormon,White something else,,,,Republican Senate - Voted Trump,,In the last month,Before that,,Both,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
