ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC16,SENSC16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
194640.0,South Carolina,59.0,Call 2,Complete,Election day exit poll,1.17289221286774,Hillary Clinton,Thomas Dixon,Male,Hispanic/Latino,65 or over,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,Yes,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Cares about people like me,Before that,Latino men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29680.0
194643.0,South Carolina,56.0,Call 2,Not complete,Election day exit poll,1.10169243812561,Donald Trump,Tim Scott,Female,Asian,60-64,,,,,No,,,,,,,,,,Yes,,,All other races,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,All others,All others,,,,,,,,,,,,,,Asian,Other,Non-white,Asian,Other,,,,,,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,1.0,29615.0
194652.0,South Carolina,73.0,Call 2,Complete,Election day exit poll,0.583197236061096,Donald Trump,,Female,White,,Republican,,,High school or less,No,,,Omit,,,,,,Omit,,,,White women,,,,,,,,,,,,,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 3,3.0,29078.0
194671.0,South Carolina,113.0,Call 2,Complete,Election day exit poll,1.11885547637939,Donald Trump,Tim Scott,Female,White,18-24,Republican,Conservative,,Some college/assoc. degree,No,,I strongly favor my candidate,,,,No,Yes,Omit,,,Cares about people like me,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 2,2.0,29730.0
194689.0,South Carolina,68.0,Call 2,Complete,Election day exit poll,0.646002948284149,Hillary Clinton,Thomas Dixon,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",High school or less,No,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,Foreign policy,Better than life today,No,Cares about people like me,Before that,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,South,Version 1,4.0,29579.0
194693.0,South Carolina,59.0,Call 2,Complete,Election day exit poll,1.16458129882813,Donald Trump,Tim Scott,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,I strongly favor my candidate,Omit,Unfavorable,Favorable,No,Yes,Immigration,Better than life today,Yes,Can bring needed change,Before that,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29680.0
194697.0,South Carolina,23.0,Call 2,Complete,Election day exit poll,1.55628395080566,Donald Trump,Thomas Dixon,Female,White,30-39,Independent,Moderate,,Postgraduate study,No,,,,,,,,,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 4,5.0,29414.0
194701.0,South Carolina,73.0,Call 2,Complete,Election day exit poll,0.695264756679535,Donald Trump,,Male,White,50-59,Republican,Moderate,,High school or less,No,No,,,,,,,,,Yes,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,Conservative Republicans,Mod./Liberal Republicans,,,,All others,National questionnaire,Suburbs,Suburbs,5.0,South,Version 5,3.0,29078.0
194702.0,South Carolina,73.0,Call 2,Complete,Election day exit poll,0.695264756679535,Donald Trump,,Male,White,50-59,Republican,Moderate,,High school or less,No,No,,,,,,,,,Yes,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,Conservative Republicans,Mod./Liberal Republicans,,,,All others,National questionnaire,Suburbs,Suburbs,5.0,South,Version 5,3.0,29078.0
194712.0,South Carolina,56.0,Call 2,Complete,Election day exit poll,1.10208606719971,Donald Trump,Tim Scott,Female,Hispanic/Latino,30-39,Republican,Conservative,,Postgraduate study,Yes,,,,,,,,,,,,,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 4,1.0,29615.0
194728.0,South Carolina,113.0,Call 2,Complete,Election day exit poll,0.884196043014526,Donald Trump,Tim Scott,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,Yes,,,,,,,,,Yes,,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,5.0,South,Version 5,2.0,29730.0
194758.0,South Carolina,56.0,Call 2,Complete,Election day exit poll,0.914966404438019,Donald Trump,Tim Scott,Male,White,18-24,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,Unfavorable,Favorable,,,Foreign policy,,No,Can bring needed change,In the last week,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,In the last month,In the last week,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,1.0,29615.0
194762.0,South Carolina,59.0,Call 2,Complete,Election day exit poll,0.779003322124481,Donald Trump,Tim Scott,Female,Black,18-24,Something else,,,,No,,I strongly favor my candidate,Omit,Unfavorable,Favorable,No,Yes,Omit,Omit,No,Omit,Before that,Black women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,,,,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,,Only Donald Trump,Only Donald Trump,,,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29680.0
194764.0,South Carolina,68.0,Call 2,Complete,Election day exit poll,0.705693423748016,Hillary Clinton,Thomas Dixon,Female,Hispanic/Latino,65 or over,Democrat,Liberal,"$200.000-$249,999",High school or less,Yes,Yes,I strongly favor my candidate,Treats all people fairly,Favorable,Unfavorable,Yes,No,Immigration,Better than life today,No,Has the right experience,In the last few days,Latino women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,In the last month,In the last week,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,South,Version 1,4.0,29579.0
194767.0,South Carolina,23.0,Call 2,Complete,Election day exit poll,1.00934791564941,Hillary Clinton,Did not vote,Female,Black,30-39,Democrat,Moderate,,High school or less,No,,,Treats all people fairly,,,,,,Better than life today,,,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 3,5.0,29414.0
194810.0,South Carolina,113.0,Call 2,Complete,Election day exit poll,0.637954831123352,Donald Trump,,Male,White,50-59,Republican,Conservative,,High school or less,No,Yes,,,,,,,,,Yes,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,Independent/Something else,Conservative Republicans,,,,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,5.0,South,Version 5,2.0,29730.0
194822.0,South Carolina,56.0,Call 2,Complete,Election day exit poll,0.758360981941223,Donald Trump,Tim Scott,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,,Treats all people fairly,,,,,,Better than life today,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 3,1.0,29615.0
194842.0,South Carolina,23.0,Call 2,Complete,Election day exit poll,1.69529283046722,Donald Trump,Tim Scott,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,No,,I strongly favor my candidate,,,,Omit,Yes,The economy,,,Can bring needed change,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,5.0,29414.0
194857.0,South Carolina,68.0,Call 2,Complete,Election day exit poll,0.745977163314819,Hillary Clinton,Thomas Dixon,Male,Hispanic/Latino,65 or over,Democrat,Moderate,"$100,000-$199,999",High school or less,Yes,,Omit,Omit,Favorable,Unfavorable,Yes,No,Omit,Omit,Yes,Omit,Omit,Latino men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Omit,Omit,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,South,Version 1,4.0,29579.0
194879.0,South Carolina,113.0,Call 2,Complete,Election day exit poll,0.953162372112274,Hillary Clinton,Thomas Dixon,Male,Black,40-44,Democrat,Conservative,,Some college/assoc. degree,No,,,Treats all people fairly,,,,,,About the same,,,,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 3,2.0,29730.0
