ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,CLIMATECHANGE,CRIMEDRUGS,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LEPAGEAPP2,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
219341.0,Maine,99.0,Call 3,Complete,Election day exit poll,0.981532454490662,Hillary Clinton,Female,White,45-49,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,Better today,"Satisfied, but not enthusiastic",,,Omit,No,Offered a chance to apply for legal status,Foreign policy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Omit,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4653.0
185880.0,Maine,22.0,Call 1,Complete,Election day exit poll,0.984528720378876,Donald Trump,Female,White,60-64,Republican,Conservative,,Postgraduate study,No,,Donald Trump,,Prosecuting drug crimes,I strongly favor my candidate,,,About the same,"Satisfied, but not enthusiastic",,,No,Yes,Offered a chance to apply for legal status,Terrorism,Approve,,Not so good,,,,,No group is favored,No,Yes,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4426.0
217990.0,Maine,3.0,Call 3,Complete,Election day exit poll,0.984528720378876,Donald Trump,Female,White,60-64,Republican,Conservative,,College graduate,No,,Donald Trump,,Omit,Omit,,,About the same,"Dissatisfied, but not angry",,,No,No,Deported to the country they came from,Terrorism,Disapprove,,Poor,,,,,Whites are favored over minorities,No,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Neither,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4426.0
197671.0,Maine,3.0,Call 2,Complete,Election day exit poll,0.984528720378876,Donald Trump,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,About the same,"Dissatisfied, but not angry",,,No,No,Deported to the country they came from,The economy,Approve,,Not so good,,,,,Minorities are favored over whites,No,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Neither,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4426.0
185399.0,Maine,22.0,Call 1,Complete,Election day exit poll,0.984528720378876,Donald Trump,Female,White,60-64,Independent,Moderate,,College graduate,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,Worse today,"Dissatisfied, but not angry",,,No,Yes,Offered a chance to apply for legal status,Terrorism,Approve,,Poor,,,,,Minorities are favored over whites,No,Yes,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4426.0
189119.0,Maine,3.0,Call 1,Complete,Election day exit poll,0.984528720378876,Donald Trump,Female,White,60-64,Something else,Conservative,,College graduate,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,Worse today,"Dissatisfied, but not angry",,,No,No,Deported to the country they came from,The economy,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,Yes,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Both,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4426.0
218062.0,Maine,3.0,Call 3,Not complete,Election day exit poll,0.984528720378876,Donald Trump,Female,White,65 or over,,,,,No,,,,Treatment for drug users,I like my candidate but with reservations,,,About the same,,,,,,,,Omit,,Good,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,,,,Excellent or good,,,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4426.0
186579.0,Maine,49.0,Call 1,Complete,Election day exit poll,0.984894514083862,Donald Trump,Male,Hispanic/Latino,60-64,Something else,Conservative,,Some college/assoc. degree,Yes,,Donald Trump,,Prosecuting drug crimes,I strongly favor my candidate,,,Worse today,Angry,,,No,Yes,Deported to the country they came from,Immigration,Approve,,Poor,,,,,Minorities are favored over whites,No,Yes,,Latino men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,Hispanic/Latino,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,2.0,4252.0
222217.0,Maine,63.0,Call 3,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
221978.0,Maine,63.0,Call 3,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,No,,Yes,,,Unfavorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,Worse than life today,,Somewhat approve,Can bring needed change,Yes,No,,,,In the last few days,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
221914.0,Maine,63.0,Call 3,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,Worse than life today,,Strongly approve,Can bring needed change,Yes,No,,,,In the last week,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
221848.0,Maine,63.0,Call 3,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,Better than life today,,Strongly approve,Cares about people like me,Yes,No,,,,In September,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
221795.0,Maine,63.0,Call 3,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Terrorism,,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,In the last few days,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
198460.0,Maine,22.0,Call 2,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,25-29,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,No,,Yes,,,Unfavorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Strongly approve,Cares about people like me,Yes,No,,,,In the last few days,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Neither,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,In the last month,In the last week,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4426.0
184722.0,Maine,63.0,Call 1,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"Under $30,000",Postgraduate study,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,About the same,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
184586.0,Maine,63.0,Call 1,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,No,,Yes,,,Favorable,Favorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,Omit,,Strongly approve,Cares about people like me,Yes,No,,,,In September,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,Yes,Both,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
200516.0,Maine,63.0,Call 2,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"$100,000-$199,999",College graduate,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,Better than life today,,Strongly approve,Cares about people like me,Yes,No,,,,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
199370.0,Maine,63.0,Call 2,Complete,Election day exit poll,0.985385954380035,Hillary Clinton,Female,White,18-24,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Immigration,,About the same,,Strongly approve,Omit,Yes,No,,,,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4469.0
