ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,BRNAGAIN,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVCRUZ,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ
202543.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.305323123931885,Hillary Clinton,Male,Other,25-29,Democrat,Conservative,,High school or less,No,,,,,,,,,,Hillary Clinton,Donald Trump,,,,,Support,,,,,,,,,,,,,All other races,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Other,Other,Non-white,Other,Other,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 4,1.0,English
202552.0,Texas,48.0,Call 2,Complete,Election day exit poll,1.97691118717194,Hillary Clinton,Female,White,60-64,Democrat,Liberal,,College graduate,No,Hillary Clinton,No,Not much,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",Donald Trump,Hillary Clinton,Yes,No,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,South,Version 2,3.0,English
202555.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.320413738489151,Donald Trump,Female,Hispanic/Latino,50-59,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,Yes,,,,,,Unfavorable,Unfavorable,,,,,,,,,,The economy,,,Somewhat disapprove,Can bring needed change,,,,,,In the last few days,,Latino women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,,In the last month,In the last week,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 1,2.0,English
202563.0,Texas,3.0,Call 2,Complete,Election day exit poll,0.357264757156372,Donald Trump,Female,White,40-44,Something else,Moderate,"$100,000-$199,999",College graduate,No,,,,,,Unfavorable,Favorable,,,,,,,,,,The economy,,,Strongly disapprove,Has the right experience,,,,,,In September,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,13.0,South,Version 1,5.0,English
202565.0,Texas,88.0,Call 2,Complete,Election day exit poll,0.519379198551178,Donald Trump,Male,White,30-39,Independent,Liberal,"$100,000-$199,999",High school or less,No,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,Hurt the country,,Support,Immigration,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,In the last week,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Liberal Independents,Only Donald Trump,,In the last month,In the last week,,,State questionnaire,Suburbs,Suburbs,36.0,South,Version 1,1.0,English
202569.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.414102405309677,Donald Trump,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Treats all people fairly,Unfavorable,Favorable,Favorable,,,,,,Hurt the country,,Support,Terrorism,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,In October,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,In the last month,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English
202573.0,Texas,101.0,Call 2,Not complete,Election day exit poll,0.597587883472443,Hillary Clinton,,Hispanic/Latino,60-64,,,,,Yes,,,,,Treats all people fairly,,,,,,,,,Hurt the country,,Support,,Better than life today,,,,,,,,,Before that,,,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,,,,,,,,,,,,,,Hispanic/Latino,Other,Non-white,Hispanic/Latino,,,,,,,,,,,,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,12.0,South,Version 1,2.0,English
202599.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.289574056863785,Hillary Clinton,Female,Black,50-59,Democrat,,"$250,000 or more",Some college/assoc. degree,,,,,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,,Omit,,Good,,Omit,,,,Yes,No,,,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,,,,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 2,1.0,
202607.0,Texas,3.0,Call 2,Complete,Election day exit poll,0.380775272846222,Donald Trump,Male,White,50-59,Independent,Liberal,"$50,000-$99,999",High school or less,No,,,,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",,,No,Yes,,,,The economy,,Poor,,Can bring needed change,,,,No,Yes,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,13.0,South,Version 2,5.0,English
202608.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.414102405309677,Donald Trump,Female,White,18-24,Republican,Conservative,,High school or less,No,Donald Trump,No,A lot,I like my candidate but with reservations,,,,,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Good,,,,,No group is favored,No,Yes,,Not much,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,Not much or not at all,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,1.0,English
202616.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.429919838905334,Hillary Clinton,Female,Asian,60-64,Democrat,Moderate,"$50,000-$99,999",College graduate,No,,,,,,Favorable,Unfavorable,,,,,,,,,,The economy,,,Somewhat approve,Can bring needed change,,,,,,In the last week,,All other races,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,Asian,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,In the last month,In the last week,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 1,2.0,English
202627.0,Texas,88.0,Call 2,Complete,Election day exit poll,0.673970460891724,Donald Trump,Male,White,60-64,Something else,Conservative,,Some college/assoc. degree,No,Donald Trump,Yes,A lot,I strongly favor my candidate,,,,,Angry,Donald Trump,Donald Trump,No,Yes,,Deported to the country they came from,,,,Not so good,,,,,No group is favored,No,Yes,,Not much,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,Not much or not at all,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,36.0,South,Version 2,1.0,English
202631.0,Texas,68.0,Call 2,Complete,Election day exit poll,0.213064044713974,Other,Female,White,50-59,Independent,Moderate,"$200.000-$249,999",College graduate,No,,,,,Treats blacks unfairly,Unfavorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Foreign policy,Worse than life today,,Strongly disapprove,Has good judgment,No,No,,,,Before that,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,25.0,South,Version 1,4.0,English
202632.0,Texas,87.0,Call 2,Not complete,Election day exit poll,0.308630049228668,Hillary Clinton,Male,Black,50-59,,,,,,,,,,,,,,,,,,,,,,,About the same,,,,,,,,,,,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 3,1.0,
202647.0,Texas,72.0,Call 2,Complete,Election day exit poll,0.221010521054268,Gary Johnson,Female,Hispanic/Latino,30-39,Independent,Liberal,,College graduate,Yes,Hillary Clinton,Yes,Not much,I dislike the other candidates,,,,,"Dissatisfied, but not angry",Donald Trump,Hillary Clinton,No,No,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,South,Version 2,6.0,English
202659.0,Texas,3.0,Call 2,Complete,Election day exit poll,0.357264757156372,Donald Trump,Female,White,50-59,Independent,Moderate,,High school or less,No,Donald Trump,,,,Treats all people fairly,,,,,,,,,,Deported to the country they came from,,,Better than life today,,,,No,Yes,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,,,,,,National questionnaire,Suburbs,Suburbs,13.0,South,Version 3,5.0,English
202661.0,Texas,48.0,Call 2,Complete,Election day exit poll,2.00543618202209,Donald Trump,Male,White,45-49,Republican,Conservative,"$250,000 or more",Postgraduate study,No,,,,,Treats blacks unfairly,Unfavorable,Unfavorable,Unfavorable,,,,,,Help the country,,Omit,Omit,Omit,,Somewhat disapprove,Can bring needed change,No,No,,,,Before that,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,Before that,Before that,,,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,South,Version 1,3.0,English
202669.0,Texas,101.0,Call 2,Complete,Election day exit poll,0.423015087842941,Donald Trump,Female,White,,Republican,Conservative,,Postgraduate study,No,Donald Trump,No,Some,I like my candidate but with reservations,,,,,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Good,,,,,No group is favored,No,Yes,,Some,White women,,,,,,,,,,,,,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,12.0,South,Version 2,2.0,English
202672.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.290364593267441,Hillary Clinton,Male,Black,25-29,Democrat,Liberal,,College graduate,No,Hillary Clinton,Yes,Not much,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,Black men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,1.0,English
202685.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.440151661634445,Donald Trump,Female,White,30-39,Republican,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,,,,,,,Immigration,,,Somewhat disapprove,Can bring needed change,,,,,,In September,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 1,1.0,English
