ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA16,SENIA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINHONEST,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPHONEST,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
206219.0, Iowa,24.0,Call 2,Complete,Election day exit poll,0.627454698085785,Donald Trump,Chuck Grassley,Male,White,45-49,Independent,Conservative,"$50,000-$99,999",High school or less,No,,,,,,,,Unfavorable,Favorable,About the same,,,Donald Trump,Donald Trump,,,The economy,,,Strongly disapprove,,Can bring needed change,No,Yes,,,,,In September,,,Yes,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,,,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,2.0,52041.0
223055.0, Iowa,108.0,Call 3,Complete,Election day exit poll,0.313938528299332,Gary Johnson,Patty Judge,Female,White,30-39,Independent,Liberal,,College graduate,No,Yes,,,Once a week or more,,I dislike the other candidates,,,,,,Angry,,,,,The economy,,Poor,,,Cares about people like me,,,,Other christian,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,At least monthly,All others,No,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,No,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,3.0,50125.0
206212.0, Iowa,102.0,Call 2,Complete,Election day exit poll,0.454916715621948,Hillary Clinton,Patty Judge,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,,No,Hillary Clinton,,Not much,,Favors the wealthy,,,,"Yes, for Hillary Clinton",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 3,5.0,51041.0
206201.0, Iowa,21.0,Call 2,Complete,Election day exit poll,0.967766582965851,Hillary Clinton,Patty Judge,Male,White,60-64,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,,,,,Favorable,Unfavorable,Better today,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Somewhat approve,,Cares about people like me,Yes,No,,,,,In September,,,No,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,1.0,52742.0
206198.0, Iowa,105.0,Call 2,Complete,Election day exit poll,0.780806303024292,Donald Trump,Chuck Grassley,Female,White,18-24,Republican,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,,A lot,,Is fair to most Americans,,,,"No, not contacted by either",,,,Omit,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Not much,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 3,3.0,50248.0
206197.0, Iowa,69.0,Call 2,Complete,Election day exit poll,0.491378486156464,,Patty Judge,Female,White,50-59,Republican,Moderate,"$100,000-$199,999",College graduate,,,,,,,,,Omit,Omit,Worse today,,,Hillary Clinton,Hillary Clinton,,,Terrorism,,,Somewhat disapprove,,Cares about people like me,Yes,No,,,,,In the last few days,,,No,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,,,,Omit,,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,,,,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,5.0,51249.0
206191.0, Iowa,91.0,Call 2,Complete,Election day exit poll,0.750334441661835,Donald Trump,Chuck Grassley,Male,White,65 or over,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,,,Unfavorable,Favorable,Worse today,,,Donald Trump,Donald Trump,,,The economy,,,Strongly disapprove,,Can bring needed change,No,Yes,,,,,Before that,,,No,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,,,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,5.0,51560.0
206190.0, Iowa,75.0,Call 2,Complete,Election day exit poll,0.65067195892334,Donald Trump,Chuck Grassley,Female,White,25-29,Republican,Conservative,,College graduate,No,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,"No, not contacted by either",,,,Help the country,Deported to the country they came from,,About the same,,,Change to more conservative policies,,,,No group is favored,,,,,Takes away U.S. jobs,A lot,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,3.0,50023.0
206189.0, Iowa,24.0,Call 2,Complete,Election day exit poll,0.64094066619873,Donald Trump,Chuck Grassley,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Unfavorable,Omit,About the same,,,Donald Trump,Donald Trump,,,The economy,,,Somewhat disapprove,,Can bring needed change,No,No,,,,,In September,,,No,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,,,,,Omit,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,2.0,52041.0
206188.0, Iowa,29.0,Call 2,Complete,Election day exit poll,0.806925654411316,Hillary Clinton,Chuck Grassley,Male,White,45-49,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,Favorable,Unfavorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Immigration,,,Somewhat approve,,Cares about people like me,Yes,No,,,,,In the last few days,,,No,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,,,,,Only Hillary Clinton,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,,,Republican Senate - did not vote Trump,,In the last month,In the last week,,,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,1.0,52068.0
186062.0, Iowa,29.0,Call 1,Complete,Election day exit poll,0.858238577842712,Donald Trump,Chuck Grassley,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,,A lot,,Is fair to most Americans,,,,"Yes, for Donald Trump",,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Creates more U.S. jobs,Not at all,,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,A lot or some,,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,1.0,52068.0
206177.0, Iowa,42.0,Call 2,Complete,Election day exit poll,0.648333072662354,Donald Trump,Chuck Grassley,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,,A lot,,Is fair to most Americans,,,,"Yes, for Donald Trump",,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,Not at all,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,4.0,50228.0
206176.0, Iowa,5.0,Call 2,Complete,Election day exit poll,0.826839804649353,Donald Trump,Chuck Grassley,Male,Hispanic/Latino,40-44,Independent,Moderate,,High school or less,Yes,Yes,,,Never,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,,Terrorism,,Not so good,,,Can bring needed change,,,,None,No,Yes,,,,,Latino men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,Hispanic/Latino,Other,,A few times a year or less,All others,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,None,None,,Not a mormon,Republican Senate - Voted Trump,Only Donald Trump,,,Yes,,All others,No,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,4.0,50156.0
206171.0, Iowa,19.0,Call 2,Complete,Election day exit poll,0.541265308856964,Hillary Clinton,Patty Judge,Female,White,40-44,Independent,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,,,Favorable,Unfavorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Foreign policy,,,Strongly approve,,Has good judgment,Yes,No,,,,,Before that,,,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,2.0,50659.0
206170.0, Iowa,19.0,Call 2,Complete,Election day exit poll,0.541265308856964,Hillary Clinton,Patty Judge,Female,White,40-44,Independent,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,,,Favorable,Unfavorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Foreign policy,,,Strongly approve,,Has good judgment,Yes,No,,,,,Before that,,,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,2.0,50659.0
206166.0, Iowa,102.0,Call 2,Complete,Election day exit poll,0.785715758800507,Donald Trump,Chuck Grassley,Male,White,45-49,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,,,,Unfavorable,Favorable,About the same,,,Donald Trump,Donald Trump,,,The economy,,,Strongly disapprove,,Can bring needed change,No,Yes,,,,,Before that,,,No,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,,,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,5.0,51041.0
206160.0, Iowa,95.0,Call 2,Complete,Election day exit poll,0.499882251024246,,Patty Judge,Female,Asian,45-49,Democrat,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,,Not much,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,Not much,,All other races,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,Asian,Other,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Democratic Senate - did not vote Clinton,,,,,Not much or not at all,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 3,1.0,52804.0
