ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,BUSHPLCY,CALL,CDNUM,CHIEFREP,CIVILNH,CIVILNH2,COLLEDUC,DESCRIBPR,ECONWORR,ECOWORR2,EDUC,FAVGIUL,FAVGIUL2,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,FAVPAUL,FAVPAUL2,FAVROM,FAVROM2,GEOCODE,GETAHEAD,GUNOWNER,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LEADERR,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REGNHREP,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWED,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRREP,VERSION,WHITEREL,WHTEVANG,WOMENWED,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
469863.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,1.0,Call 2,2.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,1.0,1.0,No,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Moderate,3.0,75.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Female,White female,,White female,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.51914799213409
469492.0,,,30-59,45-59,50-64,50-59,Never,Never,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,1.0,3.0,2.0,Postgraduate study,,,,,,,,,,,4.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,47.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Female,White female,,White female,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,2.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3583.0,2.9252986907959
470489.0,,,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,,Complete,,,,,,,3.0,Call 3,1.0,,,,2.0,1.0,2.0,1.0,College graduate,,,,,,,,,,,3.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,105.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0,0.714469611644745
468598.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 1,2.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,3.0,3.0,No,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Liberal,2.0,119.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3087.0,0.861359655857086
468280.0,,,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 1,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,2.0,No,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,2.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,60.0,6.0,1.0,White,State questionnaire,White,East,2.0,,,,7.0,Female,White female,,White female,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,3.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,3102.0,0.631478607654572
471062.0,,,30-59,30-44,40-49,40-44,Never,Never,,Complete,,,,,,,3.0,Call 3,1.0,,,,2.0,2.0,1.0,1.0,Postgraduate study,,,,,,,,,,,3.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Democrat,Democrat,Moderate,3.0,104.0,6.0,1.0,Other,State questionnaire,Other,East,2.0,,,,7.0,Female,Non white female,,Non white,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,2.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,0.776899516582489
469753.0,,,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 2,2.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,3.0,2.0,Yes,2.0,1.0,,,,Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Moderate,3.0,3.0,4.0,1.0,Asian,State questionnaire,Asian,East,1.0,,,,4.0,Male,Non white male,,Non white,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,3.0,1.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,1.9956396818161
468147.0,,,30-59,30-44,30-39,30-39,Never,Never,,Complete,,,,,,,3.0,Call 1,2.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,2.0,2.0,No,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Liberal,2.0,38.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not at all worried,Not worried,1.0,1.0,1.0,1.0,5.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.307484418153763
470075.0,,,30-59,45-59,40-49,45-49,Never,Never,,Complete,,,,,,,3.0,Call 2,1.0,,,,2.0,3.0,1.0,1.0,Postgraduate study,,,,,,,,,,,3.0,1.0,Yes,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Liberal,2.0,24.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,9.0,Election day exit poll,Not at all worried,Not worried,1.0,1.0,1.0,1.0,4.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.30580198764801
469289.0,,,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 2,2.0,,,,1.0,2.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,2.0,2.0,No,2.0,1.0,,,,Strongly disapprove,Disapprove,3.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,38.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,2.0,9.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.385391920804977
468457.0,,,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 1,2.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,4.0,2.0,No,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,34.0,2.0,2.0,White,State questionnaire,White,East,3.0,,,,2.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Very worried,Worried,1.0,2.0,1.0,1.0,9.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3240.0,1.34634947776794
468753.0,,,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 1,2.0,,,,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,1.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,78.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.53878486156464
468699.0,,,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 1,2.0,,,,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,1.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,78.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.53878486156464
469849.0,,,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,9.0,Call 2,2.0,,,,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,1.0,1.0,Yes,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,9.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,76.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,1.0,2.0,1.0,2.0,9.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.41455665230751
471149.0,,,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 3,1.0,,,,2.0,2.0,1.0,1.0,Postgraduate study,,,,,,,,,,,3.0,2.0,No,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,4.0,24.0,4.0,2.0,White,State questionnaire,White,East,2.0,,,,4.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,3.0,1.0,1.0,5.0,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.81909370422363
471011.0,,,30-59,30-44,40-49,40-44,Never,Never,,Complete,,,,,,,2.0,Call 3,1.0,,,,2.0,2.0,2.0,1.0,College graduate,,,,,,,,,,,3.0,1.0,Yes,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,104.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,3.0,1.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,0.968257248401642
470847.0,,,18-29,18-29,25-29,25-29,Never,Never,,Complete,,,,,,,2.0,Call 3,2.0,,,,2.0,1.0,2.0,1.0,College graduate,,,,,,,,,,,4.0,2.0,Yes,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,55.0,5.0,2.0,White,State questionnaire,White,East,2.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,3.0,1.0,2.0,9.0,Version 2,,,,,1.0,1.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3561.0,0.769902884960175
470803.0,,,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 3,2.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,3.0,1.0,Yes,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,3.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,1.85105109214783
470313.0,,,30-59,45-59,50-64,50-59,Never,Never,,Complete,,,,,,,1.0,Call 3,2.0,,,,1.0,1.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,2.0,2.0,Yes,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,118.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,2.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3470.0,0.728308379650116
468751.0,,,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 1,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,9.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,35.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,2.0,2.0,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.508699715137482
468750.0,,,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 1,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,9.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,35.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,2.0,2.0,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.508699715137482
467884.0,,,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,1.0,,,,2.0,1.0,3.0,2.0,College graduate,,,,,,,,,,,1.0,2.0,Yes,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,65+,Independent/Something else,Independent,Conservative,4.0,59.0,4.0,2.0,White,State questionnaire,White,East,2.0,,,,4.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,1.0,2.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,High Density Urban,Urban,Urban Core,Upscale,3104.0,1.21743988990784
470754.0,,,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,1.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,3.0,2.0,No,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,8.0,1.0,2.0,White,State questionnaire,White,East,2.0,,,,1.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,5.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0,1.02371740341187
470328.0,,,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,2.0,2.0,Yes,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,4.0,19.0,1.0,2.0,White,State questionnaire,White,East,2.0,,,,1.0,Male,White male,,White male,,,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,4.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,Rural,Rural,Downscale,3303.0,0.682727038860321
468913.0,,,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 1,1.0,,,,2.0,1.0,3.0,2.0,College graduate,,,,,,,,,,,1.0,1.0,No,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Moderate,3.0,67.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,9.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,1.69860982894897
470716.0,,,18-29,18-29,25-29,25-29,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 3,1.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,1.0,2.0,Yes,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,94.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,0.573132455348969
469826.0,,,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,,Complete,,,,,,,3.0,Call 2,2.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,1.0,2.0,No,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,75.0,4.0,2.0,White,State questionnaire,White,East,2.0,,,,4.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,5.0,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.87799227237701
470873.0,,,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,9.0,Call 3,1.0,,,,2.0,1.0,1.0,1.0,Postgraduate study,,,,,,,,,,,1.0,3.0,Yes,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Independent/Something else,Something else,Conservative,5.0,37.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,1.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,3842.0,0.660434484481812
468228.0,,,30-59,45-59,40-49,45-49,Never,Never,,Complete,,,,,,,3.0,Call 1,2.0,,,,2.0,1.0,1.0,1.0,College graduate,,,,,,,,,,,2.0,2.0,No,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,88.0,5.0,2.0,White,State questionnaire,White,East,2.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,1.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Suburb,Rural,Rural,Downscale,3275.0,0.710830867290497
468131.0,,,18-29,18-29,18-24,18-24,Never,Never,,Complete,,,,,,,2.0,Call 1,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,3.0,3.0,No,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Independent/Something else,Something else,Liberal,2.0,100.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,2.0,2.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0,0.812571227550507
471044.0,,,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 3,2.0,,,,2.0,2.0,2.0,1.0,College graduate,,,,,,,,,,,1.0,2.0,No,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Moderate,3.0,74.0,2.0,2.0,White,State questionnaire,White,East,1.0,,,,2.0,Female,White female,,White female,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,2.0,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,1.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.5632483959198
468530.0,,,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 1,2.0,,,,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,3.0,2.0,No,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,3.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,9.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,1.89890849590302
