ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,CTDPRS08,DPRS08,DPRS08ST,EDUC,FAVLIEBR,FAVLIBR2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1106437.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,4.0,1.0,2.0,1.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,49.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6468.0,0.692652404308319
1122364.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,3.0,1.0,1.0,1.0,2.0,1.0,High school graduate,4.0,2.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,None,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Rural,Rural,Downscale,6457.0,0.731172740459442
1103699.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,1.0,1.0,2.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,2.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,75.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6479.0,0.970561981201172
1122362.0,60+,60+,50-64,60-64,,,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,4.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,,,Democrat,Moderate,3.0,75.0,3.0,,State questionnaire,,3.0,2.0,East,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,,,,Married men,,Suburbs,Suburbs,Connecticut,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6479.0,1.13942444324493
1122361.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,5.0,1.0,1.0,1.0,2.0,1.0,Did not complete high school,4.0,2.0,1.0,1.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,51.0,1.0,White,State questionnaire,White,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,6053.0,1.05678856372833
1122357.0,60+,60+,50-64,60-64,,,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,5.0,1.0,2.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,2.0,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,,,Democrat,Liberal,1.0,70.0,3.0,,State questionnaire,,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,,,,Married women,,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,,17-64,Low Density Rural,Rural,Rural,Upscale,6069.0,0.942841231822968
1113214.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 2,2.0,1.0,2.0,1.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,67.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Rural,Rural,Very downscale,6374.0,1.01259696483612
1103688.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,2.0,1.0,2.0,1.0,College graduate,3.0,2.0,2.0,1.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,93.0,4.0,White,State questionnaire,White,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,1.08140432834625
1124675.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,5.0,1.0,2.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,2.0,4.0,2.0,2.0,,,,2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,6.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,None,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6801.0,0.767402410507202
1113009.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 2,3.0,3.0,1.0,1.0,2.0,1.0,High school graduate,3.0,2.0,2.0,1.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,55.0,1.0,Black,State questionnaire,Black,2.0,1.0,East,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,6511.0,3.27938461303711
1103671.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,1.0,High school graduate,4.0,2.0,3.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,43.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,6040.0,1.05617260932922
1113002.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,3.0,1.0,2.0,1.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,35.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6437.0,0.75942587852478
1103669.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 1,4.0,1.0,2.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,2.0,3.0,3.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,97.0,3.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Jewish,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,6880.0,1.01697099208832
1103668.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,5.0,1.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,70.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Upscale,6069.0,1.04249310493469
1122330.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 3,3.0,1.0,2.0,1.0,2.0,1.0,College graduate,4.0,2.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,45.0,4.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Downscale,6457.0,0.737696945667267
1122237.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,2.0,1.0,Call 3,3.0,,,1.0,2.0,1.0,,,,,,2.0,,,,,,2.0,,,Good,Excellent/Good,65+,,,,,,,45.0,2.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Rural,Rural,Downscale,6457.0,0.949110686779022
1113367.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,2.0,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,4.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,67.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Very downscale,6374.0,1.0036416053772
1103660.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,1.0,1.0,2.0,1.0,High school graduate,4.0,2.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,25.0,2.0,White,State questionnaire,White,1.0,1.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very downscale,6512.0,0.738620698451996
1122322.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,Never,Never,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,5.0,1.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,51.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,12.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,6053.0,1.38402187824249
1112986.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,5.0,1.0,1.0,1.0,2.0,1.0,High school graduate,4.0,2.0,3.0,2.0,4.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,6.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6801.0,1.0050276517868
1103652.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,3.0,1.0,1.0,1.0,2.0,1.0,High school graduate,3.0,2.0,3.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Rural,Rural,Downscale,6457.0,0.949110686779022
1119982.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,,,,Not complete,9.0,9.0,Call 2,1.0,,,1.0,2.0,1.0,,,,,,2.0,,,,,,9.0,,,Poor,Not so good/Poor,18-64,,,,,,,43.0,9.0,Black,State questionnaire,Black,,,East,,,,,,,Male,Black male,Black men,Non white male,,Non white,Suburbs,Suburbs,Connecticut,Election day exit poll,9.0,9.0,9.0,9.0,9.0,Omit,,,,,,Version 1,,,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,6040.0,0.815134584903717
1119978.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 2,1.0,1.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,43.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,6040.0,0.813650786876678
1112978.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 2,4.0,1.0,2.0,1.0,2.0,1.0,College graduate,2.0,1.0,2.0,1.0,3.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,99.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6897.0,0.757731676101685
1122217.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,3.0,1.0,2.0,1.0,2.0,1.0,College graduate,3.0,2.0,2.0,1.0,2.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,45.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Downscale,6457.0,0.731172740459442
1122303.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,4.0,2.0,Call 3,5.0,1.0,2.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,1.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,70.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,None,1.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Upscale,6069.0,1.04249310493469
1122211.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,5.0,1.0,2.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,70.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do and someone else does",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,6069.0,0.803112387657166
1104113.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,1.0,Call 1,2.0,1.0,2.0,1.0,2.0,1.0,College graduate,4.0,2.0,2.0,1.0,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,67.0,3.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Something else,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Very downscale,6374.0,1.0036416053772
1103635.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,,1.0,2.0,1.0,,3.0,2.0,3.0,2.0,2.0,2.0,,Less than 100k,50k or more,"$50,000-$74,999",1.0,,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,25.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,6512.0,0.574093461036682
