ID,ATTEND,ATTEND2,ATTREL,AZDPRS08,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,LATINOS,MARRIED,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1102381.0,Never,Never,Protestant/Do not attend weekly,1.0,Complete,,,,2.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,1.0,2.0,2.0,2.0,,,,2.0,No,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,85340.0,0.709184229373932
1102577.0,Never,Never,All others,1.0,Complete,,,,2.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,4.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,9.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,85351.0,0.709184229373932
1102605.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,3.0,Complete,,,,2.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,2.0,2.0,3.0,,,,1.0,No,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,4.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,85351.0,0.688761413097382
1102474.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,,,,2.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,1.0,,1.0,Asian,State questionnaire,Asian,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,13.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Very downscale,85301.0,1.64700174331665
1102408.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,,2.0,1.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Yes,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,70s Suburbs,Urban Perimeter,Very downscale,85301.0,1.37752282619476
1129333.0,Never,Never,All others,1.0,Complete,2.0,1.0,Call 3,1.0,2.0,1.0,2.0,1.0,High school graduate,3.0,2.0,2.0,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,59.0,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.850473642349243
1107761.0,Never,Never,Catholic/Do not attend weekly,1.0,Complete,4.0,2.0,Call 1,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,59.0,3.0,White,State questionnaire,White,1.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.932858526706696
1107577.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,1.0,Complete,9.0,9.0,Call 1,1.0,1.0,2.0,2.0,1.0,College graduate,9.0,9.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",9.0,,,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,59.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,12.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.850473642349243
1118771.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,1.0,Complete,1.0,1.0,Call 2,1.0,3.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,No,Poor,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,59.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.850473642349243
1107828.0,Never,Never,Protestant/Do not attend weekly,1.0,Complete,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,59.0,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.850473642349243
1129397.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,1.0,Complete,3.0,2.0,Call 3,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,59.0,3.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.850473642349243
1129379.0,Never,Never,All others,1.0,Complete,3.0,2.0,Call 3,1.0,2.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,3.0,2.0,9.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,No,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,59.0,3.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.850473642349243
1129367.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,1.0,Complete,4.0,2.0,Call 3,1.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Yes,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,59.0,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.850473642349243
1119014.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,2.0,Complete,4.0,2.0,Call 2,1.0,2.0,1.0,4.0,2.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,59.0,1.0,Black,State questionnaire,Black,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,4.0,2.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,8.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,1.15197610855103
1119217.0,Once a week,More than once a week/Once a week,All others,3.0,Complete,4.0,2.0,Call 2,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,59.0,4.0,Black,State questionnaire,Black,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.643878698348999
1129362.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,2.0,1.0,Call 3,1.0,1.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,59.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.53543496131897
1119400.0,More than once a week,More than once a week/Once a week,All others,3.0,Complete,4.0,2.0,Call 2,1.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,59.0,9.0,Black,State questionnaire,Black,3.0,2.0,West,None,None,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,8.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.706250786781311
1107659.0,A few times a year,A few times a month/A few times a year,All others,3.0,Complete,3.0,2.0,Call 1,1.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,59.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.53543496131897
1119171.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,3.0,Complete,2.0,1.0,Call 2,1.0,1.0,1.0,8.0,3.0,High school graduate,3.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,59.0,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.53543496131897
1119139.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,4.0,2.0,Call 2,1.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",3.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,59.0,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.587302207946777
1118846.0,Never,Never,All others,3.0,Complete,4.0,2.0,Call 2,1.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,No,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,59.0,1.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Something else,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.53543496131897
1129374.0,More than once a week,More than once a week/Once a week,All others,3.0,Complete,1.0,1.0,Call 3,1.0,1.0,1.0,8.0,3.0,High school graduate,2.0,1.0,2.0,9.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,No,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,59.0,1.0,Black,State questionnaire,Black,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.643878698348999
1119255.0,Never,Never,All others,9.0,Complete,2.0,1.0,Call 2,1.0,2.0,1.0,99.0,5.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,59.0,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,1.11315822601318
1117974.0,Never,Never,Catholic/Do not attend weekly,1.0,Complete,1.0,1.0,Call 2,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,58.0,2.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0,0.538130879402161
1118295.0,,,,1.0,Not complete,4.0,2.0,Call 2,6.0,,,2.0,1.0,,,,2.0,,,,,,,1.0,No,No,,Poor,Not so good/Poor,,,,,,,58.0,4.0,White,State questionnaire,White,,,West,,,,,,,Male,Non black male,White men,White male,,White male,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0,0.590259253978729
1108030.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,1.0,Complete,3.0,2.0,Call 1,8.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85739.0,0.73743861913681
1127716.0,Once a week,More than once a week/Once a week,All others,1.0,Complete,2.0,1.0,Call 3,8.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,Yes,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,West,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Jewish,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85739.0,0.73743861913681
1127575.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,1.0,Complete,3.0,2.0,Call 3,8.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85739.0,0.73743861913681
