ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,ISSVQUAL,LONGPRIM,OBAMAASVP,OBAMVSMCCN,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SDDPRS08,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TIME3DAB,TIMEPRAB,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3707457.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,73.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,9.0,9.0,9.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57461.0,0.904843747615814
3707456.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,4.0,1.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates leadership/personal qualities,2.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,57.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,57033.0,0.901004314422607
3707452.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,1.0,,,,1.0,My candidates position on the issues,9.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,73.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57461.0,0.904843747615814
3707451.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,2.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,1.0,1.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,20.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57219.0,1.00723922252655
3707449.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,1.0,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,57.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,57033.0,0.69953191280365
3707448.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,2.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,20.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57219.0,0.782011747360229
3707445.0,60+,60+,65+,65-74,,,Never,Never,All others,Complete,1.0,4.0,2.0,Call 1,1.0,2.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,2.0,2.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,1.0,2.0,1.0,65+,Democrat,,,Democrat,Conservative,5.0,20.0,3.0,,State questionnaire,,3.0,2.0,9.0,2.0,1.0,Midwest,None,None,9.0,1.0,1.0,2.0,1.0,Male,,,,,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57219.0,0.910251796245575
3707432.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,4.0,2.0,Call 1,1.0,9.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,9.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Suburb,Urban,Urban Core,Very upscale,57105.0,0.765853643417358
3707424.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,4.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,1.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,2.0,1.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,35.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0,0.93379533290863
3707421.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,9.0,9.0,Call 1,1.0,1.0,1.0,1.0,2.0,Did not complete high school,1.0,1.0,1.0,3.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,71.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57450.0,1.54262781143188
3707419.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates leadership/personal qualities,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,35.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0,0.724990546703339
3707418.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,4.0,3.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",9.0,My candidates leadership/personal qualities,2.0,2.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,71.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,9.0,9.0,Omit,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57450.0,1.68576812744141
3707417.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 1,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,2.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,57103.0,0.700824201107025
3707416.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 1,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,2.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,57103.0,0.700824201107025
3707414.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,1.0,1.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,35.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0,0.792262434959412
3707413.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 1,1.0,2.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,2.0,3.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,My candidates leadership/personal qualities,2.0,2.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,71.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57450.0,1.98692047595978
3707412.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,4.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,2.0,1.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Suburb,Urban,Urban Core,Very upscale,57103.0,0.902668833732605
3707409.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,My candidates leadership/personal qualities,2.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,35.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0,0.792262434959412
3707408.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates leadership/personal qualities,9.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,47.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,57103.0,0.765853643417358
3707404.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,1.0,1.0,Call 1,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,No,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,2.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,3.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,9.0,65+,Low Density Rural,Rural,Rural,Upscale,57006.0,1.15367579460144
3707403.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,1.0,1.0,Call 1,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,No,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,2.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,3.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,9.0,65+,Low Density Rural,Rural,Rural,Upscale,57006.0,1.15367579460144
3707398.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,9.0,9.0,Call 1,1.0,1.0,1.0,1.0,2.0,High school graduate,9.0,9.0,9.0,2.0,No,9.0,9.0,9.0,1.0,,,,1.0,My candidates position on the issues,9.0,2.0,9.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,9.0,9.0,9.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57006.0,1.35977292060852
3707397.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,2.0,2.0,1.0,2.0,Some college or associate degree,2.0,1.0,1.0,3.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,1.0,2.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,71.0,2.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57450.0,1.98692047595978
3707391.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,9.0,9.0,Call 1,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,9.0,2.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,My candidates position on the issues,2.0,2.0,9.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,3.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,,,,,Non white,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57006.0,1.19948220252991
3707388.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates position on the issues,2.0,2.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0,0.792262434959412
3707381.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,2.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,2.0,1.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,My candidates leadership/personal qualities,2.0,2.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,35.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0,0.93379533290863
