ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,ILDPRS08,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,LATINOS,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1114667.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 2,17.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,,,,3.0,No,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,60.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,61244.0,0.779063761234283
1126330.0,60+,60+,65+,75 or over,Black 60+,Black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,High school graduate,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,No,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,106.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,8.0,65+,Extremely High Density Urban,Urban,Urban Core,Very downscale,60637.0,0.950882315635681
1115064.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Never,Never,All others,Complete,1.0,1.0,Call 2,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,Yes,Yes,Yes,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,104.0,1.0,Black,State questionnaire,Hispanic/Latino,1.0,1.0,Midwest,None,None,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60629.0,2.2772216796875
1105328.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 1,8.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,28.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0,0.65793389081955
1114659.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,16.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,75.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,61252.0,0.625906348228455
1116991.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 2,8.0,1.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,37.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60098.0,0.892700374126434
1105319.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Never,Never,All others,Complete,1.0,1.0,Call 1,1.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,106.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60637.0,0.804938316345215
1105739.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,4.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,110.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,11.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60608.0,1.33281779289246
1114644.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,8.0,3.0,1.0,8.0,3.0,High school graduate,4.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,28.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0,0.719069123268127
1128092.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,3.0,3.0,1.0,8.0,3.0,Did not complete high school,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,Yes,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,109.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non-married men,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,High Density Urban,Urban,Urban Core,Downscale,60638.0,0.592711925506592
1114639.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,9.0,9.0,Call 2,1.0,3.0,1.0,8.0,3.0,Did not complete high school,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",9.0,No,No,Yes,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,104.0,4.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60629.0,2.2772216796875
1105304.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,17.0,3.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,60.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,61244.0,0.781443178653717
1105302.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,1.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,104.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60629.0,2.0836124420166
1105297.0,60+,60+,50-64,60-64,Black 60+,Black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,16.0,9.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,,,,3.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,36.0,2.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,8.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,60013.0,1.01882016658783
1114622.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 2,17.0,1.0,2.0,8.0,3.0,Postgraduate study,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,,,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,60.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,, Illinois,Election day exit poll,2.0,4.0,2.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,61244.0,0.844642996788025
1114621.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,2.0,No,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,1.0,140.0,4.0,Other,State questionnaire,Other,2.0,1.0,Midwest,Something else,Muslim,9.0,9.0,9.0,9.0,Male,Non black male,All other races,Non white male,Married men,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,60478.0,2.2238621711731
1126285.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,9.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Yes,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,106.0,1.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,9.0,9.0,9.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60637.0,0.804938316345215
1105712.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,3.0,2.0,Call 1,4.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,1.0,110.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60608.0,1.21578848361969
1116942.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,143.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,60429.0,0.859484672546387
1105275.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,1.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60637.0,0.815393567085266
1116939.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 2,8.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,37.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60098.0,0.755686283111572
1116938.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,14.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,24.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,60120.0,1.00470161437988
1126266.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 3,16.0,3.0,1.0,8.0,3.0,High school graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,36.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,60013.0,0.951923370361328
1128598.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,3.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,109.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,10.0,17-64,High Density Urban,Urban,Urban Core,Downscale,60638.0,0.54397588968277
1117139.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Call 2,8.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,37.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60098.0,0.691437900066376
1105692.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,15.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,1.0,5.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,10.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural,English, Illinois,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,61920.0,0.660050809383392
