ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,READYBL2,READYWOMAN,READYWM2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,VADPRS08,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1161091.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,3.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,Good,Excellent/Good,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,83.0,1.0,Black,State questionnaire,Black,3.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Downscale,23225.0,0.918873846530914
1161084.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,2.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,77.0,1.0,Black,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,2.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,11.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.48364114761353
1161081.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,6.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Poor,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,5.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,24122.0,0.76559191942215
1163411.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,10.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,16.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22066.0,0.75426185131073
1161076.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 1,3.0,9.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,83.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,8.0,65+,Suburb,Urban,Urban Core,Downscale,23225.0,0.955019652843475
1161075.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,68.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.22051620483398
1161074.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,4.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,87.0,2.0,Black,State questionnaire,Black,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23435.0,1.03421485424042
1161070.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 1,7.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural, Virginia,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.842193722724915
1161069.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,4.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,68.0,1.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.22051620483398
1161067.0,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 1,3.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Good,Excellent/Good,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,83.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,5.0,17-64,Suburb,Urban,Urban Core,Downscale,23225.0,0.898384809494019
1161066.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,2.0,2.0,2.0,8.0,College graduate,2.0,1.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Not so good,Not so good/Poor,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,77.0,2.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.44550406932831
1161065.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 1,6.0,9.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,5.0,4.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Jewish,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,24122.0,0.783469498157501
1161061.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,4.0,2.0,2.0,8.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,68.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,,,,,,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.19865787029266
1161053.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,68.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,2.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.22051620483398
1161052.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,6.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,,,,1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,,,9.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,2.0,1.0,9.0,9.0,Omit,No one does,No,No,No,2.0,2.0,Version 1,,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,24122.0,0.804139971733093
1161050.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,2.0,2.0,1.0,8.0,High school graduate,2.0,1.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,77.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.53744828701019
1163377.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,10.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,Yes,No,Poor,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,16.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non-married men,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22066.0,0.756899476051331
1161042.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,4.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,68.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.22051620483398
1161038.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,2.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,77.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.50236594676971
1161034.0,Never,Never,All others,Complete,3.0,2.0,Call 1,4.0,2.0,2.0,8.0,College graduate,2.0,1.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,68.0,2.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.22051620483398
1161030.0,,,,Not complete,1.0,1.0,Call 1,7.0,,,8.0,,,,,3.0,,,,,,3.0,No,,Poor,Not so good/Poor,,,,,,,8.0,2.0,White,State questionnaire,White,,,,,South,,,,,,,Male,Non black male,White men,White male,,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,2.0,Version 1,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,22546.0,0.849851071834564
1161028.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 1,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,68.0,1.0,Black,State questionnaire,Black,4.0,2.0,4.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.22051620483398
1161025.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,2.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,2.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,77.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.53744828701019
1161022.0,,,,Not complete,2.0,1.0,Call 1,7.0,,,8.0,,,,,3.0,,,,,,1.0,No,,Poor,Not so good/Poor,,,,,,,8.0,1.0,Black,State questionnaire,Black,,,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,2.0,Version 1,,,3.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.789068579673767
1161021.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 1,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Excellent,Excellent/Good,Republican,Black non Democrat,All Republicans,Republican,Moderate,3.0,68.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,2.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,23323.0,1.22051620483398
1161016.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,7.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.817685663700104
1161014.0,Never,Never,All others,Complete,4.0,2.0,Call 1,2.0,2.0,2.0,8.0,College graduate,2.0,1.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,77.0,1.0,Black,State questionnaire,Black,3.0,2.0,2.0,1.0,South,None,None,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.44550406932831
1161012.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,72.0,1.0,Black,State questionnaire,Black,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,23663.0,1.3030594587326
1161008.0,,,,Not complete,3.0,2.0,Call 1,7.0,,,8.0,,,,,3.0,,,,,,1.0,No,,Not so good,Not so good/Poor,,,,,,,8.0,1.0,Black,State questionnaire,Black,,,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,2.0,Version 1,,,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.789068579673767
