ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BORNINSC,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,MOVETOSC,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SCRPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
536737.0,1.0,2.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,2.0,1.0,Yes,3.0,2.0,Call 2,4.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates leadership/personal qualities,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,109.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.08407831192017
536735.0,1.0,2.0,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,2.0,1.0,No,3.0,2.0,Call 2,3.0,3.0,1.0,Some college or associate degree,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,3.0,65+,Independent/Something else,Independent,Moderate,3.0,6.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Town,Rural,Rural,Very upscale,29621.0,1.1194543838501
536734.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,1.0,,3.0,2.0,Call 2,3.0,1.0,1.0,High school graduate,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Liberal,1.0,83.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,29691.0,1.01418030261993
536728.0,1.0,2.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,3.0,2.0,No,4.0,2.0,Call 2,2.0,3.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,My candidates leadership/personal qualities,3.0,18-64,Independent/Something else,Independent,Moderate,3.0,99.0,1.0,White,State questionnaire,White,South,Jewish,Jewish,3.0,4.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Jewish,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0,1.17494297027588
536726.0,2.0,3.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,4.0,3.0,1.0,Some college or associate degree,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,My candidates position on the issues,1.0,65+,Republican,Republican,Conservative,4.0,58.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29673.0,1.33285105228424
536722.0,1.0,2.0,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,3.0,3.0,1.0,Some college or associate degree,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,3.0,65+,Republican,Republican,Conservative,5.0,6.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Town,Rural,Rural,Very upscale,29621.0,1.09293782711029
536720.0,1.0,2.0,30-59,30-44,40-49,40-44,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,1.0,3.0,2.0,College graduate,4.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,3.0,18-64,Independent/Something else,Independent,Moderate,3.0,44.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,1.12712383270264
536719.0,2.0,3.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,Yes,2.0,1.0,Call 2,1.0,3.0,2.0,College graduate,4.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,3.0,18-64,Republican,Republican,Conservative,5.0,23.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,29407.0,0.91839724779129
536715.0,2.0,3.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,1.0,Yes,2.0,1.0,Call 2,4.0,3.0,2.0,College graduate,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,109.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.0583997964859
536706.0,,,,,,,,,,Not complete,,9.0,9.0,9.0,,9.0,9.0,Call 2,4.0,,,,1.0,,,,,,,9.0,Omit,9.0,,,,,,58.0,9.0,White,State questionnaire,White,South,,,,4.0,4.0,Male,White male,White male,9.0,9.0,Suburbs,Suburbs,South Carolina,,Election day exit poll,9.0,9.0,9.0,Version 1,,,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29673.0,1.14764297008514
536705.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,1.0,1.0,Yes,1.0,1.0,Call 2,1.0,3.0,1.0,High school graduate,4.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates position on the issues,4.0,65+,Republican,Republican,Conservative,5.0,44.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,65+,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,1.3823573589325
536704.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,2.0,1.0,No,2.0,1.0,Call 2,2.0,3.0,2.0,College graduate,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,99.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0,1.203449010849
536703.0,1.0,1.0,30-59,30-44,40-49,40-44,Never,Never,All others,Complete,3.0,2.0,4.0,2.0,No,1.0,1.0,Call 2,1.0,3.0,1.0,High school graduate,3.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Moderate,3.0,62.0,2.0,White,State questionnaire,White,South,None,None,5.0,4.0,4.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,None,All others,All others,2.0,2.0,4.0,4.0,17-64,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,1.26328074932098
536692.0,2.0,3.0,60+,60+,65+,65-74,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,2.0,1.0,No,3.0,2.0,Call 2,1.0,1.0,2.0,College graduate,4.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,My candidates leadership/personal qualities,2.0,65+,Republican,Republican,Conservative,4.0,23.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,4.0,Female,White female,White female,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very upscale,29407.0,1.12636530399323
536688.0,2.0,3.0,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,1.0,1.0,Yes,2.0,1.0,Call 2,2.0,3.0,1.0,High school graduate,2.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates leadership/personal qualities,1.0,65+,Independent/Something else,Independent,Conservative,5.0,97.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,9.0,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29223.0,1.27159571647644
536687.0,1.0,2.0,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,1.0,2.0,1.0,No,3.0,2.0,Call 2,3.0,3.0,1.0,Some college or associate degree,1.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates position on the issues,1.0,18-64,Independent/Something else,Independent,Moderate,3.0,83.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,Male,White male,White male,2.0,1.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,29691.0,1.01418030261993
536742.0,1.0,2.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 2,3.0,3.0,2.0,College graduate,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,6.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,Female,White female,White female,3.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,17-64,Town,Rural,Rural,Very upscale,29621.0,1.1194543838501
536661.0,1.0,1.0,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,1.0,2.0,1.0,No,2.0,1.0,Call 2,1.0,3.0,2.0,College graduate,3.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,62.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,1.26328074932098
536654.0,1.0,2.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,4.0,2.0,Yes,1.0,1.0,Call 2,3.0,2.0,1.0,High school graduate,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,83.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,1.0,1.0,Rural,Small Cities/Rural,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,29691.0,1.03878605365753
536652.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,4.0,2.0,No,3.0,2.0,Call 2,2.0,3.0,2.0,College graduate,2.0,1.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Moderate,3.0,97.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29223.0,1.08773279190063
536633.0,1.0,2.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,4.0,2.0,Yes,1.0,1.0,Call 2,2.0,3.0,1.0,High school graduate,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,65+,Republican,Republican,Conservative,4.0,103.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0,1.09293782711029
536632.0,1.0,2.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,4.0,2.0,Yes,1.0,1.0,Call 2,2.0,3.0,1.0,High school graduate,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,65+,Republican,Republican,Conservative,4.0,103.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0,1.09293782711029
536621.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,4.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",4.0,My candidates leadership/personal qualities,4.0,18-64,Republican,Republican,Moderate,3.0,109.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,Male,White male,White male,3.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.0583997964859
536701.0,,,30-59,45-59,50-64,50-59,,,,Not complete,,2.0,2.0,1.0,,2.0,1.0,Call 2,4.0,,,,1.0,,,,,,,3.0,My candidates position on the issues,4.0,18-64,,,,,58.0,2.0,White,State questionnaire,White,South,,,,4.0,4.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,,Election day exit poll,2.0,4.0,2.0,Version 1,No,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29673.0,1.1401309967041
535758.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,All others,Complete,3.0,1.0,2.0,1.0,Yes,3.0,2.0,Call 2,3.0,3.0,1.0,High school graduate,1.0,9.0,1.0,1.0,,,,3.0,My candidates leadership/personal qualities,1.0,65+,Republican,Republican,Moderate,3.0,61.0,4.0,White,State questionnaire,White,South,,,9.0,4.0,4.0,Male,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,,White Born-again/Evangelical Christians,,4.0,4.0,6.0,9.0,65+,Town,Rural,Rural,Upscale,29649.0,0.910781562328339
536588.0,1.0,1.0,18-29,18-29,18-24,18-24,Never,Never,All others,Complete,3.0,1.0,4.0,2.0,No,3.0,2.0,Call 2,4.0,4.0,1.0,High school graduate,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,1.0,18-64,Independent/Something else,Independent,Liberal,1.0,56.0,2.0,White,State questionnaire,White,South,None,None,5.0,6.0,5.0,Female,White female,White female,3.0,2.0,Suburbs,Suburbs,South Carolina,9.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0,0.581635057926178
536558.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,All others,Complete,6.0,1.0,3.0,2.0,Yes,1.0,1.0,Call 2,2.0,4.0,2.0,College graduate,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates position on the issues,1.0,18-64,Independent/Something else,Independent,Conservative,4.0,103.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,5.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0,0.486511290073395
536407.0,2.0,4.0,18-29,18-29,25-29,25-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,1.0,1.0,Yes,4.0,2.0,Call 2,2.0,4.0,2.0,College graduate,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,My candidates position on the issues,2.0,18-64,Independent/Something else,Independent,Liberal,2.0,72.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,5.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,29033.0,0.805043995380402
536264.0,1.0,2.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,3.0,2.0,Yes,3.0,2.0,Call 2,3.0,4.0,1.0,Some college or associate degree,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,3.0,18-64,Independent/Something else,Independent,Moderate,3.0,3.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,5.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29654.0,0.675710141658783
