ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GADPRS08,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1121625.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,4.0,2.0,Call 3,4.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,30307.0,1.20480716228485
1105363.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,64.0,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30269.0,0.624418497085571
1105362.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 1,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,144.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,31560.0,0.582502663135529
1112360.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 2,11.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,67.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural, Georgia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Town,Rural,Rural,Downscale,30161.0,0.979878306388855
1105360.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 1,7.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,92.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30043.0,0.761557161808014
1112358.0,30-59,45-59,50-64,50-59,,,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,,,Democrat,Liberal,1.0,1.0,1.0,,State questionnaire,,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,,,,Non-married women,,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,31650.0,0.452841997146606
1105358.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,Call 1,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,53.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0,0.978459119796753
1112568.0,60+,60+,50-64,60-64,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Moderate,3.0,53.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Muslim,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0,1.2721563577652
1114827.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 2,13.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,33.0,4.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,30106.0,0.882076501846313
1112352.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,6.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,80.0,2.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30005.0,0.691811800003052
1112350.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,4.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,49.0,2.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,30088.0,0.845509827136993
1121679.0,60+,60+,50-64,60-64,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,114.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,9.0,9.0,9.0,Female,Black female,Black women,Non white female,Married women,Non white,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,8.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,31320.0,1.19776201248169
1114678.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Call 2,13.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,33.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,30106.0,0.882076501846313
1112342.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 2,2.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,134.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Non-white,1.0,3.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,31792.0,0.75161075592041
1112553.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 2,5.0,2.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,74.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Georgia,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,30303.0,0.844993233680725
1121600.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,13.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,18.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,None,None,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30296.0,0.936872482299805
1105340.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,2.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,112.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31763.0,0.445203810930252
1105339.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 1,4.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,49.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,30088.0,0.948009312152863
1121528.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,114.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,5.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,31320.0,1.16198396682739
1112330.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 2,11.0,1.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,124.0,4.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Georgia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30157.0,0.785211622714996
1105330.0,60+,60+,50-64,60-64,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 1,9.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,137.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,8.0,17-64,Low Density Rural,Rural,Rural,Downscale,30512.0,1.94602143764496
1112328.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 2,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,112.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,31763.0,0.445203810930252
1121457.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,4.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,49.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,30088.0,0.948009312152863
1105750.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,11.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,125.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,30132.0,0.773471891880035
1105324.0,60+,60+,50-64,60-64,Black 60+,Black 60+,Once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Call 1,1.0,3.0,1.0,8.0,3.0,Did not complete high school,4.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,144.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,,,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Rural,Small Cities/Rural, Georgia,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,31560.0,0.675463378429413
1112322.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,49.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,30088.0,0.948009312152863
1105321.0,60+,60+,50-64,60-64,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,4.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,53.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Suburbs,Suburbs, Georgia,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0,1.2721563577652
