ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHAREREL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TNRPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1111845.0,2.0,3.0,60+,60+,65+,65-74,,,Omit,Omit,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,6.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Republican,,,Republican,Moderate,3.0,55.0,1.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,3.0,Male,,,,,2.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37167.0,0.550624251365662
1118830.0,9.0,9.0,,,,,,,,,,Not complete,9.0,9.0,,9.0,9.0,Call 2,7.0,,,,,2.0,,,,,,,,9.0,Omit,,,,,,,,,,,7.0,9.0,,State questionnaire,,South,,,,4.0,3.0,,,,,,,,Suburbs,Suburbs,Tennessee,Election day exit poll,9.0,9.0,9.0,9.0,9.0,9.0,3.0,Version 1,,,,,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37082.0,0.979913234710693
1118829.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,4.0,2.0,Call 2,2.0,3.0,1.0,3.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,63.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs,Tennessee,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,37764.0,1.17553246021271
1111816.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 1,6.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,55.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37167.0,0.688090264797211
1111815.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 1,6.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,55.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37167.0,0.688090264797211
1109468.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,5.0,3.0,2.0,3.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,11.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,3.0,2.0,"Cities over 500,000","Cities over 50,000",Tennessee,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,37076.0,0.926706671714783
1118791.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,3.0,2.0,Call 2,3.0,3.0,1.0,3.0,High school graduate,4.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,5.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Tennessee,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Downscale,37311.0,1.19588005542755
1109456.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,3.0,2.0,Call 1,7.0,3.0,1.0,3.0,Did not complete high school,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,46.0,1.0,White,State questionnaire,White,South,Something else,Something else,4.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Rural,Small Cities/Rural,Tennessee,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,No,Something else,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,38310.0,1.90584313869476
1111788.0,1.0,1.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,Catholic/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 1,6.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,55.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37167.0,0.470221191644669
1111781.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,7.0,3.0,2.0,1.0,Postgraduate study,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,96.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs,Tennessee,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Version 1,Yes,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37069.0,1.00393390655518
1125778.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,2.0,1.0,Call 3,1.0,3.0,1.0,4.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,9.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Rural,Small Cities/Rural,Tennessee,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,37722.0,1.07345235347748
1118757.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 2,1.0,3.0,1.0,3.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,34.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,37873.0,1.21325540542603
1118756.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 2,1.0,3.0,1.0,3.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,34.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,37873.0,1.21325540542603
1111744.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,7.0,3.0,2.0,3.0,College graduate,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,96.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs,Tennessee,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37069.0,0.941614806652069
1125735.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,7.0,3.0,1.0,3.0,High school graduate,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,7.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37082.0,0.855408787727356
1118706.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,6.0,3.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,58.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Version 1,Yes,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,37130.0,1.55778670310974
1109370.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,3.0,2.0,Call 1,5.0,3.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,11.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,3.0,2.0,"Cities over 500,000","Cities over 50,000",Tennessee,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,37076.0,1.13841283321381
1118699.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 2,1.0,3.0,1.0,3.0,High school graduate,4.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Excellent,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,34.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,37873.0,0.829104006290436
1109354.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 1,8.0,3.0,1.0,3.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,86.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,38058.0,1.10825002193451
1109652.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,1.0,3.0,2.0,3.0,College graduate,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,81.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,37617.0,0.968021094799042
1109348.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 1,1.0,3.0,2.0,4.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,81.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,2.0,1.0,Suburbs,Suburbs,Tennessee,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,37617.0,1.26786828041077
1125678.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,1.0,1.0,Call 3,5.0,3.0,2.0,2.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities over 500,000","Cities over 50,000",Tennessee,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,37076.0,0.926706671714783
1125677.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,1.0,1.0,Call 3,5.0,3.0,2.0,2.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities over 500,000","Cities over 50,000",Tennessee,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,37076.0,0.926706671714783
