ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,NJRPRS08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1124846.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,13.0,3.0,2.0,5.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7302.0,0.183294966816902
1124845.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,13.0,3.0,2.0,5.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7302.0,0.183294966816902
1103548.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,4.0,2.0,Call 1,12.0,3.0,2.0,4.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,63.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,New Jersey,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Upscale,8628.0,0.309633940458298
1103868.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,3.0,4.0,2.0,4.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,1.0,20.0,2.0,Asian,State questionnaire,Asian,East,Catholic,Catholic,9.0,6.0,4.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,4.0,5.0,7.0,13.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8053.0,1.32655477523804
1113782.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 2,12.0,4.0,1.0,4.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,75.0,1.0,White,State questionnaire,White,East,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8857.0,0.77912175655365
1125914.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,No,3.0,2.0,Call 3,3.0,3.0,2.0,4.0,College graduate,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,22.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not at all worried,Not worried,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,8060.0,0.833154499530792
1124777.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,Not complete,4.0,2.0,,3.0,2.0,Call 3,11.0,,,,,5.0,,,,,,,,1.0,My candidates position on the issues,No,,,4.0,18-64,,,,,,,98.0,2.0,White,State questionnaire,White,East,,,,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,,,2.0,5.0,2.0,Version 1,No,,,,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7876.0,0.900725722312927
1113744.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 2,1.0,4.0,1.0,4.0,High school graduate,4.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,48.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,8080.0,2.04354858398438
1123666.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,4.0,2.0,,2.0,1.0,Call 3,4.0,,,,,4.0,,,,,,,,1.0,My candidates position on the issues,No,,,4.0,18-64,,,,,,,106.0,1.0,White,State questionnaire,White,East,,,,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,,,1.0,2.0,1.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,0.586450397968292
1113706.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 2,12.0,4.0,1.0,4.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,63.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Rural,Rural,Upscale,8628.0,0.309633940458298
1103772.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,4.0,4.0,1.0,4.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,106.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,0.586450397968292
1123619.0,1.0,2.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,1.0,No,4.0,2.0,Call 3,4.0,4.0,2.0,4.0,College graduate,4.0,2.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,106.0,1.0,White,State questionnaire,White,East,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,0.777942478656769
1125753.0,1.0,1.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,No,1.0,1.0,Call 3,7.0,1.0,1.0,1.0,Did not complete high school,5.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,1.0,My candidates position on the issues,Yes,Excellent,Excellent/Good,4.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,115.0,1.0,American Indian,State questionnaire,Hispanic/Latino,East,None,None,9.0,6.0,4.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,1.0,1.0,1.0,1.0,9.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,8505.0,1.11549603939056
1113602.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 2,11.0,4.0,2.0,4.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,40.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7078.0,0.399267822504044
1103673.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 1,5.0,4.0,2.0,4.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,6.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,7624.0,0.489356935024261
1126882.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Never,Never,All others,Complete,3.0,2.0,,3.0,2.0,Call 3,1.0,4.0,1.0,4.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,44.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,None,None,9.0,6.0,4.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,11.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,8090.0,1.00614011287689
1124702.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 3,11.0,5.0,2.0,4.0,Postgraduate study,5.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,98.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not at all worried,Not worried,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7876.0,0.900725722312927
1113544.0,1.0,2.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 2,12.0,4.0,2.0,4.0,College graduate,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,85.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7738.0,0.855873107910156
1103566.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 1,12.0,5.0,2.0,5.0,Postgraduate study,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,63.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Upscale,8628.0,0.309633940458298
1115002.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,4.0,2.0,Call 2,5.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,6.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,7624.0,0.51416939496994
1123829.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,4.0,2.0,Call 3,11.0,4.0,2.0,4.0,Postgraduate study,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,40.0,2.0,White,State questionnaire,White,East,,,9.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,1.0,2.0,1.0,Version 1,No,,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7078.0,0.44915896654129
1125100.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,,,,Not complete,4.0,2.0,,2.0,1.0,Call 3,5.0,,,,,2.0,,,,,,,,1.0,My candidates position on the issues,No,,,4.0,18-64,,,,,,,111.0,2.0,White,State questionnaire,White,East,,,,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,,,1.0,2.0,1.0,Version 1,No,,,,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7480.0,0.538770377635956
1125525.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 3,5.0,4.0,1.0,4.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,9.0,Omit,No,Poor,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,All other,Something else,Conservative,5.0,116.0,2.0,Other,State questionnaire,Other,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,6.0,4.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7821.0,0.775949656963348
1104527.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,No,4.0,2.0,Call 1,8.0,4.0,2.0,4.0,Postgraduate study,1.0,2.0,3.0,,,,Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,43.0,2.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,Yes,Jewish,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7052.0,0.262988418340683
1104526.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,No,4.0,2.0,Call 1,8.0,4.0,2.0,4.0,Postgraduate study,1.0,2.0,3.0,,,,Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,43.0,2.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,Yes,Jewish,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7052.0,0.262988418340683
1113334.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 2,12.0,3.0,2.0,4.0,Postgraduate study,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Omit,Omit,9.0,My candidates position on the issues,No,Good,Excellent/Good,4.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,,,85.0,1.0,White,State questionnaire,White,East,Something else,Something else,4.0,6.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,Not at all worried,Not worried,1.0,1.0,1.0,Version 1,No,Something else,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7738.0,0.614062666893005
