ID,WEIGHT,PRSAZ24,SENAZ24,AZ24ABORTION,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHALLENGEELECTION,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMDEP24,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TRACKANGR,TRACKANGR2,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
10248.0,0.565454814,Donald Trump,Kari Lake,No,Illegal,Illegal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,6.0,Accept the results,The Republican Party,Very secure,Very secure or Somewhat secure,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,2.0,Deported to the countries they came from,Immigration,No,Not so good,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85614.0
10249.0,1.671212932,Donald Trump,Kari Lake,Yes,Legal,Legal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,Challenge the results,The Republican Party,Very secure,Very secure or Somewhat secure,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Very confident,Very confident or Somewhat confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,3.0,Deported to the countries they came from,The state of democracy,Yes,Poor,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,Independent/Something else,Conservative Republicans,Has the ability to lead,Other,Black,State questionnaire,Hispanic/Latino,Black,Non-white,Hispanic/Latino,West,Female,Latino women,Suburbs,Suburbs,English,Arizona,Other,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,86326.0
10250.0,2.058061954,Donald Trump,Kari Lake,No,Illegal,Illegal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,6.0,Challenge the results,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Not at all confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,2.0,Deported to the countries they came from,Immigration,No,Poor,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Suburbs,Suburbs,English,Arizona,White suburban men,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85658.0
10251.0,1.111697116,Donald Trump,Kari Lake,No,Illegal,Illegal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,3.0,Accept the results,The Republican Party,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,1.0,Deported to the countries they came from,The economy,No,Poor,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85305.0
10252.0,1.511103032,Donald Trump,Kari Lake,No,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,9.0,Challenge the results,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,3.0,Deported to the countries they came from,Immigration,No,Poor,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85356.0
10253.0,0.160945632,Donald Trump,,No,Omit,Omit,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,Omit,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,3.0,Omit,The economy,No,Not so good,Not so good or poor,No,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,Moderate/Liberal Republicans,Conservative Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,86314.0
10254.0,0.436095422,Donald Trump,Kari Lake,Yes,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,8.0,Challenge the results,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,1.0,Offered a chance to apply for legal status,Immigration,No,Poor,Not so good or poor,No,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,Moderate/Liberal Republicans,Conservative Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85345.0
10255.0,1.063515321,Donald Trump,Kari Lake,No,Illegal,Illegal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,1.0,Challenge the results,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,1.0,Deported to the countries they came from,Immigration,Yes,Poor,Not so good or poor,No,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Conservative,Moderate/Liberal Republicans,Conservative Independents,Has the ability to lead,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85022.0
10256.0,0.656536073,Donald Trump,Kari Lake,No,Illegal,Illegal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,Accept the results,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,3.0,Offered a chance to apply for legal status,Immigration,No,Not so good,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,86327.0
10257.0,0.493997021,Donald Trump,,Yes,Legal,Legal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,Challenge the results,The Republican Party,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,About the same,For your candidate,Rural women,3.0,Deported to the countries they came from,The state of democracy,No,Poor,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Rural,Small Cities/Rural,English,Arizona,Other,Telephone survey,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85541.0
10258.0,0.357558097,Donald Trump,Kari Lake,Yes,Legal,Legal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,4.0,Challenge the results,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Somewhat confident,Very confident or Somewhat confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,1.0,Deported to the countries they came from,Immigration,No,Not so good,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Suburbs,Suburbs,English,Arizona,White suburban men,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85226.0
10259.0,0.938644684,Donald Trump,Kari Lake,Yes,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,4.0,Challenge the results,The Republican Party,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Not very confident,Not very confident or Not at all confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,1.0,Deported to the countries they came from,Immigration,No,Poor,Not so good or poor,No,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate/Liberal Republicans,Moderate Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85226.0
10260.0,0.778756007,Donald Trump,Kari Lake,No,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,5.0,Accept the results,The Republican Party,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,3.0,Deported to the countries they came from,The economy,No,Poor,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail,85144.0
