ID,WEIGHT,PRSPA24,SENPA24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHALLENGEELECTION,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,FRACKING24,GENDERBYSOP,GEOCODE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SHAPIRO2,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
35906.0,1.151448949,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,14.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,Rural men,5.0,,No,Poor,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Liberal,65.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,,,,Version 2,Donald Trump,Election day,15727.0
35907.0,0.548617695,Kamala Harris,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Not complete,,,Call 2,10.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,Rural women,4.0,,No,,,No,18-64,,,,,,,,,46.0,,,,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,,Election day,17102.0
35910.0,1.418831428,Other,Other,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Black 45-59,Men 45-64,Black 45-59,Black 45-64,Men 45+,Complete,,,Call 2,17.0,,No,,Very threatened,Somewhat threatened or Very threatened,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Neither,Unfavorable,Worse today,For your candidate,Oppose,Urban men,5.0,The state of democracy,No,,,,18-64,Men without children,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Something else,All others,Liberal,10.0,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,Election day,15238.0
35912.0,1.72977654,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 2,6.0,,Yes,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,Suburban women,2.0,,No,,,,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,40.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,19341.0
35914.0,1.020719956,Donald Trump,Bernie Moreno,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 1,14.0,,,,Very secure,Very secure or Somewhat secure,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,,Rural men,5.0,The economy,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,63.0,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,Version 1,Donald Trump,Election day,15327.0
35918.0,1.752451184,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 2,6.0,,Yes,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,Suburban men,2.0,,No,,,,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,19380.0
35926.0,1.233140259,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 2,9.0,,No,,,,Election day,,,,,,,,,,,,,,,,,Suburban women,3.0,,No,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,,23.0,,,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,19551.0
35934.0,0.628376205,Kamala Harris,Bob Casey,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,,,Call 2,10.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Omit,Rural women,4.0,Abortion,No,,,,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,46.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can bring needed change,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,17102.0
35937.0,0.780850606,Kamala Harris,Bob Casey,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 2,7.0,,No,,Somewhat secure,Very secure or Somewhat secure,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Favor,Suburban women,3.0,The economy,No,,,,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,76.0,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,18053.0
35941.0,1.891055215,Donald Trump,Bernie Moreno,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 2,6.0,,,,Very threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,,Suburban men,2.0,Immigration,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,39.0,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,Version 1,Donald Trump,Election day,19380.0
35947.0,0.986562719,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 1,14.0,,Yes,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,Rural men,5.0,,No,,,,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,63.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,15327.0
35955.0,0.788720439,Kamala Harris,Bob Casey,Legal,Legal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,Call 2,14.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,Rural women,5.0,,No,Good,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,65.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,,,,Version 2,Donald Trump,Election day,15727.0
35958.0,0.434017938,Kamala Harris,Bob Casey,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Black 18-29,Women 18-29,Black 18-29,Black 18-29,Women 18-44,Complete,,,Call 2,10.0,,Yes,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Worse today,Against their opponent,Oppose,Rural women,4.0,The economy,No,,,,18-64,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Liberal,46.0,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,Election day,17102.0
35960.0,0.780824919,Donald Trump,Bernie Moreno,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 2,9.0,,No,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,Rural women,4.0,,No,,,,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,100.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,17857.0
35962.0,0.612840868,Kamala Harris,Bob Casey,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,11.0,,,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,Suburban women,4.0,,No,Good,Excellent or good,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,132.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,,,,Version 2,Joe Biden,Election day,17349.0
35967.0,1.050861742,Kamala Harris,Bernie Moreno,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 2,6.0,,,,Very threatened,Somewhat threatened or Very threatened,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,,For your candidate,,Suburban women,2.0,The economy,No,,,,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,Version 1,Joe Biden,Election day,19380.0
35969.0,1.835350742,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 1,11.0,,Yes,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Favor,Urban women,4.0,The state of democracy,No,,,,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,69.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,17601.0
35979.0,0.554324257,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,All others,All others,Men 45+,Complete,,,Call 2,10.0,,No,,Somewhat secure,Very secure or Somewhat secure,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Oppose,Rural men,4.0,The state of democracy,No,,,,18-64,Men without children,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Conservative,46.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,East,Male,All other races,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Yes,Version 1,Joe Biden,Election day,17102.0
35984.0,1.069368062,Donald Trump,Bob Casey,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 2,14.0,,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,,Rural men,5.0,The economy,No,,,,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,65.0,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",,Version 1,Donald Trump,Election day,15727.0
35985.0,0.913728838,Donald Trump,Bernie Moreno,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 1,14.0,,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,,Rural women,5.0,The state of democracy,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,63.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,Version 1,Did not vote,Election day,15327.0
