ID,WEIGHT,PRSFL24,SENFL24,FLAMD4,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CONTROLSEN,CUBAN,CUBANPR4,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,HURRICANEAID,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,VERSION,VOTE2020,VOTEMETHOD
21305.0,1.39600376,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,23.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,,For your candidate,Suburban women,5.0,,The state of democracy,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,By mail
21306.0,1.251690512,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,22.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Suburban men,5.0,,The state of democracy,No,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,By mail
21307.0,1.884039048,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,23.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Suburban women,5.0,,The economy,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,No,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Joe Biden,By mail
21308.0,0.451439174,Donald Trump,,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,21.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban women,2.0,,The state of democracy,No,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
21309.0,0.058014587,Donald Trump,Rick Scott,No,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,,Men 45-64,,,Men 45+,Complete,,,,21.0,,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban men,2.0,,Immigration,,,,,18-64,Independent/Something else,,,Independent men,Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Has the ability to lead,,,National questionnaire,,,,,South,Male,,Suburbs,Suburbs,,Florida,,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
21310.0,0.72164729,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,22.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Suburban men,5.0,,The state of democracy,No,,,,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,By mail
21311.0,0.623770297,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,22.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Suburban men,5.0,,The state of democracy,No,,,,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Cares about people like me,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,By mail
21312.0,1.05755655,Donald Trump,Rick Scott,No,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,22.0,,No,No,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban men,5.0,,Immigration,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
21313.0,2.037799027,Donald Trump,Rick Scott,No,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,,22.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban men,5.0,,The economy,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
21314.0,0.66559031,Donald Trump,Rick Scott,,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,12.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban women,3.0,,The state of democracy,No,,,,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,No,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
21315.0,1.266879842,Kamala Harris,Rick Scott,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,16.0,,No,No,Very secure,Very secure or Somewhat secure,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Suburban women,3.0,,Abortion,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Cares about people like me,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
21316.0,0.622272747,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,14.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,,Against their opponent,Suburban men,3.0,,The state of democracy,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Early in-person
21317.0,4.260544181,Donald Trump,Rick Scott,No,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,15.0,,No,No,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban women,3.0,,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
21318.0,1.483566413,Donald Trump,Rick Scott,No,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,,16.0,,No,No,Very secure,Very secure or Somewhat secure,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban men,3.0,,Immigration,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,No,Has the ability to lead,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
21319.0,0.360841356,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,16.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Harris,Unfavorable,,For your candidate,Suburban men,3.0,,The state of democracy,No,,,,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Early in-person
21320.0,1.545250269,Donald Trump,Rick Scott,,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,,12.0,,No,No,Omit,Omit,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban women,4.0,,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
21321.0,2.515996236,Donald Trump,Rick Scott,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,,White 60+,White 65+,,Complete,,,,14.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,,3.0,,The state of democracy,No,,,,65+,Republican,Non-black non-Democrat,All Republicans,,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,South,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
21322.0,2.502571146,Donald Trump,Rick Scott,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,Latino 60+,Latino 65+,Men 45+,Complete,,,,14.0,,No,"Yes, Puerto Rican",Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Urban men,3.0,,The economy,Yes,,,,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Yes,Can bring needed change,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Joe Biden,By mail
