ID,WEIGHT,PRSNV24,SENNV24,NVQUEST6,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMDEP24,ISSUE24,LATINO,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
4506.0,0.689745196,Donald Trump,Jacky Rosen,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,2.0,,,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban women,1.0,,The economy,No,,,,,,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Early in-person,89506.0
4507.0,0.518692104,Donald Trump,Sam Brown,No,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,,,,1.0,,,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,2.0,,Immigration,Yes,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,Has the ability to lead,Other,Other,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Early in-person,89052.0
4508.0,3.381289702,Kamala Harris,Jacky Rosen,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,2.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,Neither,Unfavorable,About the same,Against their opponent,Suburban men,1.0,,The state of democracy,No,,,,,,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,Suburbs,Suburbs,English,Nevada,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,By mail,89441.0
4509.0,4.55736456,,,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,,,,1.0,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Favorable,Only Harris,Unfavorable,About the same,Against their opponent,Urban women,2.0,,Omit,Yes,,,,,,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,By mail,89142.0
4510.0,0.424044034,Kamala Harris,Jacky Rosen,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,2.0,,,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Urban women,1.0,,The economy,No,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Early in-person,89508.0
4511.0,6.641718958,Kamala Harris,Jacky Rosen,Yes,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,,,,1.0,,,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Urban men,2.0,,The economy,Yes,,,,,,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,89012.0
4512.0,0.381817152,Donald Trump,,No,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,2.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,Omit,Urban men,1.0,,Immigration,No,,,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Early in-person,89502.0
4513.0,0.789553536,Kamala Harris,Jacky Rosen,Yes,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Black 30-44,Men 30-44,Black 30-44,Black 30-44,Men 18-44,Complete,,,,4.0,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Suburban men,2.0,,The economy,No,,,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Male,Black men,,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,Early in-person,89031.0
4514.0,0.058643637,Kamala Harris,Jacky Rosen,,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,,2.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Suburban men,1.0,,The state of democracy,No,,,,,,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,Suburbs,Suburbs,English,Nevada,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Early in-person,89431.0
4515.0,3.384877026,Kamala Harris,Jacky Rosen,Yes,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,2.0,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Rural women,3.0,,The state of democracy,No,,,,,,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,89410.0
4516.0,4.730962043,Donald Trump,Sam Brown,No,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,1.0,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,2.0,,The state of democracy,No,,,,,,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,By mail,89044.0
4517.0,3.10681691,Kamala Harris,Jacky Rosen,Yes,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,1.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Urban men,2.0,,The state of democracy,No,,,,,,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,89014.0
4518.0,3.128572477,Kamala Harris,Jacky Rosen,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,1.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Urban women,2.0,,The state of democracy,No,,,,,,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,89122.0
4519.0,0.418610752,Kamala Harris,Jacky Rosen,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,2.0,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,Only Harris,Unfavorable,Better today,Against their opponent,Rural men,3.0,,The state of democracy,No,,,,,,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Early in-person,89701.0
4520.0,4.28307697,Donald Trump,Sam Brown,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,3.0,,,Very secure,Very secure or Somewhat secure,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,Against their opponent,Urban men,2.0,,The economy,No,,,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,By mail,89179.0
4521.0,0.516652955,Donald Trump,Sam Brown,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,4.0,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Rural men,3.0,,The state of democracy,No,,,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Early in-person,89060.0
4522.0,3.10681691,Kamala Harris,Jacky Rosen,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,3.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Urban men,2.0,,Abortion,No,,,,,,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,89134.0
