ID,WEIGHT,PRSOH24,SENOH24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,DEWINE24,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FAVVANCE,FAVVP24,FAVWALZ,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMBETTER,INC100K,INC50K,INCOME3,INCOME24,INCWHITE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,WHNCLINC,WHTEVANG
24755.0,1.09343713,Donald Trump,Bernie Moreno,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,Call 1,9.0,No,,Somewhat secure,Very secure or Somewhat secure,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Suburban men,2.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,85.0,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,No,
24758.0,1.392855191,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 1,5.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Rural women,2.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,72.0,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,No,
24762.0,0.816643823,,Sherrod Brown,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Not complete,,,,Call 1,12.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,About the same,Against their opponent,Rural men,6.0,,,,,,,,No,,,,65+,,,,,,,,,127.0,,,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,,,Yes,Version 1,,Election day,,
24766.0,1.675419173,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,,Call 1,3.0,,,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Only Walz,Favorable,,,Urban women,4.0,,,,,,,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,41.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Version 2,Joe Biden,Election day,,
24771.0,0.664360353,Kamala Harris,Sherrod Brown,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Yes,Call 1,10.0,,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,Better today,,Suburban women,5.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,,,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,59.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,Before that,Before that,Before that,,,Yes,Version 4,Joe Biden,Election day,No,White Born-again/Evangelical Christians
24773.0,1.015072577,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat approve,Strongly approve,No,Call 1,12.0,,The Democratic Party,,,Approve,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban women,4.0,Help the country,,,,,,,Yes,Good,Excellent or good,No,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,36.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,Midwest,Female,Latino women,Suburbs,Suburbs,Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
24778.0,0.876886466,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Yes,Call 1,12.0,,The Democratic Party,,,Approve,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural women,6.0,Omit,,,,,,,No,Good,Excellent or good,No,18-64,,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,106.0,Conservative Republicans,Mod./Liberal Republicans,,Black,Black,State questionnaire,Black,Black,Non-white,Black,Midwest,Female,Black women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,In October,In the last month,Before that,,,,Version 2,Joe Biden,Election day,,All others
24786.0,1.957951922,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,Call 1,12.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,,,,About the same,For your candidate,Rural men,6.0,,,,,,,Omit,No,,,,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,127.0,Moderate/Liberal Republicans,Conservative Independents,Omit,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,,
24792.0,1.490599238,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,Latino 30-44,Latino 30-44,Men 18-44,Complete,Strongly or somewhat approve,Somewhat approve,No,Call 1,5.0,,The Democratic Party,,,Approve,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural men,2.0,Help the country,,,,,,,Yes,Good,Excellent or good,No,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Liberal,72.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,Midwest,Male,Latino men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
24793.0,1.406183234,Kamala Harris,Sherrod Brown,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Women 18-29,All others,All others,Women 18-44,Complete,,,,Call 1,7.0,Yes,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,Favorable,Only Harris,Unfavorable,,,,Better today,For your candidate,Suburban women,1.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Omit,No,,,,18-64,Women with children,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has the ability to lead,Other,Asian,State questionnaire,Asian,Non-black,Non-white,Asian,Midwest,Female,All other races,Suburbs,Suburbs,Ohio,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,No,
24795.0,1.775326292,Kamala Harris,Sherrod Brown,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 1,3.0,,,Somewhat secure,Very secure or Somewhat secure,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,Only Harris,Unfavorable,,,,,For your candidate,Urban women,4.0,,,,,,,Abortion,No,,,,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,41.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",,Version 1,Joe Biden,Election day,,
24801.0,1.174309585,Kamala Harris,Sherrod Brown,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 1,12.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Favorable,Only Harris,Unfavorable,,,,Better today,For your candidate,Rural women,6.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Abortion,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,106.0,Liberal Democrats,Liberal Democrats,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,No,
24802.0,1.306447472,Kamala Harris,Sherrod Brown,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,Call 1,4.0,Yes,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,Only Harris,Unfavorable,,,,About the same,For your candidate,Rural women,3.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The state of democracy,No,,,,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,3.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,No,
24806.0,1.707417445,Donald Trump,Bernie Moreno,,,65+,60+,65+,75 or older,45+,60+,65+,,Men 65+,,,Men 45+,Complete,,,,Call 1,12.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Never attended college,No college degree,High school graduate or less,,,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Rural men,6.0,,"Under $100,000","Under $50,000","Under $50,000","$30,000-$49,999",,The economy,No,,,,65+,Men without children,Republican,,,Republican men,Republican,,Conservative,127.0,Independent/Something else,Conservative Republicans,Can bring needed change,,,State questionnaire,,,,,Midwest,Male,,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,,
24812.0,1.169215452,Kamala Harris,Sherrod Brown,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,Call 1,12.0,Yes,,Somewhat secure,Very secure or Somewhat secure,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,Only Harris,Unfavorable,,,,About the same,For your candidate,Suburban women,4.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,,,,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,36.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,No,
24816.0,1.373478145,Donald Trump,Sherrod Brown,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,Call 1,6.0,Yes,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Neither,Unfavorable,,,,Worse today,For your candidate,Urban men,2.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,,,,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,116.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Did not vote,Election day,No,
24818.0,1.675419173,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,,Call 1,3.0,,,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Only Walz,Favorable,,,Urban women,4.0,,,,,,,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,41.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Version 2,Joe Biden,Election day,,
24819.0,1.09043692,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,No,Call 1,10.0,No,,,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,Suburban men,5.0,,,,,,,,No,,,,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,59.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,,All others
