State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,State economy condition,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Governor issues,Future of state economy,Clinton as person,Union memeber in HH
36.0,72.0,8.0,First call,30-39,Other,Female,Other,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,No,Yes,Worse,Other,Democrat,Some college,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.997,Foreign policy,Taxes,Better,Favorable,Yes
36.0,72.0,9.0,First call,30-39,Black,Female,Voinovich,Taft,Approve,Approve,Neither,No,Good,,Yes,Yes,Same,Did not vote,Democrat,Some college,Catholic,15 to 30K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.7,Foreign policy,Crime/drugs,Worse,Favorable,Yes
36.0,72.0,10.0,First call,30-39,Hispanic,Female,Other,Other,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Same,Did not vote,Republican,Some college,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.013,Economy/jobs,Education,Same,Favorable,No
36.0,72.0,11.0,Second call,18-24,White,Female,Boyle,Taft,,,Neither,No,Not so good,,,,Better,Dole,Republican,HS grad,Protestant,30 to 50K,Liberal,18 to 64,State,Complete,Central,18 to 29,18 to 24,Republican,18 to 24,1.112,Taxes,Economy/jobs,Better,Unfavorable,No
36.0,72.0,12.0,Second call,40-44,White,Female,Boyle,Taft,Approve,Approve,Neither,No,Not so good,No,Yes,No,Same,Dole,Republican,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,0.983,Social Security,Health care,Worse,,Yes
36.0,72.0,13.0,Second call,18-24,White,Female,Boyle,Taft,Disapprove,Disapprove,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Worse,Dole,Republican,College grad,Protestant,Under 15K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Republican,18 to 24,1.112,Education,Education,Same,Unfavorable,No
36.0,72.0,14.0,Second call,45-49,White,Male,Boyle,Fisher,Disapprove,Disapprove,Neither,,Poor,No,Yes,No,Better,Perot,Republican,College grad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.029,Economy/jobs,Taxes,Same,Unfavorable,No
36.0,72.0,15.0,Second call,25-29,Asian,Female,Voinovich,,Approve,Approve,Oppose Clinton,No,Good,No,Yes,No,Worse,Perot,Independent,HS grad,Jewish,75 to 100K,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,1.191,Foreign policy,Education,Same,Unfavorable,No
36.0,72.0,16.0,Second call,30-39,Asian,Female,Voinovich,Taft,Approve,Approve,Oppose Clinton,No,Good,No,Yes,No,Worse,Perot,Republican,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.009,Social Security,Taxes,Worse,Unfavorable,No
36.0,72.0,17.0,Second call,25-29,White,Female,Boyle,Taft,Disapprove,Disapprove,Oppose Clinton,No,Not so good,No,No,Yes,Same,Perot,Independent,College grad,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,1.112,Foreign policy,Education,Worse,Unfavorable,No
36.0,72.0,18.0,Second call,25-29,Black,Female,Voinovich,Other,Disapprove,Disapprove,Neither,No,Excellent,No,No,No,Same,Clinton,Independent,Some college,Catholic,15 to 30K,Conservative,18 to 64,State,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,1.161,Social Security,Education,Worse,Unfavorable,No
36.0,72.0,19.0,Second call,25-29,Other,Male,Boyle,Taft,Approve,Disapprove,Support Clinton,No,Excellent,Yes,Yes,No,Better,Clinton,Democrat,No HS,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,1.092,Social Security,Crime/drugs,Better,Favorable,No
36.0,72.0,20.0,Second call,25-29,Asian,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,No,Yes,Same,Did not vote,Republican,HS grad,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Republican,25 to 29,1.119,Social Security,Taxes,Worse,Favorable,Yes
36.0,72.0,21.0,Second call,30-39,Asian,Female,Boyle,Other,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,No,Same,Perot,Independent,No HS,None,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.442,Foreign policy,Environment,Same,Unfavorable,No
36.0,72.0,22.0,Second call,40-44,Black,Female,Voinovich,Fisher,Disapprove,Approve,Support Clinton,No,Good,No,Yes,Yes,Better,Perot,Republican,HS grad,Jewish,75 to 100K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,0.7449999999999999,Foreign policy,Health care,Worse,Unfavorable,No
36.0,72.0,23.0,Second call,30-39,Other,Female,Boyle,Taft,Approve,Approve,Oppose Clinton,No,Good,Yes,No,No,Same,Dole,Republican,HS grad,None,Under 15K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.983,Social Security,Economy/jobs,Worse,Favorable,No
36.0,72.0,24.0,Second call,30-39,Asian,Male,Voinovich,Other,Disapprove,Disapprove,Oppose Clinton,No,Good,No,Yes,Yes,Same,Perot,Independent,College grad,Something else,75 to 100K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.452,Intl trade,Health care,Better,Unfavorable,Yes
36.0,72.0,25.0,Second call,45-49,White,Male,Boyle,Taft,Approve,Approve,Oppose Clinton,Yes,Good,Yes,No,Yes,Worse,Dole,Democrat,Some college,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,0.9640000000000001,Social Security,Environment,Worse,Favorable,Yes
36.0,72.0,26.0,Second call,50-59,Black,Male,Boyle,Fisher,Disapprove,Approve,Oppose Clinton,No,Not so good,Yes,No,Yes,Better,Dole,Independent,College grad,Catholic,75 to 100K,Liberal,18 to 64,State,Complete,Central,45 to 59,50 to 59,Independent/Other,50 to 64,0.712,Intl trade,Intl trade,Worse,Unfavorable,No
36.0,72.0,27.0,Second call,45-49,Asian,Female,Boyle,Fisher,Disapprove,Disapprove,Neither,No,Good,No,No,No,Better,Perot,Independent,Postgrad,Something else,50 to 75K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,1.048,Clin/Lwnsky,Intl trade,Better,,Yes
36.0,72.0,28.0,Third call,50-59,Black,Male,Boyle,Fisher,Disapprove,Disapprove,Oppose Clinton,No,Good,No,No,Yes,Worse,Dole,Independent,College grad,Protestant,75 to 100K,Moderate,18 to 64,State,Complete,Central,45 to 59,50 to 59,Independent/Other,50 to 64,0.712,Intl trade,Environment,Better,Unfavorable,Yes
36.0,72.0,29.0,Third call,45-49,White,Female,Boyle,Taft,Approve,Approve,Support Clinton,No,Good,No,No,No,Better,Other,Independent,College grad,Jewish,30 to 50K,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.983,Clin/Lwnsky,Environment,Worse,Unfavorable,No
36.0,72.0,30.0,Third call,50-59,White,Female,Boyle,Taft,Disapprove,Disapprove,Neither,Yes,Poor,No,No,No,Same,Perot,Independent,HS grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Central,45 to 59,50 to 59,Independent/Other,50 to 64,0.983,Education,Health care,Same,Unfavorable,No
36.0,72.0,31.0,Third call,60-64,White,Male,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Not so good,Yes,Yes,Yes,Same,Dole,Republican,HS grad,Protestant,,Conservative,18 to 64,State,Complete,Central,60 and over,60 and over,Republican,50 to 64,1.234,Taxes,Taxes,Same,Unfavorable,Yes
36.0,72.0,32.0,Third call,50-59,White,Male,Voinovich,Fisher,Disapprove,Disapprove,Oppose Clinton,Yes,Poor,No,Yes,Yes,Same,Clinton,Independent,HS grad,Protestant,30 to 50K,Liberal,18 to 64,State,Complete,Central,45 to 59,50 to 59,Independent/Other,50 to 64,1.055,Social Security,Environment,Worse,Unfavorable,Yes
36.0,72.0,33.0,Third call,30-39,White,Female,Boyle,Taft,Disapprove,Disapprove,,No,Not so good,Yes,No,Yes,Same,Other,Democrat,HS grad,Other Christian,15 to 30K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.983,Clin/Lwnsky,Environment,Same,Unfavorable,No
36.0,72.0,34.0,Third call,50-59,White,Male,Boyle,Taft,Approve,Approve,Neither,No,Not so good,No,No,Yes,Same,Perot,Democrat,No HS,Other Christian,15 to 30K,Conservative,18 to 64,State,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.9640000000000001,Social Security,Health care,Same,Unfavorable,No
36.0,72.0,35.0,Third call,,Black,Male,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Not so good,,No,No,Better,Other,Independent,No HS,Other Christian,30 to 50K,Moderate,,State,Complete,Central,,,Independent/Other,,0.6859999999999999,Intl trade,Intl trade,Better,Unfavorable,Yes
36.0,73.0,1.0,First call,30-39,Asian,Female,Voinovich,Taft,Disapprove,Approve,Support Clinton,Yes,Not so good,Yes,No,Yes,Same,Other,Independent,,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.712,Clin/Lwnsky,Crime/drugs,Worse,Favorable,Yes
36.0,73.0,2.0,First call,18-24,Other,Male,Boyle,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,Yes,Yes,Worse,Dole,Democrat,College grad,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Democrat,18 to 24,1.853,Foreign policy,Environment,Worse,Favorable,Yes
36.0,73.0,3.0,First call,40-44,Hispanic,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,Yes,No,Worse,Clinton,Democrat,Postgrad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,1.166,Taxes,Environment,Worse,Unfavorable,Yes
36.0,73.0,4.0,First call,18-24,Black,Female,Boyle,Fisher,Disapprove,Approve,Support Clinton,Yes,Good,Yes,No,No,Better,Clinton,,College grad,None,Under 15K,Liberal,18 to 64,State,Complete,Central,18 to 29,18 to 24,,18 to 24,1.396,Social Security,Crime/drugs,Better,Favorable,Yes
36.0,73.0,5.0,First call,25-29,White,Female,Boyle,Taft,Approve,Approve,Support Clinton,Yes,Good,Yes,No,Yes,Better,Clinton,Republican,Some college,Protestant,Under 15K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Republican,25 to 29,1.888,Intl trade,Intl trade,Worse,Unfavorable,No
36.0,73.0,6.0,First call,45-49,Black,Female,Voinovich,Taft,Disapprove,Approve,Support Clinton,No,Excellent,Yes,No,Yes,Better,Perot,Republican,College grad,None,Under 15K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.186,Social Security,Crime/drugs,Better,Favorable,No
36.0,73.0,7.0,First call,30-39,Black,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,Yes,No,Same,Dole,Republican,College grad,Catholic,Under 15K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.186,Intl trade,Environment,Worse,Favorable,Yes
36.0,73.0,8.0,First call,,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,Yes,No,Worse,Perot,Republican,Some college,Catholic,,Moderate,,State,Complete,Central,,,Republican,,1.681,Foreign policy,Health care,Worse,Favorable,Yes
36.0,73.0,9.0,First call,45-49,Black,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Excellent,Yes,Yes,Yes,Better,Clinton,Independent,College grad,None,Under 15K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,1.166,Social Security,Crime/drugs,Better,Unfavorable,Yes
36.0,73.0,10.0,First call,30-39,Black,Male,Voinovich,Other,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,Yes,Same,Perot,Democrat,Some college,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,1.7089999999999999,Foreign policy,Health care,Worse,Favorable,Yes
36.0,73.0,11.0,Second call,25-29,Hispanic,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,Yes,Good,No,Yes,No,Better,Clinton,Independent,HS grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,1.317,Intl trade,Intl trade,Worse,Favorable,Yes
36.0,73.0,12.0,Second call,30-39,Black,Female,Voinovich,Fisher,Approve,Approve,Oppose Clinton,Yes,Not so good,No,Yes,No,Worse,Other,Republican,Some college,,,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.265,Clin/Lwnsky,Crime/drugs,Worse,Favorable,Yes
36.0,73.0,13.0,Second call,45-49,Black,Male,Other,Taft,Approve,Disapprove,Support Clinton,No,Poor,,Yes,No,Better,Perot,Democrat,Some college,None,Under 15K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,1.152,Clin/Lwnsky,Crime/drugs,Worse,Favorable,Yes
36.0,73.0,14.0,Second call,45-49,Hispanic,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,Yes,No,Better,Did not vote,Democrat,Some college,Catholic,15 to 30K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,1.166,Foreign policy,Health care,Better,Unfavorable,Yes
36.0,73.0,15.0,Second call,45-49,Asian,Female,Voinovich,Taft,Approve,Approve,Support Clinton,Yes,Good,Yes,No,Yes,Better,Clinton,Democrat,College grad,Catholic,50 to 75K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,1.712,Education,Environment,Better,Unfavorable,Yes
36.0,73.0,16.0,Second call,40-44,Hispanic,Female,,Taft,Approve,Disapprove,Support Clinton,Yes,Not so good,Yes,No,Yes,Worse,Perot,Republican,College grad,None,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,1.173,Social Security,Crime/drugs,Worse,Favorable,Yes
36.0,73.0,17.0,Second call,45-49,Hispanic,Male,Voinovich,Taft,Approve,Approve,Support Clinton,Yes,Good,Yes,Yes,Yes,Better,Perot,Republican,Postgrad,None,30 to 50K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.166,Social Security,Crime/drugs,Better,Favorable,Yes
36.0,73.0,18.0,Second call,30-39,White,Male,Boyle,Taft,Approve,Approve,Oppose Clinton,Yes,Excellent,Yes,Yes,Yes,Same,Perot,Republican,HS grad,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.6389999999999998,Intl trade,Environment,Worse,Favorable,Yes
36.0,73.0,19.0,Second call,25-29,White,Male,Boyle,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,No,Yes,Worse,Perot,Republican,Some college,None,50 to 75K,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Republican,25 to 29,1.853,Social Security,Environment,Worse,Favorable,Yes
36.0,73.0,20.0,Second call,30-39,Other,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,No,Yes,Better,Perot,Independent,Some college,Catholic,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.681,Foreign policy,Crime/drugs,Worse,Unfavorable,Yes
36.0,73.0,21.0,Second call,45-49,Black,Male,Boyle,Fisher,Disapprove,Approve,Neither,No,Poor,No,Yes,No,Same,Clinton,Democrat,HS grad,None,15 to 30K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,1.211,Economy/jobs,Economy/jobs,Worse,Unfavorable,Yes
36.0,73.0,22.0,Second call,60-64,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,No,Yes,Same,Dole,Republican,College grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Central,60 and over,60 and over,Republican,50 to 64,2.096,Clin/Lwnsky,Crime/drugs,Better,Favorable,Yes
36.0,73.0,23.0,Third call,45-49,Hispanic,Male,Voinovich,Taft,Approve,Approve,Support Clinton,Yes,Good,Yes,Yes,Yes,Better,Perot,Independent,Postgrad,None,30 to 50K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,1.166,Social Security,Crime/drugs,Better,Unfavorable,Yes
36.0,73.0,24.0,Third call,18-24,White,,Boyle,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,No,Yes,Worse,Perot,Republican,Some college,None,50 to 75K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Republican,18 to 24,1.888,Intl trade,Environment,Worse,Favorable,Yes
36.0,73.0,25.0,Third call,30-39,Other,Male,Voinovich,Taft,Disapprove,,Oppose Clinton,Yes,Good,Yes,No,Yes,Better,Perot,Independent,Some college,Jewish,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.681,Foreign policy,Crime/drugs,Worse,Unfavorable,Yes
36.0,73.0,26.0,Third call,45-49,Black,Male,Boyle,Fisher,Disapprove,Approve,Neither,No,Poor,No,Yes,No,Same,Clinton,Democrat,HS grad,None,15 to 30K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,1.211,Economy/jobs,Economy/jobs,Worse,Unfavorable,Yes
36.0,73.0,27.0,Third call,60-64,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,No,Yes,Same,Dole,Republican,HS grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Central,60 and over,60 and over,Republican,50 to 64,2.096,Clin/Lwnsky,Crime/drugs,Better,Favorable,Yes
36.0,73.0,28.0,Third call,45-49,Black,Male,Voinovich,Taft,Disapprove,Approve,Support Clinton,No,Good,No,Yes,Yes,Better,Perot,Republican,College grad,None,Under 15K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.166,Social Security,Crime/drugs,Better,Favorable,Yes
36.0,73.0,29.0,Third call,25-29,White,Male,Voinovich,,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,No,,Worse,Perot,Republican,Some college,Catholic,,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Republican,25 to 29,1.9849999999999999,Foreign policy,Health care,Worse,Favorable,No
36.0,73.0,30.0,Third call,30-39,Black,Female,Boyle,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,Yes,No,Worse,Dole,Republican,Some college,Catholic,Under 15K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.156,Intl trade,Environment,Worse,Favorable,Yes
36.0,73.0,31.0,Third call,25-29,White,Female,Boyle,Taft,Approve,Approve,Support Clinton,Yes,Good,Yes,No,Yes,Better,Clinton,Democrat,Some college,Protestant,Under 15K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,1.888,Intl trade,Intl trade,Worse,Unfavorable,No
36.0,73.0,32.0,Third call,18-24,Black,Female,Boyle,Fisher,Disapprove,Approve,Support Clinton,Yes,Good,Yes,No,No,Better,Clinton,Independent,College grad,None,Under 15K,Liberal,18 to 64,State,Complete,Central,18 to 29,18 to 24,Independent/Other,18 to 24,1.396,Social Security,Crime/drugs,Better,Favorable,Yes
36.0,73.0,33.0,Third call,30-39,Asian,Female,Boyle,Fisher,Approve,Disapprove,Oppose Clinton,No,Good,No,Yes,No,Worse,Did not vote,Something else,College grad,None,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.776,Taxes,Crime/drugs,Worse,Favorable,No
36.0,73.0,34.0,Third call,40-44,Hispanic,Female,,Taft,Disapprove,Disapprove,Support Clinton,Yes,Good,Yes,No,Yes,Worse,Perot,Republican,College grad,None,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,1.173,Social Security,Crime/drugs,Worse,Favorable,Yes
36.0,73.0,35.0,Third call,25-29,Hispanic,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,No,Yes,No,Better,Clinton,Independent,HS grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,1.317,Intl trade,Intl trade,Worse,Favorable,Yes
36.0,74.0,1.0,Third call,30-39,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Better,Did not vote,Republican,College grad,Other Christian,75 to 100K,Conservative,18 to 64,State,Complete,Toledo and Northwest,30 to 44,30 to 39,Republican,30 to 39,5.037,Clin/Lwnsky,,Better,Unfavorable,No
36.0,74.0,2.0,Third call,40-44,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Democrat,Some college,Something else,50 to 75K,Liberal,18 to 64,State,Complete,Toledo and Northwest,30 to 44,40 to 49,Democrat,40 to 49,5.062,Education,Education,Same,Favorable,No
36.0,74.0,3.0,Third call,30-39,White,Male,,Other,Approve,Approve,Support Clinton,No,Excellent,No,No,No,Worse,Clinton,Democrat,HS grad,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Toledo and Northwest,30 to 44,30 to 39,Democrat,30 to 39,7.209,,Taxes,Worse,Favorable,No
36.0,74.0,4.0,Third call,30-39,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Poor,No,No,Yes,Same,Clinton,Democrat,HS grad,None,15 to 30K,Liberal,18 to 64,State,Complete,Toledo and Northwest,30 to 44,30 to 39,Democrat,30 to 39,5.062,,,Same,Unfavorable,Yes
36.0,74.0,5.0,Third call,45-49,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Worse,Clinton,Democrat,Some college,Protestant,,Moderate,18 to 64,State,Complete,Toledo and Northwest,45 to 59,40 to 49,Democrat,40 to 49,5.062,Education,Health care,Same,Favorable,Yes
36.0,77.0,1.0,First call,40-44,White,Female,Voinovich,Taft,Disapprove,Approve,,Yes,Not so good,Yes,Yes,No,Better,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,1.3679999999999999,,,Same,Unfavorable,No
36.0,77.0,2.0,First call,50-59,White,Male,Boyle,Taft,Approve,Approve,Neither,No,Not so good,No,No,No,Same,Clinton,Independent,Some college,Protestant,,Conservative,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,1.433,Education,Education,Better,Favorable,Yes
36.0,77.0,3.0,First call,60-64,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,No,No,Yes,Better,Dole,Republican,Postgrad,Protestant,100K or more,Moderate,18 to 64,State,Complete,Northeast,60 and over,60 and over,Republican,50 to 64,2.05,Economy/jobs,Education,Same,Unfavorable,No
36.0,77.0,4.0,First call,65 and over,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,Yes,No,Same,Dole,Independent,Postgrad,Other Christian,15 to 30K,Conservative,65 and over,State,Complete,Northeast,60 and over,60 and over,Independent/Other,65 and over,2.05,Clin/Lwnsky,Crime/drugs,Better,Unfavorable,No
