V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
1.0,0.0,G,46.0,30.0,5.0,First call,1.0,,White,Female,,Dwyer,,,,,,,,,,,,,,State,Green Mountains,,,,,1.392
1.0,0.0,G,46.0,30.0,6.0,First call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Worse,Democrat,Under 15K,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,1.375
1.0,0.0,G,46.0,30.0,7.0,First call,1.0,65 and over,White,Male,Leahy,Dwyer,Sanders,Approve,Approve,Support Clinton,No,No,No,Same,Democrat,Under 15K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.589
1.0,0.0,G,46.0,30.0,8.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,50 to 75K,Conservative,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.312
1.0,0.0,G,46.0,30.0,9.0,First call,1.0,40-44,White,Female,Leahy,Dean,Other,Approve,Disapprove,Neither,No,No,No,Worse,Something else,Under 15K,Conservative,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,2.195
1.0,0.0,G,46.0,30.0,10.0,First call,1.0,45-49,White,Male,Tuttle,Dwyer,Sanders,Approve,Approve,Neither,No,No,No,Better,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.414
1.0,0.0,G,46.0,30.0,11.0,First call,1.0,45-49,White,Female,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.393
1.0,0.0,G,46.0,30.0,12.0,First call,1.0,40-44,,Female,Tuttle,Dwyer,Sanders,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Republican,50 to 75K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Republican,40 to 49,1.298
1.0,0.0,G,46.0,30.0,13.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.312
1.0,0.0,G,46.0,30.0,14.0,First call,1.0,65 and over,White,,Leahy,Dean,Sanders,,,Support Clinton,Yes,No,,Same,Democrat,30 to 50K,,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.495
1.0,0.0,G,46.0,30.0,15.0,First call,1.0,50-59,White,Male,Tuttle,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.3319999999999999
1.0,0.0,G,46.0,30.0,16.0,First call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,,,,,Same,Democrat,,,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.495
1.0,0.0,G,46.0,30.0,17.0,First call,1.0,18-24,White,Female,Tuttle,Dwyer,Other,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,15 to 30K,Moderate,18 to 64,Unfavorable,State,Green Mountains,18 to 29,18 to 24,Republican,18 to 24,3.205
1.0,0.0,G,46.0,30.0,18.0,First call,1.0,45-49,White,Male,Tuttle,Dean,Sanders,Disapprove,Disapprove,Neither,No,No,No,Same,Democrat,,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.3319999999999999
1.0,0.0,G,46.0,30.0,19.0,First call,1.0,45-49,White,Male,Tuttle,Dean,Sanders,Approve,Approve,Support Clinton,No,No,No,Same,Something else,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.3319999999999999
1.0,0.0,G,46.0,30.0,20.0,First call,1.0,65 and over,White,Female,Leahy,Dwyer,Sanders,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Same,Republican,,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,1.461
1.0,0.0,G,46.0,30.0,21.0,First call,1.0,30-39,White,Male,Other,Dwyer,Candon,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.315
1.0,0.0,G,46.0,30.0,22.0,First call,1.0,30-39,White,Female,Leahy,Dwyer,Sanders,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Independent,,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.393
1.0,0.0,G,46.0,30.0,23.0,First call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.4260000000000002
1.0,0.0,G,46.0,30.0,24.0,First call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Democrat,50 to 75K,Liberal,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.495
1.0,0.0,G,46.0,30.0,25.0,First call,1.0,65 and over,White,Male,,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,,,Same,Republican,Under 15K,Conservative,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,1.595
1.0,0.0,G,46.0,30.0,26.0,First call,1.0,50-59,White,Female,Leahy,Dwyer,Candon,Approve,Disapprove,Neither,No,Yes,Yes,Better,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.435
1.0,0.0,G,46.0,30.0,27.0,First call,1.0,65 and over,White,Female,Leahy,Other,Sanders,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Worse,Republican,15 to 30K,Moderate,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,2.183
1.0,0.0,G,46.0,30.0,28.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,15 to 30K,Liberal,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.375
1.0,0.0,G,46.0,30.0,29.0,First call,1.0,65 and over,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,15 to 30K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,1.589
1.0,0.0,G,46.0,30.0,30.0,First call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,,,Neither,No,,,Same,Democrat,30 to 50K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.495
1.0,0.0,G,46.0,30.0,31.0,First call,1.0,50-59,White,Male,Leahy,Dwyer,Sanders,Approve,Approve,Neither,No,No,No,Same,Independent,30 to 50K,Moderate,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.513
1.0,0.0,G,46.0,30.0,32.0,First call,1.0,60-64,White,Male,Leahy,Dwyer,Candon,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,50 to 64,1.6349999999999998
1.0,0.0,G,46.0,30.0,33.0,First call,1.0,50-59,White,Male,Other,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Independent,50 to 75K,Conservative,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.315
1.0,0.0,G,46.0,30.0,34.0,First call,1.0,18-24,White,Female,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,No,Same,Democrat,,Liberal,18 to 64,Favorable,State,Green Mountains,18 to 29,18 to 24,Democrat,18 to 24,1.9340000000000002
1.0,0.0,G,46.0,30.0,35.0,First call,1.0,65 and over,White,Male,Tuttle,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,15 to 30K,Liberal,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,1.393
1.0,0.0,G,46.0,30.0,36.0,First call,1.0,50-59,White,Female,Other,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Republican,100K or more,Moderate,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Republican,50 to 64,1.206
1.0,0.0,G,46.0,30.0,37.0,First call,1.0,30-39,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Better,Republican,30 to 50K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Republican,30 to 39,1.455
1.0,0.0,G,46.0,30.0,38.0,First call,1.0,60-64,White,Male,Leahy,Other,Sanders,Approve,Approve,Neither,No,No,No,Same,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,2.374
1.0,0.0,G,46.0,30.0,39.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,30 to 50K,Liberal,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.312
1.0,0.0,G,46.0,30.0,40.0,First call,1.0,45-49,White,Male,Tuttle,Dwyer,Candon,Approve,Disapprove,Neither,No,No,No,Same,Republican,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,1.455
1.0,0.0,G,46.0,30.0,41.0,First call,1.0,45-49,White,Female,Leahy,Dwyer,Sanders,Disapprove,Disapprove,Neither,No,No,No,Same,Independent,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.393
1.0,0.0,G,46.0,30.0,42.0,First call,1.0,65 and over,White,,Leahy,Dwyer,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Republican,Under 15K,Moderate,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,1.461
1.0,0.0,G,46.0,30.0,43.0,First call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,Yes,Worse,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,1.375
1.0,0.0,G,46.0,30.0,44.0,First call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,30 to 50K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.4260000000000002
1.0,0.0,G,46.0,30.0,45.0,Second call,1.0,65 and over,White,Female,Tuttle,Dean,Sanders,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,Under 15K,Liberal,65 and over,,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,1.282
1.0,0.0,G,46.0,30.0,46.0,Second call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Democrat,50 to 75K,Moderate,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Democrat,30 to 39,1.4260000000000002
1.0,0.0,G,46.0,30.0,47.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,75 to 100K,Liberal,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.312
1.0,0.0,G,46.0,30.0,48.0,Second call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,30 to 50K,Liberal,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Democrat,30 to 39,1.312
1.0,0.0,G,46.0,30.0,49.0,Second call,1.0,50-59,White,Male,Leahy,Dwyer,Sanders,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Republican,15 to 30K,Conservative,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Republican,50 to 64,1.513
1.0,0.0,G,46.0,30.0,50.0,Second call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,50 to 75K,Conservative,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Democrat,30 to 39,1.4260000000000002
1.0,0.0,G,46.0,30.0,51.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,Yes,Better,Independent,,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.4260000000000002
1.0,0.0,G,46.0,30.0,52.0,Second call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,50 to 75K,Liberal,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.375
1.0,0.0,G,46.0,30.0,53.0,Second call,1.0,30-39,White,Female,Leahy,Dwyer,Sanders,Disapprove,Disapprove,Neither,,Yes,Yes,Better,Republican,15 to 30K,Moderate,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Republican,30 to 39,1.393
1.0,0.0,G,46.0,30.0,54.0,Second call,1.0,45-49,White,Female,Tuttle,Dean,Sanders,Approve,Disapprove,Neither,No,No,,Better,Democrat,30 to 50K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.223
1.0,0.0,G,46.0,30.0,55.0,Second call,1.0,40-44,White,Female,Tuttle,Dean,Sanders,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Democrat,40 to 49,1.223
1.0,0.0,G,46.0,30.0,56.0,Second call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Independent,30 to 50K,Liberal,18 to 64,Unfavorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.312
1.0,0.0,G,46.0,30.0,57.0,Second call,1.0,65 and over,White,Male,Tuttle,Dwyer,,Disapprove,Approve,Oppose Clinton,No,Yes,,Better,Democrat,15 to 30K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.52
1.0,0.0,G,46.0,40.0,1.0,First call,1.0,45-49,White,Female,Leahy,Dwyer,Candon,Approve,Approve,Neither,No,No,No,Same,Democrat,15 to 30K,Conservative,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.425
1.0,0.0,G,46.0,40.0,2.0,First call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,30 to 50K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.303
1.0,0.0,G,46.0,40.0,3.0,First call,1.0,60-64,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,15 to 30K,,18 to 64,Unfavorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,1.5779999999999998
1.0,0.0,G,46.0,40.0,4.0,First call,1.0,50-59,White,Male,Leahy,Dean,Candon,Approve,Disapprove,Neither,No,No,Yes,Worse,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.46
1.0,0.0,G,46.0,40.0,5.0,First call,1.0,45-49,White,Male,Leahy,Dwyer,Candon,Approve,Disapprove,Neither,No,No,Yes,Better,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,1.5510000000000002
1.0,0.0,G,46.0,40.0,6.0,First call,1.0,40-44,White,Female,Tuttle,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Worse,Something else,100K or more,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.291
1.0,0.0,G,46.0,40.0,7.0,First call,1.0,50-59,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,No,Yes,Yes,Worse,Independent,Under 15K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.4460000000000002
1.0,0.0,G,46.0,40.0,8.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,,Support Clinton,No,No,No,Better,Democrat,Under 15K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.365
1.0,0.0,G,46.0,40.0,9.0,First call,1.0,65 and over,White,Female,Leahy,Dwyer,Sanders,Approve,Approve,Neither,No,No,,Same,Democrat,50 to 75K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.451
1.0,0.0,G,46.0,40.0,10.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.303
1.0,0.0,G,46.0,40.0,11.0,First call,1.0,45-49,White,Female,Tuttle,Dwyer,,Disapprove,Disapprove,Neither,Yes,Yes,,Same,Republican,,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,1.323
1.0,0.0,G,46.0,40.0,12.0,First call,1.0,40-44,White,Female,Leahy,Dwyer,,Approve,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,Unfavorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.4180000000000001
1.0,0.0,G,46.0,40.0,13.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,,Better,Republican,Under 15K,Conservative,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,1.365
1.0,0.0,G,46.0,40.0,14.0,First call,1.0,50-59,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,Under 15K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.504
1.0,0.0,G,46.0,40.0,15.0,First call,1.0,50-59,White,Female,Other,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,Yes,Worse,Independent,15 to 30K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.164
1.0,0.0,G,46.0,40.0,16.0,First call,1.0,45-49,White,Female,Tuttle,Dwyer,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.291
1.0,0.0,G,46.0,40.0,17.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,,,Yes,Same,Republican,Under 15K,Conservative,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,1.365
1.0,0.0,G,46.0,40.0,18.0,First call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Democrat,40 to 49,1.417
1.0,0.0,G,46.0,40.0,19.0,First call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,Yes,Yes,Better,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.303
1.0,0.0,G,46.0,40.0,20.0,First call,1.0,60-64,Other,Male,Other,Dean,Other,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Republican,,Conservative,18 to 64,Unfavorable,State,Green Mountains,60 and over,60 and over,Republican,50 to 64,2.089
1.0,0.0,G,46.0,40.0,21.0,First call,1.0,50-59,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Republican,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Republican,50 to 64,1.4460000000000002
1.0,0.0,G,46.0,40.0,22.0,First call,1.0,50-59,White,Female,Tuttle,Dean,Sanders,Disapprove,Disapprove,,No,Yes,Yes,Same,Independent,15 to 30K,,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.215
1.0,0.0,G,46.0,40.0,23.0,First call,1.0,50-59,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,30 to 50K,Conservative,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.504
1.0,0.0,G,46.0,40.0,24.0,First call,1.0,50-59,White,Female,Leahy,Dean,Candon,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,30 to 50K,Moderate,18 to 64,,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.342
1.0,0.0,G,46.0,40.0,25.0,First call,1.0,30-39,White,Female,Tuttle,Dwyer,Sanders,Approve,Approve,Neither,No,No,No,Better,Independent,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.291
1.0,0.0,G,46.0,40.0,26.0,First call,1.0,30-39,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,15 to 30K,Moderate,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Democrat,30 to 39,1.504
1.0,0.0,G,46.0,40.0,27.0,First call,1.0,45-49,White,Male,Leahy,Dean,Candon,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,Under 15K,Liberal,18 to 64,,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.46
1.0,0.0,G,46.0,40.0,28.0,First call,1.0,45-49,White,Female,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,15 to 30K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.384
1.0,0.0,G,46.0,40.0,29.0,First call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Democrat,30 to 50K,Moderate,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Democrat,30 to 39,1.303
1.0,0.0,G,46.0,40.0,30.0,First call,1.0,45-49,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,15 to 30K,Moderate,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.504
1.0,0.0,G,46.0,40.0,31.0,First call,1.0,60-64,White,Male,Tuttle,Dean,Candon,Disapprove,Disapprove,Neither,,Yes,Yes,Same,Republican,15 to 30K,Conservative,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Republican,50 to 64,1.4260000000000002
1.0,0.0,G,46.0,40.0,32.0,First call,1.0,30-39,White,Female,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,50 to 75K,Conservative,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.329
1.0,0.0,G,46.0,40.0,33.0,First call,1.0,40-44,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,,Yes,Yes,No,,Republican,,Moderate,18 to 64,,State,Green Mountains,30 to 44,40 to 49,Republican,40 to 49,1.4460000000000002
1.0,0.0,G,46.0,40.0,34.0,First call,1.0,45-49,White,Female,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,,Yes,No,Same,Republican,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,1.329
1.0,0.0,G,46.0,40.0,35.0,First call,1.0,65 and over,White,Male,Tuttle,Dwyer,Sanders,Approve,Approve,Neither,No,No,Yes,Same,Republican,30 to 50K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,1.47
