State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (w/out Hispanic adj),Sen: Describe vote,Reason for Cong Vote,State economy condition,Prop5: Gambling,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Governor issues,Future of state economy,Clinton as person,Union member in HH,Telephone survey,Reps on Clin/Lwnsky,Gay/Lesbian/Bisexual
5.0,76.0,27.0,Second call,30-39,White,Male,Fong,Lungren,No,Disapprove,Approve,White,Against my candidate,Neither,Good,,No,No,No,Same,Dole,Something else,College grad,Catholic,100K or more,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Independent/Other,30 to 39,0.705,,,Better,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,28.0,Second call,25-29,Hispanic,Male,Boxer,Davis,Yes,Approve,Disapprove,Hispanic,For my candidate,Neither,Not so good,Yes,No,No,No,Same,Clinton,Independent,Some college,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Independent/Other,25 to 29,0.551,Gun Control,Crime/drugs,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,76.0,29.0,Second call,30-39,White,Female,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Neither,Good,Yes,Yes,Yes,,Same,Dole,Republican,College grad,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.7189999999999999,,,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,76.0,30.0,Second call,65 and over,White,Male,Fong,Lungren,No,Approve,Approve,White,For my candidate,Oppose Clinton,Good,No,,No,Yes,Better,Dole,Republican,HS grad,Protestant,,Conservative,65 and over,State,Complete,Southern CA,60 and over,60 and over,Republican,65 and over,0.791,Taxes,Crime/drugs,Better,,No,Exit poll,Approve,No
5.0,76.0,31.0,Second call,25-29,White,Male,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Oppose Clinton,Good,No,Yes,Yes,No,Same,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Republican,25 to 29,0.7549999999999999,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,32.0,Second call,18-24,White,Male,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Oppose Clinton,Excellent,No,No,Yes,Yes,Better,Did not vote,Republican,HS grad,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,18 to 24,Republican,18 to 24,0.7549999999999999,Economy/jobs,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,33.0,Second call,18-24,Hispanic,Female,Fong,Lungren,Yes,Approve,Approve,Hispanic,For my candidate,Neither,Not so good,Yes,No,No,No,Worse,Dole,Republican,Some college,Other Christian,Under 15K,Moderate,18 to 64,State,Complete,Southern CA,18 to 29,18 to 24,Republican,18 to 24,0.618,Education,Crime/drugs,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,76.0,34.0,Second call,60-64,White,Female,Fong,Lungren,No,Approve,Approve,White,For my candidate,Oppose Clinton,Good,Yes,Yes,Yes,Yes,Same,Dole,Republican,HS grad,Protestant,,Conservative,18 to 64,State,Complete,Southern CA,60 and over,60 and over,Republican,50 to 64,0.7649999999999999,,,About the same,Unfavorable,,Exit poll,Approve,No
5.0,76.0,35.0,Second call,25-29,White,Female,Fong,Lungren,No,Disapprove,Approve,White,Against my candidate,Oppose Clinton,Good,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Republican,25 to 29,0.798,Abortion,Abortion,Worse,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,36.0,Second call,30-39,Other,Male,Fong,Lungren,No,Disapprove,Disapprove,Other,For my candidate,Neither,Good,No,Yes,Yes,Yes,Same,Dole,Independent,College grad,Catholic,,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Independent/Other,30 to 39,0.7429999999999999,Social Security,Crime/drugs,Better,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,37.0,Second call,65 and over,White,Female,Fong,Lungren,No,,,White,For my candidate,Oppose Clinton,Good,No,,,Yes,Same,Dole,Republican,HS grad,Catholic,75 to 100K,,65 and over,State,Complete,Southern CA,60 and over,60 and over,Republican,65 and over,0.8340000000000001,,Crime/drugs,About the same,Unfavorable,No,Exit poll,,No
5.0,76.0,38.0,Second call,65 and over,Hispanic,Male,Boxer,Davis,Yes,Disapprove,Disapprove,Hispanic,For my candidate,Neither,Not so good,No,No,No,No,Better,Perot,Democrat,HS grad,Catholic,30 to 50K,Liberal,65 and over,State,Complete,Southern CA,60 and over,60 and over,Democrat,65 and over,0.625,Social Security,Education,Better,Unfavorable,No,Exit poll,Disapprove,No
5.0,76.0,39.0,Second call,50-59,White,Male,Fong,Lungren,No,Approve,Approve,White,For my candidate,Neither,Good,Yes,No,No,No,Better,Dole,Republican,Postgrad,Protestant,100K or more,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Republican,50 to 64,0.684,Gun Control,Gun Control,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,76.0,40.0,Second call,30-39,Hispanic,Male,Boxer,Davis,,,,Hispanic,,,,Yes,,,,,,,,,,,18 to 64,State,Not complete,Southern CA,30 to 44,30 to 39,,30 to 39,0.542,Gun Control,Crime/drugs,,,Yes,Exit poll,Approve,
5.0,76.0,41.0,Third call,45-49,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Good,No,Yes,Yes,Yes,Better,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.7429999999999999,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,42.0,Third call,40-44,White,Female,Fong,Davis,No,Approve,Approve,White,Against my candidate,Neither,Excellent,No,No,No,Yes,Same,Dole,Republican,Some college,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,40 to 49,Republican,40 to 49,0.8740000000000001,Taxes,Taxes,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,76.0,43.0,Third call,30-39,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Not so good,No,Yes,Yes,Yes,Worse,Clinton,Republican,Some college,Other Christian,15 to 30K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.785,Abortion,Taxes,Worse,Unfavorable,No,Exit poll,Disapprove,No
5.0,76.0,44.0,Third call,40-44,White,Female,Fong,Lungren,No,Disapprove,Approve,White,Against my candidate,Neither,Good,No,Yes,Yes,Yes,Same,Dole,Republican,Some college,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,40 to 49,Republican,40 to 49,0.785,,,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,45.0,Third call,45-49,White,Male,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Neither,Good,No,No,No,Yes,Same,Dole,Republican,Some college,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.7429999999999999,Taxes,,Better,,No,Exit poll,Approve,No
5.0,76.0,46.0,Third call,30-39,White,Male,Fong,Lungren,No,Approve,Approve,White,For my candidate,Neither,Good,No,No,No,Yes,Better,Dole,Republican,No HS,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.7429999999999999,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,,No
5.0,76.0,47.0,Third call,45-49,White,Male,Other,Lungren,No,Disapprove,Disapprove,White,For my candidate,Oppose Clinton,Good,No,Yes,Yes,No,Better,Dole,Republican,Some college,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,1.009,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,48.0,Third call,18-24,White,Male,Fong,Lungren,,,,White,Against my candidate,,,Yes,,,,,,,,,,,18 to 64,State,Not complete,Southern CA,18 to 29,18 to 24,,18 to 24,0.696,Abortion,Abortion,,,No,Exit poll,Approve,
5.0,76.0,49.0,Third call,18-24,White,Male,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Neither,Excellent,Yes,Yes,Yes,No,Same,Did not vote,Republican,HS grad,Other Christian,100K or more,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,18 to 24,Republican,18 to 24,0.696,Abortion,Environment,About the same,Unfavorable,No,Exit poll,Approve,Yes
5.0,76.0,50.0,Third call,18-24,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Not so good,No,Yes,Yes,No,Better,Did not vote,,HS grad,Catholic,Under 15K,,18 to 64,State,Complete,Southern CA,18 to 29,18 to 24,,18 to 24,0.798,Abortion,Abortion,About the same,,No,Exit poll,Disapprove,No
5.0,76.0,51.0,Third call,18-24,Hispanic,Female,Fong,Lungren,Yes,Approve,Disapprove,Hispanic,For my candidate,Support Clinton,Good,Yes,Yes,No,Yes,Better,Clinton,Independent,HS grad,Catholic,Under 15K,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,18 to 24,Independent/Other,18 to 24,0.618,Education,Economy/jobs,Better,Favorable,No,Exit poll,Approve,No
5.0,76.0,52.0,Third call,50-59,Hispanic,Female,Boxer,,Yes,Approve,Approve,Hispanic,For my candidate,Neither,Good,Yes,No,No,No,Same,Clinton,Democrat,HS grad,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Democrat,50 to 64,0.551,Education,Education,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,76.0,53.0,Third call,25-29,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,Against my candidate,Oppose Clinton,Good,No,No,Yes,Yes,Better,Dole,Republican,Postgrad,Protestant,100K or more,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Republican,25 to 29,0.798,,,About the same,Unfavorable,Yes,Exit poll,Disapprove,No
5.0,76.0,54.0,Third call,30-39,White,Female,Fong,Lungren,No,Approve,Approve,White,For my candidate,Neither,Good,No,No,No,Yes,Better,Dole,Republican,Some college,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.785,Taxes,Taxes,Better,,No,Exit poll,Approve,No
5.0,76.0,55.0,Third call,25-29,White,Female,Fong,Lungren,,,,White,Against my candidate,,,No,,,,,,,,,,,18 to 64,State,Not complete,Southern CA,18 to 29,25 to 29,,25 to 29,0.798,Taxes,Gun Control,,,No,Exit poll,Disapprove,
5.0,76.0,56.0,Third call,30-39,White,Female,Boxer,Lungren,No,Disapprove,Approve,White,,Support Clinton,Good,Yes,,No,No,,Dole,Democrat,HS grad,Catholic,15 to 30K,,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Democrat,30 to 39,0.606,Education,Education,Better,,No,Exit poll,Approve,Yes
5.0,76.0,57.0,Third call,30-39,White,Female,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Oppose Clinton,Good,,Yes,Yes,,Better,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.741,,,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,76.0,58.0,Third call,40-44,Other,Female,Fong,Lungren,No,Disapprove,Disapprove,Other,Against my candidate,Neither,Good,No,No,Yes,Yes,Better,Dole,Republican,Postgrad,Protestant,75 to 100K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,40 to 49,Republican,40 to 49,0.785,Abortion,Abortion,Worse,Unfavorable,Yes,Exit poll,Approve,No
5.0,76.0,59.0,Third call,45-49,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Neither,Not so good,No,No,Yes,No,Worse,Clinton,Democrat,Some college,Protestant,30 to 50K,Liberal,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Democrat,40 to 49,0.732,Education,Crime/drugs,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,78.0,1.0,First call,45-49,White,Male,Fong,Lungren,No,Approve,Approve,White,For my candidate,Neither,Good,No,No,No,Yes,Same,Dole,Republican,Some college,Something else,75 to 100K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.548,Taxes,Taxes,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,78.0,2.0,First call,50-59,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Support Clinton,Good,No,No,No,No,Same,Clinton,Democrat,Some college,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Democrat,50 to 64,0.54,Abortion,Environment,Better,Favorable,Yes,Exit poll,Disapprove,No
5.0,78.0,3.0,First call,65 and over,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,Against my candidate,Oppose Clinton,Good,Yes,No,No,Yes,Same,Dole,Republican,Some college,Protestant,15 to 30K,Moderate,65 and over,State,Complete,Southern CA,60 and over,60 and over,Republican,65 and over,0.534,Social Security,Gun Control,Better,Unfavorable,No,Exit poll,Approve,No
5.0,78.0,4.0,First call,30-39,Hispanic,Female,Boxer,Davis,Yes,Approve,Disapprove,Hispanic,Against my candidate,Support Clinton,Good,Yes,No,No,Yes,Same,Clinton,Republican,College grad,Catholic,75 to 100K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.42100000000000004,Gun Control,Gun Control,Better,Favorable,No,Exit poll,Disapprove,No
5.0,78.0,5.0,First call,40-44,,Female,Fong,Lungren,No,Disapprove,Disapprove,,For my candidate,Oppose Clinton,Good,No,Yes,Yes,Yes,Worse,Dole,Republican,College grad,Protestant,75 to 100K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,40 to 49,Republican,40 to 49,0.577,Abortion,Abortion,Better,Unfavorable,No,Exit poll,Approve,No
5.0,78.0,6.0,First call,40-44,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Not so good,No,Yes,Yes,Yes,Worse,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,40 to 49,Republican,40 to 49,0.577,Abortion,Abortion,Worse,Unfavorable,No,Exit poll,Disapprove,No
5.0,78.0,7.0,First call,60-64,Hispanic,Male,Boxer,Davis,Yes,Disapprove,Disapprove,Hispanic,For my candidate,Support Clinton,Good,Yes,No,No,No,Better,Clinton,Democrat,HS grad,Catholic,50 to 75K,Liberal,18 to 64,State,Complete,Southern CA,60 and over,60 and over,Democrat,50 to 64,0.424,Social Security,Crime/drugs,Better,,No,Exit poll,Disapprove,No
5.0,78.0,8.0,First call,50-59,White,Female,Fong,Davis,No,Approve,Disapprove,White,Against my candidate,Neither,Good,Yes,No,Yes,Yes,Same,Clinton,Republican,Postgrad,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Republican,50 to 64,0.59,Economy/jobs,Economy/jobs,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,78.0,9.0,First call,30-39,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Oppose Clinton,Good,Yes,Yes,Yes,Yes,Same,Dole,Republican,Some college,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.5289999999999999,Economy/jobs,Economy/jobs,About the same,,Yes,Exit poll,Approve,No
5.0,78.0,10.0,Second call,45-49,White,Female,Other,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Good,No,Yes,Yes,Yes,Better,Dole,Republican,Some college,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.783,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,78.0,11.0,Second call,50-59,Hispanic,Male,Fong,Davis,Yes,Approve,Approve,Black,For my candidate,Neither,Good,Yes,No,No,Yes,Better,Clinton,Democrat,Some college,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Democrat,50 to 64,0.472,Taxes,Crime/drugs,Better,Unfavorable,No,Exit poll,Disapprove,No
5.0,78.0,12.0,Second call,45-49,White,Female,Fong,Lungren,No,Disapprove,Approve,White,,Neither,Good,No,Yes,Yes,No,Better,Dole,Republican,Some college,Protestant,100K or more,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.577,,,Better,Unfavorable,No,Exit poll,Approve,No
5.0,78.0,13.0,Second call,18-24,Black,Female,,Davis,No,Approve,Disapprove,Black,,Neither,Not so good,Yes,No,No,No,Worse,Clinton,Independent,College grad,Catholic,100K or more,Liberal,18 to 64,State,Complete,Southern CA,18 to 29,18 to 24,Independent/Other,18 to 24,0.47000000000000003,,Education,About the same,Favorable,Yes,Exit poll,Disapprove,No
5.0,78.0,14.0,Second call,50-59,White,Female,Boxer,Davis,No,Approve,Approve,White,For my candidate,Neither,Good,Yes,No,No,No,Better,Clinton,Democrat,College grad,Catholic,100K or more,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Democrat,50 to 64,0.49600000000000005,Education,Crime/drugs,Better,Favorable,No,Exit poll,Disapprove,No
5.0,78.0,15.0,Second call,50-59,Hispanic,Female,Boxer,Davis,Yes,Approve,,Hispanic,For my candidate,Neither,Good,Yes,No,No,,Better,Clinton,Democrat,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Democrat,50 to 64,0.42100000000000004,,,Better,Favorable,Yes,Exit poll,Disapprove,No
5.0,78.0,16.0,Second call,18-24,White,Female,Fong,Lungren,No,Disapprove,Approve,White,Against my candidate,Oppose Clinton,Good,Yes,Yes,Yes,No,Same,Dole,Republican,Some college,Something else,Under 15K,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,18 to 24,Republican,18 to 24,0.5369999999999999,Clin/Lwnsky,Taxes,Worse,Unfavorable,No,Exit poll,Approve,No
5.0,78.0,17.0,Second call,45-49,Black,Male,Boxer,Davis,,,,Black,For my candidate,,,Yes,,,,,,,,,,,18 to 64,State,Not complete,Southern CA,45 to 59,40 to 49,,40 to 49,0.39699999999999996,Economy/jobs,Economy/jobs,,,Yes,Exit poll,Approve,
5.0,78.0,18.0,Second call,50-59,Hispanic,Male,Boxer,Davis,Yes,Approve,Disapprove,Hispanic,For my candidate,Support Clinton,Excellent,Yes,No,,Yes,Better,Clinton,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Democrat,50 to 64,0.39699999999999996,Education,Economy/jobs,Better,Favorable,Yes,Exit poll,Disapprove,No
5.0,78.0,19.0,Second call,45-49,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Neither,Good,Yes,No,No,No,Same,Clinton,Democrat,College grad,Other Christian,75 to 100K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Democrat,40 to 49,0.49600000000000005,Gun Control,,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,78.0,20.0,Second call,65 and over,Hispanic,Female,Boxer,Davis,Yes,Approve,Disapprove,Hispanic,Against my candidate,Neither,Good,Yes,No,No,No,Better,Clinton,Democrat,HS grad,Catholic,15 to 30K,Moderate,65 and over,State,Complete,Southern CA,60 and over,60 and over,Democrat,65 and over,0.44600000000000006,Taxes,Crime/drugs,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,78.0,21.0,Second call,50-59,,Female,Fong,Lungren,No,Disapprove,Approve,,For my candidate,Oppose Clinton,Good,Yes,Yes,Yes,Yes,Same,Dole,Republican,HS grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Republican,50 to 64,0.5289999999999999,Gun Control,Education,About the same,Unfavorable,Yes,Exit poll,Approve,No
5.0,78.0,22.0,Second call,45-49,White,Female,Boxer,Davis,No,Approve,Disapprove,White,Against my candidate,Support Clinton,Not so good,Yes,No,No,No,Worse,Dole,Democrat,College grad,Other Christian,75 to 100K,Moderate,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Democrat,40 to 49,0.49600000000000005,Clin/Lwnsky,Education,About the same,Favorable,Yes,Exit poll,Disapprove,No
5.0,78.0,23.0,Second call,50-59,White,Male,Fong,Lungren,No,Disapprove,Approve,White,Against my candidate,Neither,Good,No,No,Yes,Yes,Same,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Republican,50 to 64,0.548,Taxes,Crime/drugs,Worse,Unfavorable,Yes,Exit poll,Approve,No
5.0,78.0,24.0,Second call,25-29,Hispanic,Female,Boxer,Davis,Yes,Approve,Disapprove,Hispanic,For my candidate,Support Clinton,Good,,No,No,No,Better,Clinton,Democrat,Some college,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Democrat,25 to 29,0.438,Social Security,Gun Control,Better,Favorable,No,Exit poll,Disapprove,Yes
5.0,78.0,25.0,Second call,45-49,Hispanic,Male,Fong,Lungren,Yes,Disapprove,Disapprove,Hispanic,Against my candidate,Neither,Excellent,No,No,Yes,Yes,Better,Perot,Republican,Some college,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.461,Gun Control,Gun Control,Better,Unfavorable,No,Exit poll,Disapprove,No
5.0,78.0,26.0,Second call,50-59,White,Male,Boxer,Davis,,,,White,Against my candidate,,,Yes,,,,,,,,,,,18 to 64,State,Not complete,Southern CA,45 to 59,50 to 59,,50 to 64,0.47100000000000003,,Crime/drugs,,,Yes,Exit poll,Disapprove,
